seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250910_183022,1,1구 볼,B,직구,149,55532,감보아,51528,손성빈,77532,손아섭,1,0,0,-0.942044,0.7083,2.6364319739968147,3.21,1.557,L,,
3,1,0,250910_183037,2,2구 헛스윙,S,직구,151,55532,감보아,51528,손성빈,77532,손아섭,1,1,0,-0.491408,0.7083,1.413699469950961,3.21,1.557,L,,
4,1,0,250910_183054,3,3구 타격,H,직구,152,55532,감보아,51528,손성빈,77532,손아섭,1,1,0,-0.184335,0.7083,2.660264856117091,3.21,1.557,L,손아섭 : 중견수 왼쪽 1루타,13
7,1,0,250910_183137,1,1구 타격,H,직구,151,55532,감보아,51528,손성빈,55703,리베라토,0,0,0,0.054989,0.7083,2.1593917846511417,3.417,1.657,L,리베라토 : 중견수 플라이 아웃,13
10,1,0,250910_183220,1,1구 스트라이크,T,직구,152,55532,감보아,51528,손성빈,53764,문현빈,0,1,1,-0.044914,0.7083,1.727962019375581,3.17,1.537,L,,
11,1,0,250910_183238,2,2구 스트라이크,T,커브,129,55532,감보아,51528,손성빈,53764,문현빈,0,2,1,-0.838503,0.7083,1.7867279981630189,3.17,1.537,L,,
12,1,0,250910_183258,3,3구 타격,H,직구,153,55532,감보아,51528,손성빈,53764,문현빈,0,2,1,0.214021,0.7083,2.6253488950631927,3.17,1.537,L,문현빈 : 좌익수 왼쪽 2루타,13
16,1,0,250910_183356,1,1구 타격,H,직구,152,55532,감보아,51528,손성빈,69737,노시환,0,0,1,0.235092,0.7083,2.831126948409021,3.349,1.624,R,노시환 : 중견수 희생플라이 아웃,23
20,1,0,250910_183452,1,1구 스트라이크,T,커브,128,55532,감보아,51528,손성빈,79192,채은성,0,1,2,0.250768,0.7083,2.8740154821082577,3.426,1.662,R,,
21,1,0,250910_183513,2,2구 타격,H,슬라이더,137,55532,감보아,51528,손성빈,79192,채은성,0,1,2,0.674588,0.7083,1.2711750655048668,3.426,1.662,R,채은성 : 중견수 앞 1루타,23
25,1,0,250910_183600,1,1구 볼,B,슬라이더,136,55532,감보아,51528,손성빈,66657,이진영,1,0,2,0.036161,0.7083,0.7559433006043261,3.373,1.636,R,,
26,1,0,250910_183620,2,2구 스트라이크,T,직구,151,55532,감보아,51528,손성빈,66657,이진영,1,1,2,0.050892,0.7083,2.078991813404342,3.373,1.636,R,,
27,1,0,250910_183638,3,3구 헛스윙,S,커브,130,55532,감보아,51528,손성빈,66657,이진영,1,2,2,0.534936,0.7083,1.786690826717921,3.373,1.636,R,,
28,1,0,250910_183716,4,4구 타격,H,체인지업,137,55532,감보아,51528,손성빈,66657,이진영,1,2,2,-0.134157,0.7083,1.9867242496607214,3.373,1.636,R,이진영 : 2루수 땅볼 아웃 (2루수->1루수 송구아웃),13
32,1,1,250910_183932,1,1구 스트라이크,T,직구,142,76715,류현진,78288,최재훈,52568,한태양,0,1,0,0.010292,0.7083,3.2732898679816365,3.318,1.609,R,,
33,1,1,250910_183947,2,2구 파울,F,커브,112,76715,류현진,78288,최재훈,52568,한태양,0,2,0,0.05125,0.7083,2.940735871227547,3.318,1.609,R,,
34,1,1,250910_184036,3,3구 파울,F,직구,144,76715,류현진,78288,최재훈,52568,한태양,0,2,0,-0.583978,0.7083,2.951213940275328,3.318,1.609,R,,
35,1,1,250910_184058,4,4구 파울,F,커터,137,76715,류현진,78288,최재훈,52568,한태양,0,2,0,-0.646841,0.7083,2.047598816373217,3.318,1.609,R,,
36,1,1,250910_184125,5,5구 볼,B,체인지업,128,76715,류현진,78288,최재훈,52568,한태양,1,2,0,0.998734,0.7083,1.2984721303520366,3.318,1.609,R,,
37,1,1,250910_184146,6,6구 파울,F,커브,113,76715,류현진,78288,최재훈,52568,한태양,1,2,0,-0.731,0.7083,2.646569984416625,3.318,1.609,R,,
38,1,1,250910_184215,7,7구 볼,B,직구,147,76715,류현진,78288,최재훈,52568,한태양,2,2,0,-1.15512,0.7083,2.979216804906713,3.318,1.609,R,,
39,1,1,250910_184235,8,8구 타격,H,체인지업,127,76715,류현진,78288,최재훈,52568,한태양,2,2,0,0.419471,0.7083,1.8884679064343781,3.318,1.609,R,한태양 : 우익수 왼쪽 3루타,13
43,1,1,250910_184449,1,1구 볼,B,직구,144,76715,류현진,78288,최재훈,69517,고승민,1,0,0,0.303145,0.7083,4.159298893765783,3.457,1.677,L,,
44,1,1,250910_184508,2,2구 파울,F,직구,144,76715,류현진,78288,최재훈,69517,고승민,1,1,0,-0.547099,0.7083,2.341737579116283,3.457,1.677,L,,
45,1,1,250910_184531,3,3구 타격,H,직구,144,76715,류현진,78288,최재훈,69517,고승민,1,1,0,-0.37866,0.7083,3.2815473163306503,3.457,1.677,L,고승민 : 3루수 땅볼 아웃 (3루수->1루수 송구아웃),13
48,1,1,250910_184614,1,1구 볼,B,직구,141,76715,류현진,78288,최재훈,52591,윤동희,1,0,1,-1.22808,0.7083,2.4600955366071364,3.446,1.671,R,,
49,1,1,250910_184634,2,2구 볼,B,직구,142,76715,류현진,78288,최재훈,52591,윤동희,2,0,1,0.086804,0.7083,3.765812726293481,3.446,1.671,R,,
50,1,1,250910_184654,3,3구 볼,B,커터,139,76715,류현진,78288,최재훈,52591,윤동희,3,0,1,-1.66192,0.7083,3.8189931299032445,3.446,1.671,R,윤동희 : 몸에 맞는 볼,13
53,1,1,250910_184804,1,1구 볼,B,직구,147,76715,류현진,78288,최재훈,54529,레이예스,1,0,1,-1.20588,0.7083,1.7100334418257024,3.579,1.736,R,,
54,1,1,250910_184825,2,2구 파울,F,직구,146,76715,류현진,78288,최재훈,54529,레이예스,1,1,1,-1.11211,0.7083,3.3889003900309156,3.579,1.736,R,,
55,1,1,250910_184851,3,3구 헛스윙,S,체인지업,130,76715,류현진,78288,최재훈,54529,레이예스,1,2,1,0.164606,0.7083,1.6607640371030787,3.579,1.736,R,,
56,1,1,250910_184916,4,4구 파울,F,체인지업,131,76715,류현진,78288,최재훈,54529,레이예스,1,2,1,1.24456,0.7083,1.260491715194839,3.579,1.736,R,,
57,1,1,250910_184945,5,5구 파울,F,직구,147,76715,류현진,78288,최재훈,54529,레이예스,1,2,1,-0.118465,0.7083,4.214950872583131,3.579,1.736,R,,
58,1,1,250910_185013,6,6구 헛스윙,S,커터,138,76715,류현진,78288,최재훈,54529,레이예스,1,3,1,-1.63234,0.7083,2.0472477816515644,3.579,1.736,R,레이예스 : 삼진 아웃,13
61,1,1,250910_185101,1,1구 스트라이크,T,커브,115,76715,류현진,78288,최재훈,77564,김민성,0,1,2,-0.428035,0.7083,3.020849067232657,3.344,1.622,R,,
62,1,1,250910_185121,2,2구 파울,F,직구,147,76715,류현진,78288,최재훈,77564,김민성,0,2,2,-0.54082,0.7083,3.4663083119972415,3.344,1.622,R,,
64,1,1,250910_185327,3,3구 볼,B,커터,139,76715,류현진,78288,최재훈,77564,김민성,1,2,2,0.952306,0.7083,3.0805582727924006,3.344,1.622,R,,
65,1,1,250910_185352,4,4구 파울,F,직구,147,76715,류현진,78288,최재훈,77564,김민성,1,2,2,0.775533,0.7083,2.215460710206533,3.344,1.622,R,,
66,1,1,250910_185420,5,5구 볼,B,커브,118,76715,류현진,78288,최재훈,77564,김민성,2,2,2,-1.19286,0.7083,-0.12205196423220332,3.344,1.622,R,,
67,1,1,250910_185451,6,6구 볼,B,커터,136,76715,류현진,78288,최재훈,77564,김민성,3,2,2,-0.480398,0.7083,0.7700752637294763,3.344,1.622,R,,
68,1,1,250910_185517,7,7구 헛스윙,S,체인지업,131,76715,류현진,78288,최재훈,77564,김민성,3,3,2,0.328941,0.7083,1.0868864763098358,3.344,1.622,R,김민성 : 삼진 아웃,13
