seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250805_183030,1,1구 스트라이크,T,직구,152,52701,문동주,78288,최재훈,67644,이정훈,0,1,0,0.275163,0.7083,1.899441323112682,3.409,1.654,L,,
3,1,0,250805_183044,2,2구 헛스윙,S,포크,140,52701,문동주,78288,최재훈,67644,이정훈,0,2,0,-0.04721,0.7083,1.3750501304351368,3.409,1.654,L,,
4,1,0,250805_183100,3,3구 헛스윙,S,포크,142,52701,문동주,78288,최재훈,67644,이정훈,0,3,0,-0.076168,0.7083,0.8796462174761115,3.409,1.654,L,이정훈 : 포수 스트라이크 낫 아웃 (포수->1루수 1루 터치아웃),13
7,1,0,250805_183136,1,1구 볼,B,커브,127,52701,문동주,78288,최재훈,79240,허경민,1,0,1,0.522859,0.7083,0.835490888856965,3.267,1.584,R,,
8,1,0,250805_183151,2,2구 파울,F,직구,152,52701,문동주,78288,최재훈,79240,허경민,1,1,1,-0.622148,0.7083,2.0518698755953464,3.267,1.584,R,,
9,1,0,250805_183215,3,3구 스트라이크,T,슬라이더,138,52701,문동주,78288,최재훈,79240,허경민,1,2,1,0.096597,0.7083,2.0688570184043185,3.267,1.584,R,,
10,1,0,250805_183236,4,4구 헛스윙,S,커브,133,52701,문동주,78288,최재훈,79240,허경민,1,3,1,0.513515,0.7083,1.3894514646744698,3.267,1.584,R,허경민 : 삼진 아웃,13
13,1,0,250805_183306,1,1구 스트라이크,T,커브,128,52701,문동주,78288,최재훈,52001,안현민,0,1,2,-0.121342,0.7083,2.266714210944087,3.322,1.611,R,,
14,1,0,250805_183320,2,2구 파울,F,직구,153,52701,문동주,78288,최재훈,52001,안현민,0,2,2,-0.416356,0.7083,2.117978035035188,3.322,1.611,R,,
15,1,0,250805_183341,3,3구 볼,B,직구,155,52701,문동주,78288,최재훈,52001,안현민,1,2,2,-1.58153,0.7083,4.092654642361166,3.322,1.611,R,,
16,1,0,250805_183401,4,4구 볼,B,직구,158,52701,문동주,78288,최재훈,52001,안현민,2,2,2,1.37177,0.7083,1.3226588281310339,3.322,1.611,R,,
17,1,0,250805_183421,5,5구 타격,H,커브,131,52701,문동주,78288,최재훈,52001,안현민,2,2,2,0.628877,0.7083,0.8715724407311201,3.322,1.611,R,안현민 : 유격수 땅볼 아웃 (유격수->1루수 송구아웃),13
21,1,1,250805_183652,1,1구 스트라이크,T,직구,148,55032,패트릭,78548,장성우,66704,김태연,0,1,0,-0.227642,0.7083,2.2581483254348758,3.259,1.581,R,,
22,1,1,250805_183704,2,2구 볼,B,슬라이더,136,55032,패트릭,78548,장성우,66704,김태연,1,1,0,0.182501,0.7083,3.5695684074585663,3.259,1.581,R,,
24,1,1,250805_183719,3,3구 타격,H,직구,151,55032,패트릭,78548,장성우,66704,김태연,1,1,0,0.007669,0.7083,2.391719709120492,3.259,1.581,R,김태연 : 우익수 오른쪽 1루타,13
