seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250829_183006,1,1구 타격,H,직구,142,54729,황준서,76812,이재원,69418,박승규,0,0,0,0.059127,0.7083,2.2032012671584793,3.225,1.564,R,박승규 : 좌익수 왼쪽 2루타,13
5,1,0,250829_183055,1,1구 타격,H,직구,143,54729,황준서,76812,이재원,67449,김성윤,0,0,0,0.314194,0.7083,2.6540335439977816,2.996,1.453,L,김성윤 : 중견수 앞 1루타,13
9,1,0,250829_183156,1,1구 파울,F,직구,146,54729,황준서,76812,이재원,62404,구자욱,0,1,0,0.013228,0.7083,1.621860974928244,3.548,1.721,L,,
10,1,0,250829_183222,2,2구 파울,F,커브,113,54729,황준서,76812,이재원,62404,구자욱,0,2,0,-0.916564,0.7083,1.6989781988517167,3.548,1.721,L,,
11,1,0,250829_183251,3,3구 스트라이크,T,커브,114,54729,황준서,76812,이재원,62404,구자욱,0,3,0,-0.649414,0.7083,3.652711642198697,3.548,1.721,L,구자욱 : 삼진 아웃,13
15,1,0,250829_183340,1,1구 스트라이크,T,커브,111,54729,황준서,76812,이재원,54400,디아즈,0,1,1,-0.828658,0.7083,2.2004484592697953,3.545,1.719,L,,
20,1,0,250829_183520,2,2구 타격,H,직구,145,54729,황준서,76812,이재원,54400,디아즈,0,1,1,-0.016846,0.7083,2.281898576016918,3.545,1.719,L,디아즈 : 우중간 1루타,23
24,1,0,250829_183614,1,1구 볼,B,커브,113,54729,황준서,76812,이재원,52430,김영웅,1,0,1,-1.85019,0.7083,0.7743830459910885,3.349,1.624,L,,
25,1,0,250829_183629,2,2구 볼,B,슬라이더,127,54729,황준서,76812,이재원,52430,김영웅,2,0,1,-1.25769,0.7083,3.9133734256483548,3.349,1.624,L,,
26,1,0,250829_183645,3,3구 스트라이크,T,직구,142,54729,황준서,76812,이재원,52430,김영웅,2,1,1,-0.337028,0.7083,1.7829674211183228,3.349,1.624,L,,
27,1,0,250829_183702,4,4구 볼,B,커브,114,54729,황준서,76812,이재원,52430,김영웅,3,1,1,-1.851,0.7083,-1.0764540923979489,3.349,1.624,L,,
28,1,0,250829_183725,5,5구 헛스윙,S,직구,143,54729,황준서,76812,이재원,52430,김영웅,3,2,1,0.111554,0.7083,2.4394255448163547,3.349,1.624,L,,
29,1,0,250829_183746,6,6구 스트라이크,T,직구,143,54729,황준서,76812,이재원,52430,김영웅,3,3,1,-0.617185,0.7083,2.139575525998474,3.349,1.624,L,김영웅 : 삼진 아웃,13
32,1,0,250829_183820,1,1구 볼,B,포크,127,54729,황준서,76812,이재원,74540,강민호,1,0,2,-0.614569,0.7083,1.0346012132039375,3.422,1.66,R,,
33,1,0,250829_183836,2,2구 스트라이크,T,직구,145,54729,황준서,76812,이재원,74540,강민호,1,1,2,-0.619509,0.7083,1.9551838577846756,3.422,1.66,R,,
34,1,0,250829_183854,3,3구 볼,B,직구,148,54729,황준서,76812,이재원,74540,강민호,2,1,2,-0.652916,0.7083,0.7709419923627961,3.422,1.66,R,,
35,1,0,250829_183912,4,4구 볼,B,포크,127,54729,황준서,76812,이재원,74540,강민호,3,1,2,-1.51117,0.7083,1.1627828789097867,3.422,1.66,R,,
36,1,0,250829_183933,5,5구 스트라이크,T,포크,124,54729,황준서,76812,이재원,74540,강민호,3,2,2,-0.133296,0.7083,2.6319581848438327,3.422,1.66,R,,
37,1,0,250829_184006,6,6구 타격,H,직구,144,54729,황준서,76812,이재원,74540,강민호,3,2,2,0.454583,0.7083,2.0965587221579156,3.422,1.66,R,강민호 : 3루수 땅볼 아웃 (3루수->1루수 송구아웃),13
41,1,1,250829_184240,1,1구 스트라이크,T,직구,141,51454,이승현,74540,강민호,68700,이원석,0,1,0,0.134172,0.7083,2.3455300535084715,3.254,1.578,R,,
42,1,1,250829_184254,2,2구 볼,B,커브,118,51454,이승현,74540,강민호,68700,이원석,1,1,0,1.77546,0.7083,4.500227816920279,3.254,1.578,R,,
43,1,1,250829_184311,3,3구 타격,H,체인지업,130,51454,이승현,74540,강민호,68700,이원석,1,1,0,0.051548,0.7083,2.557044768592701,3.254,1.578,R,이원석 : 3루수 왼쪽 2루타,13
46,1,1,250829_184403,1,1구 헛스윙,S,직구,137,51454,이승현,74540,강민호,77532,손아섭,0,1,0,0.133743,0.7083,2.928154298819468,3.21,1.557,L,,
47,1,1,250829_184423,2,2구 파울,F,커브,117,51454,이승현,74540,강민호,77532,손아섭,0,2,0,1.18593,0.7083,2.463054002837649,3.21,1.557,L,,
48,1,1,250829_184456,3,3구 볼,B,직구,142,51454,이승현,74540,강민호,77532,손아섭,1,2,0,-1.4375,0.7083,2.3706306030521613,3.21,1.557,L,,
49,1,1,250829_184515,4,4구 파울,F,직구,142,51454,이승현,74540,강민호,77532,손아섭,1,2,0,0.591447,0.7083,3.417330721390778,3.21,1.557,L,,
50,1,1,250829_184543,5,5구 타격,H,직구,145,51454,이승현,74540,강민호,77532,손아섭,1,2,0,-0.39792,0.7083,2.5001704066436545,3.21,1.557,L,손아섭 : 좌익수 앞 1루타,13
54,1,1,250829_184640,1,1구 볼,B,커브,116,51454,이승현,74540,강민호,53764,문현빈,1,0,0,1.5508,0.7083,3.3003389919150745,3.17,1.537,L,문현빈 : 몸에 맞는 볼,13
58,1,1,250829_184732,1,1구 스트라이크,T,직구,142,51454,이승현,74540,강민호,69737,노시환,0,1,0,-0.821375,0.7083,2.842325160984518,3.349,1.624,R,,
59,1,1,250829_184753,2,2구 파울,F,체인지업,132,51454,이승현,74540,강민호,69737,노시환,0,2,0,-0.26429,0.7083,1.8563514709525997,3.349,1.624,R,,
60,1,1,250829_184824,3,3구 볼,B,직구,144,51454,이승현,74540,강민호,69737,노시환,1,2,0,1.26409,0.7083,2.359548302627105,3.349,1.624,R,,
61,1,1,250829_184847,4,4구 볼,B,커브,120,51454,이승현,74540,강민호,69737,노시환,2,2,0,0.51115,0.7083,-0.47105787211052697,3.349,1.624,R,,
62,1,1,250829_184917,5,5구 파울,F,체인지업,133,51454,이승현,74540,강민호,69737,노시환,2,2,0,-0.659583,0.7083,1.593702942801416,3.349,1.624,R,,
63,1,1,250829_185003,6,6구 파울,F,슬라이더,136,51454,이승현,74540,강민호,69737,노시환,2,2,0,-0.498186,0.7083,2.0107997464145835,3.349,1.624,R,,
64,1,1,250829_185039,7,7구 볼,B,체인지업,133,51454,이승현,74540,강민호,69737,노시환,3,2,0,1.14313,0.7083,1.97247393932741,3.349,1.624,R,,
65,1,1,250829_185102,8,8구 타격,H,슬라이더,136,51454,이승현,74540,강민호,69737,노시환,3,2,0,-0.133946,0.7083,2.432848859481015,3.349,1.624,R,노시환 : 3루수 병살타 아웃 (3루수->2루수->1루수 송구아웃),23
71,1,1,250829_185147,1,1구 스트라이크,T,커브,121,51454,이승현,74540,강민호,66657,이진영,0,1,2,0.743023,0.7083,2.278074964311773,3.373,1.636,R,,
72,1,1,250829_185206,2,2구 파울,F,커브,121,51454,이승현,74540,강민호,66657,이진영,0,2,2,0.391045,0.7083,2.070941068890571,3.373,1.636,R,,
73,1,1,250829_185242,3,3구 헛스윙,S,직구,144,51454,이승현,74540,강민호,66657,이진영,0,3,2,0.17827,0.7083,3.9395194631804062,3.373,1.636,R,이진영 : 삼진 아웃,13
77,2,0,250829_185446,1,1구 볼,B,포크,124,54729,황준서,76812,이재원,61404,김헌곤,1,0,0,0.033352,0.7083,4.137633114764949,3.208,1.556,R,,
78,2,0,250829_185457,2,2구 타격,H,직구,142,54729,황준서,76812,이재원,61404,김헌곤,1,0,0,-0.086298,0.7083,1.8087962273484934,3.208,1.556,R,김헌곤 : 중견수 플라이 아웃,13
81,2,0,250829_185537,1,1구 스트라이크,T,직구,144,54729,황준서,76812,이재원,62234,류지혁,0,1,1,-0.689032,0.7083,3.0189008015252483,3.331,1.615,L,,
82,2,0,250829_185550,2,2구 볼,B,커브,111,54729,황준서,76812,이재원,62234,류지혁,1,1,1,-1.45666,0.7083,0.996361351116497,3.331,1.615,L,,
83,2,0,250829_185601,3,3구 헛스윙,S,포크,127,54729,황준서,76812,이재원,62234,류지혁,1,2,1,-0.639895,0.7083,0.5515557118511096,3.331,1.615,L,,
84,2,0,250829_185631,4,4구 볼,B,직구,146,54729,황준서,76812,이재원,62234,류지혁,2,2,1,-1.13444,0.7083,2.3001854715678407,3.331,1.615,L,,
85,2,0,250829_185648,5,5구 타격,H,직구,144,54729,황준서,76812,이재원,62234,류지혁,2,2,1,-0.809605,0.7083,2.3694555760253735,3.331,1.615,L,류지혁 : 좌익수 앞 1루타,13
88,2,0,250829_185721,1,1구 스트라이크,T,커브,109,54729,황준서,76812,이재원,52415,이재현,0,1,1,0.286164,0.7083,3.1604652674157094,3.287,1.594,R,,
90,2,0,250829_185751,2,2구 헛스윙,S,포크,127,54729,황준서,76812,이재원,52415,이재현,0,2,1,0.420906,0.7083,0.9077710491238378,3.287,1.594,R,,
91,2,0,250829_185810,3,3구 파울,F,직구,144,54729,황준서,76812,이재원,52415,이재현,0,2,1,0.379088,0.7083,3.631990359878274,3.287,1.594,R,,
92,2,0,250829_185830,4,4구 볼,B,포크,124,54729,황준서,76812,이재원,52415,이재현,1,2,1,0.888375,0.7083,0.9968391524492737,3.287,1.594,R,,
93,2,0,250829_185850,5,5구 타격,H,직구,145,54729,황준서,76812,이재원,52415,이재현,1,2,1,-0.052157,0.7083,2.1774976080755675,3.287,1.594,R,이재현 : 중견수 앞 1루타,23
98,2,0,250829_190021,1,1구 헛스윙,S,직구,145,54729,황준서,76812,이재원,69418,박승규,0,1,1,0.414106,0.7083,2.5895669123843845,3.225,1.564,R,,
100,2,0,250829_190052,2,2구 스트라이크,T,직구,145,54729,황준서,76812,이재원,69418,박승규,0,2,1,-0.382101,0.7083,1.9014172785785886,3.225,1.564,R,,
102,2,0,250829_190120,3,3구 타격,H,포크,131,54729,황준서,76812,이재원,69418,박승규,0,2,1,0.552872,0.7083,0.8896387556242988,3.225,1.564,R,박승규 : 투수 땅볼 아웃 (투수->1루수 송구아웃),13
106,2,0,250829_190201,1,1구 볼,B,직구,145,54729,황준서,76812,이재원,67449,김성윤,1,0,2,-1.01247,0.7083,3.215742525900747,2.996,1.453,L,,
107,2,0,250829_190217,2,2구 스트라이크,T,직구,142,54729,황준서,76812,이재원,67449,김성윤,1,1,2,-0.526779,0.7083,2.750188708161174,2.996,1.453,L,,
108,2,0,250829_190232,3,3구 스트라이크,T,슬라이더,127,54729,황준서,76812,이재원,67449,김성윤,1,2,2,-0.872518,0.7083,2.3466646393067,2.996,1.453,L,,
109,2,0,250829_190250,4,4구 볼,B,슬라이더,134,54729,황준서,76812,이재원,67449,김성윤,2,2,2,-1.92045,0.7083,0.892745907289576,2.996,1.453,L,,
