seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250510_140046,1,1구 타격,H,직구,143,66018,김선기,62332,김재현,54795,황영묵,0,0,0,-0.223091,0.7083,2.235805471716324,3.225,1.564,L,황영묵 : 투수 앞 내야안타,13
5,1,0,250510_140200,1,1구 타격,H,직구,143,66018,김선기,62332,김재현,55734,플로리얼,0,0,0,-0.311064,0.7083,2.1434876653017225,3.422,1.66,L,플로리얼 : 좌익수 플라이 아웃,13
8,1,0,250510_140242,1,1구 스트라이크,T,슬라이더,133,66018,김선기,62332,김재현,53764,문현빈,0,1,1,-0.621538,0.7083,2.117831602173379,3.17,1.537,L,,
9,1,0,250510_140303,2,2구 타격,H,커브,120,66018,김선기,62332,김재현,53764,문현빈,0,1,1,-0.356839,0.7083,2.7307652748144506,3.17,1.537,L,문현빈 : 중견수 플라이 아웃,13
12,1,0,250510_140348,1,1구 타격,H,직구,141,66018,김선기,62332,김재현,69737,노시환,0,0,2,0.387263,0.7083,2.2874040474129744,3.349,1.624,R,노시환 : 2루수 라인드라이브 아웃,13
16,1,1,250510_140609,1,1구 볼,B,직구,154,55730,폰세,78288,최재훈,65357,송성문,1,0,0,-1.27086,0.7083,2.70857629414774,3.331,1.615,L,,
17,1,1,250510_140623,2,2구 스트라이크,T,커브,126,55730,폰세,78288,최재훈,65357,송성문,1,1,0,-0.793695,0.7083,2.7643878092517733,3.331,1.615,L,,
18,1,1,250510_140637,3,3구 타격,H,체인지업,140,55730,폰세,78288,최재훈,65357,송성문,1,1,0,-0.233657,0.7083,2.555235879333501,3.331,1.615,L,송성문 : 우중간 1루타,13
21,1,1,250510_140722,1,1구 파울,F,직구,152,55730,폰세,78288,최재훈,52366,푸이그,0,1,0,-0.289381,0.7083,2.363676644658769,3.444,1.67,R,,
22,1,1,250510_140744,2,2구 볼,B,직구,152,55730,폰세,78288,최재훈,52366,푸이그,1,1,0,0.05163,0.7083,3.908465764094318,3.444,1.67,R,,
24,1,1,250510_140804,3,3구 볼,B,슬라이더,144,55730,폰세,78288,최재훈,52366,푸이그,2,1,0,1.3327,0.7083,1.3445683810511893,3.444,1.67,R,,
25,1,1,250510_140826,4,4구 볼,B,슬라이더,145,55730,폰세,78288,최재훈,52366,푸이그,3,1,0,1.95415,0.7083,0.9400157385701415,3.444,1.67,R,,
26,1,1,250510_140852,5,5구 파울,F,직구,152,55730,폰세,78288,최재훈,52366,푸이그,3,2,0,-0.655352,0.7083,2.870233718100605,3.444,1.67,R,,
27,1,1,250510_140918,6,6구 볼,B,직구,155,55730,폰세,78288,최재훈,52366,푸이그,4,2,0,0.291859,0.7083,1.1471373935190388,3.444,1.67,R,푸이그 : 볼넷,13
31,1,1,250510_141005,1,1구 파울,F,직구,152,55730,폰세,78288,최재훈,50167,이주형,0,1,0,0.636242,0.7083,3.2002359016639113,3.325,1.613,L,,
32,1,1,250510_141027,2,2구 스트라이크,T,체인지업,141,55730,폰세,78288,최재훈,50167,이주형,0,2,0,-0.891973,0.7083,1.917573004330594,3.325,1.613,L,,
33,1,1,250510_141047,3,3구 헛스윙,S,직구,154,55730,폰세,78288,최재훈,50167,이주형,0,3,0,-0.313477,0.7083,3.5704250989200994,3.325,1.613,L,이주형 : 삼진 아웃,13
36,1,1,250510_141114,1,1구 스트라이크,T,직구,155,55730,폰세,78288,최재훈,76267,최주환,0,1,1,-0.368358,0.7083,2.5012177969860794,3.228,1.566,L,,
37,1,1,250510_141127,2,2구 볼,B,슬라이더,145,55730,폰세,78288,최재훈,76267,최주환,1,1,1,-1.55203,0.7083,2.8452355389317083,3.228,1.566,L,,
38,1,1,250510_141144,3,3구 볼,B,직구,153,55730,폰세,78288,최재훈,76267,최주환,2,1,1,-1.07514,0.7083,2.893024775133205,3.228,1.566,L,,
39,1,1,250510_141205,4,4구 헛스윙,S,체인지업,141,55730,폰세,78288,최재훈,76267,최주환,2,2,1,-0.352264,0.7083,0.8117582606443263,3.228,1.566,L,,
40,1,1,250510_141227,5,5구 볼,B,직구,155,55730,폰세,78288,최재훈,76267,최주환,3,2,1,-1.01286,0.7083,3.4609837039047524,3.228,1.566,L,,
41,1,1,250510_141248,6,6구 타격,H,직구,156,55730,폰세,78288,최재훈,76267,최주환,3,2,1,-0.282239,0.7083,1.7599354202280806,3.228,1.566,L,최주환 : 1루수 앞 땅볼로 출루,13
46,1,1,250510_141345,1,1구 파울,F,직구,155,55730,폰세,78288,최재훈,54444,카디네스,0,1,2,-0.673843,0.7083,2.09920102384831,3.4,1.649,R,,
47,1,1,250510_141408,2,2구 볼,B,직구,154,55730,폰세,78288,최재훈,54444,카디네스,1,1,2,-1.9754,0.7083,4.619509570421739,3.4,1.649,R,,
48,1,1,250510_141448,3,3구 볼,B,커브,131,55730,폰세,78288,최재훈,54444,카디네스,2,1,2,1.50131,0.7083,2.5572708702835603,3.4,1.649,R,,
49,1,1,250510_141508,4,4구 볼,B,직구,155,55730,폰세,78288,최재훈,54444,카디네스,3,1,2,2.15537,0.7083,2.1170929252705446,3.4,1.649,R,,
50,1,1,250510_141534,5,5구 파울,F,직구,153,55730,폰세,78288,최재훈,54444,카디네스,3,2,2,-0.914217,0.7083,3.1411156092286903,3.4,1.649,R,,
