seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250607_170039,1,1구 볼,B,직구,150,55633,올러,78122,김태군,55734,플로리얼,1,0,0,-1.28191,0.7083,3.7542657623748417,3.422,1.66,L,,
3,1,0,250607_170104,2,2구 볼,B,직구,149,55633,올러,78122,김태군,55734,플로리얼,2,0,0,-2.02793,0.7083,3.760214037796464,3.422,1.66,L,,
4,1,0,250607_170119,3,3구 볼,B,직구,150,55633,올러,78122,김태군,55734,플로리얼,3,0,0,-0.167858,0.7083,3.8474117072305445,3.422,1.66,L,,
5,1,0,250607_170136,4,4구 스트라이크,T,직구,148,55633,올러,78122,김태군,55734,플로리얼,3,1,0,-0.799702,0.7083,2.4934754285840137,3.422,1.66,L,,
6,1,0,250607_170151,5,5구 헛스윙,S,직구,150,55633,올러,78122,김태군,55734,플로리얼,3,2,0,0.054897,0.7083,3.1217693175167973,3.422,1.66,L,,
7,1,0,250607_170209,6,6구 볼,B,직구,151,55633,올러,78122,김태군,55734,플로리얼,4,2,0,-0.930541,0.7083,3.6690802728141594,3.422,1.66,L,플로리얼 : 볼넷,13
13,1,0,250607_170402,1,1구 타격,H,직구,150,55633,올러,78122,김태군,62700,하주석,0,0,0,0.982287,0.7083,2.9553161820423544,3.365,1.632,L,하주석 : 3루수 병살타 아웃 (3루수->2루수->1루수 송구아웃),13
17,1,0,250607_170447,1,1구 볼,B,슬라이더,133,55633,올러,78122,김태군,53764,문현빈,1,0,2,-0.933867,0.7083,1.6299953151228,3.17,1.537,L,,
18,1,0,250607_170504,2,2구 스트라이크,T,슬라이더,132,55633,올러,78122,김태군,53764,문현빈,1,1,2,-0.225998,0.7083,1.8529858742297725,3.17,1.537,L,,
19,1,0,250607_170520,3,3구 타격,H,직구,152,55633,올러,78122,김태군,53764,문현빈,1,1,2,0.403887,0.7083,3.2663077918372574,3.17,1.537,L,문현빈 : 우익수 앞 1루타,13
22,1,0,250607_170605,1,1구 볼,B,직구,149,55633,올러,78122,김태군,79192,채은성,1,0,2,-0.894905,0.7083,3.815503453037997,3.426,1.662,R,,
23,1,0,250607_170625,2,2구 헛스윙,S,직구,149,55633,올러,78122,김태군,79192,채은성,1,1,2,-0.518133,0.7083,3.2322413334079307,3.426,1.662,R,,
24,1,0,250607_170649,3,3구 헛스윙,S,직구,150,55633,올러,78122,김태군,79192,채은성,1,2,2,0.208091,0.7083,2.9502018776861423,3.426,1.662,R,,
25,1,0,250607_170715,4,4구 볼,B,슬라이더,134,55633,올러,78122,김태군,79192,채은성,2,2,2,2.56482,0.7083,3.1725403619033905,3.426,1.662,R,,
26,1,0,250607_170737,5,5구 헛스윙,S,슬라이더,138,55633,올러,78122,김태군,79192,채은성,2,3,2,1.03678,0.7083,3.3284241284768608,3.426,1.662,R,채은성 : 삼진 아웃,13
