seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250406_140013,1,1구 볼,B,직구,147,54443,레예스,74540,강민호,79608,안치홍,1,0,0,0.96248,0.7083,2.034974039514555,3.254,1.578,R,,
3,1,0,250406_140026,2,2구 파울,F,직구,148,54443,레예스,74540,강민호,79608,안치홍,1,1,0,0.547569,0.7083,2.9987527845224706,3.254,1.578,R,,
4,1,0,250406_140104,3,3구 헛스윙,S,슬라이더,129,54443,레예스,74540,강민호,79608,안치홍,1,2,0,0.812473,0.7083,1.3276776660548704,3.254,1.578,R,,
5,1,0,250406_140118,4,4구 헛스윙,S,슬라이더,128,54443,레예스,74540,강민호,79608,안치홍,1,3,0,0.425752,0.7083,1.6095836699648203,3.254,1.578,R,안치홍 : 삼진 아웃,13
8,1,0,250406_140148,1,1구 헛스윙,S,체인지업,135,54443,레예스,74540,강민호,55734,플로리얼,0,1,1,-0.654821,0.7083,1.6376403743342358,3.422,1.66,L,,
9,1,0,250406_140201,2,2구 스트라이크,T,커터,137,54443,레예스,74540,강민호,55734,플로리얼,0,2,1,0.81478,0.7083,3.3483688917655314,3.422,1.66,L,,
10,1,0,250406_140226,3,3구 타격,H,커터,138,54443,레예스,74540,강민호,55734,플로리얼,0,2,1,0.104558,0.7083,3.447417652564299,3.422,1.66,L,플로리얼 : 유격수 플라이 아웃,13
13,1,0,250406_140304,1,1구 볼,B,체인지업,135,54443,레예스,74540,강민호,66704,김태연,1,0,2,0.109831,0.7083,-0.1402727737917675,3.259,1.581,R,,
14,1,0,250406_140320,2,2구 스트라이크,T,직구,148,54443,레예스,74540,강민호,66704,김태연,1,1,2,0.835826,0.7083,2.3700150232595183,3.259,1.581,R,,
15,1,0,250406_140334,3,3구 헛스윙,S,슬라이더,128,54443,레예스,74540,강민호,66704,김태연,1,2,2,0.182704,0.7083,2.339492412284367,3.259,1.581,R,,
16,1,0,250406_140352,4,4구 볼,B,슬라이더,127,54443,레예스,74540,강민호,66704,김태연,2,2,2,0.211956,0.7083,0.44314071557083246,3.259,1.581,R,,
17,1,0,250406_140413,5,5구 볼,B,투심,146,54443,레예스,74540,강민호,66704,김태연,3,2,2,-1.06577,0.7083,1.3881319317346492,3.259,1.581,R,,
18,1,0,250406_140439,6,6구 헛스윙,S,직구,147,54443,레예스,74540,강민호,66704,김태연,3,3,2,0.563327,0.7083,2.5056534140898976,3.259,1.581,R,김태연 : 삼진 아웃,13
22,1,1,250406_140647,1,1구 볼,B,직구,141,65056,엄상백,76812,이재원,52415,이재현,1,0,0,-0.642176,0.7083,4.062193719419334,3.287,1.594,R,,
23,1,1,250406_140701,2,2구 파울,F,직구,142,65056,엄상백,76812,이재원,52415,이재현,1,1,0,-0.013951,0.7083,3.2344836316088488,3.287,1.594,R,,
24,1,1,250406_140751,3,3구 스트라이크,T,체인지업,129,65056,엄상백,76812,이재원,52415,이재현,1,2,0,0.444432,0.7083,1.9608647803382948,3.287,1.594,R,,
25,1,1,250406_140809,4,4구 타격,H,체인지업,128,65056,엄상백,76812,이재원,52415,이재현,1,2,0,0.145035,0.7083,1.9499413591696415,3.287,1.594,R,이재현 : 좌익수 앞 1루타,13
