seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250704_183013,1,1구 스트라이크,T,직구,151,69045,알칸타라,53312,김건희,68700,이원석,0,1,0,0.705719,0.7083,2.258317673056704,3.254,1.578,R,,
3,1,0,250704_183032,2,2구 파울,F,직구,151,69045,알칸타라,53312,김건희,68700,이원석,0,2,0,-0.541445,0.7083,2.6585963614862846,3.254,1.578,R,,
4,1,0,250704_183057,3,3구 스트라이크,T,직구,152,69045,알칸타라,53312,김건희,68700,이원석,0,3,0,0.180436,0.7083,3.3695509881167514,3.254,1.578,R,이원석 : 삼진 아웃,13
7,1,0,250704_183128,1,1구 파울,F,슬라이더,136,69045,알칸타라,53312,김건희,62700,하주석,0,1,1,-0.194838,0.7083,3.2401690808129118,3.365,1.632,L,,
8,1,0,250704_183150,2,2구 파울,F,슬라이더,134,69045,알칸타라,53312,김건희,62700,하주석,0,2,1,0.010774,0.7083,1.646294235509294,3.365,1.632,L,,
9,1,0,250704_183219,3,3구 볼,B,포크,137,69045,알칸타라,53312,김건희,62700,하주석,1,2,1,-1.33508,0.7083,0.9890495186342305,3.365,1.632,L,,
10,1,0,250704_183308,4,4구 파울,F,직구,153,69045,알칸타라,53312,김건희,62700,하주석,1,2,1,0.333292,0.7083,2.915256748433616,3.365,1.632,L,,
11,1,0,250704_183346,5,5구 볼,B,직구,154,69045,알칸타라,53312,김건희,62700,하주석,2,2,1,-0.946654,0.7083,1.0464250166478628,3.365,1.632,L,,
12,1,0,250704_183409,6,6구 볼,B,포크,136,69045,알칸타라,53312,김건희,62700,하주석,3,2,1,-0.272571,0.7083,-0.3017654255984499,3.365,1.632,L,,
13,1,0,250704_183435,7,7구 타격,H,직구,154,69045,알칸타라,53312,김건희,62700,하주석,3,2,1,-0.590726,0.7083,2.5151815145749707,3.365,1.632,L,하주석 : 중견수 앞 1루타,13
16,1,0,250704_183517,1,1구 스트라이크,T,직구,152,69045,알칸타라,53312,김건희,55703,리베라토,0,1,1,-0.202742,0.7083,2.0506151919552766,3.417,1.657,L,,
17,1,0,250704_183537,2,2구 헛스윙,S,포크,136,69045,알칸타라,53312,김건희,55703,리베라토,0,2,1,-1.053,0.7083,1.0729752894027398,3.417,1.657,L,,
18,1,0,250704_183559,3,3구 타격,H,직구,152,69045,알칸타라,53312,김건희,55703,리베라토,0,2,1,-0.799634,0.7083,1.9741099109431786,3.417,1.657,L,리베라토 : 유격수 병살타 아웃 (유격수->1루수 송구아웃),13
23,1,1,250704_183817,1,1구 볼,B,직구,153,55730,폰세,78288,최재훈,65357,송성문,1,0,0,-0.338964,0.7083,1.495278780539377,3.331,1.615,L,,
24,1,1,250704_183832,2,2구 볼,B,커브,131,55730,폰세,78288,최재훈,65357,송성문,2,0,0,0.114199,0.7083,1.5240891375572998,3.331,1.615,L,,
25,1,1,250704_183850,3,3구 스트라이크,T,커브,131,55730,폰세,78288,최재훈,65357,송성문,2,1,0,-0.549438,0.7083,2.4919326347577475,3.331,1.615,L,,
26,1,1,250704_183905,4,4구 헛스윙,S,직구,155,55730,폰세,78288,최재훈,65357,송성문,2,2,0,-0.416274,0.7083,2.9977207489624793,3.331,1.615,L,,
27,1,1,250704_183925,5,5구 타격,H,직구,156,55730,폰세,78288,최재훈,65357,송성문,2,2,0,-0.105626,0.7083,2.9744645723930834,3.331,1.615,L,송성문 : 우익수 플라이 아웃,13
30,1,1,250704_184009,1,1구 파울,F,직구,154,55730,폰세,78288,최재훈,64340,임지열,0,1,1,-0.845986,0.7083,3.3885256302359372,3.292,1.597,R,,
31,1,1,250704_184025,2,2구 타격,H,체인지업,141,55730,폰세,78288,최재훈,64340,임지열,0,1,1,-0.110206,0.7083,1.7770336528486137,3.292,1.597,R,임지열 : 중견수 앞 1루타,13
34,1,1,250704_184107,1,1구 스트라이크,T,커브,131,55730,폰세,78288,최재훈,50167,이주형,0,1,1,0.102069,0.7083,2.2667593435978017,3.325,1.613,L,,
35,1,1,250704_184128,2,2구 헛스윙,S,직구,152,55730,폰세,78288,최재훈,50167,이주형,0,2,1,-0.253766,0.7083,3.658362279613899,3.325,1.613,L,,
36,1,1,250704_184154,3,3구 볼,B,직구,154,55730,폰세,78288,최재훈,50167,이주형,1,2,1,-0.16857,0.7083,4.333506660404298,3.325,1.613,L,,
37,1,1,250704_184215,4,4구 헛스윙,S,체인지업,140,55730,폰세,78288,최재훈,50167,이주형,1,3,1,-0.340997,0.7083,2.8042101476953665,3.325,1.613,L,이주형 : 삼진 아웃,13
40,1,1,250704_184249,1,1구 볼,B,커브,133,55730,폰세,78288,최재훈,76267,최주환,1,0,2,0.258587,0.7083,3.4610048564939127,3.228,1.566,L,,
