seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250517_140109,1,1구 스트라이크,T,직구,154,55730,폰세,78288,최재훈,50854,최지훈,0,1,0,-0.264302,0.7083,2.3992803395541844,3.311,1.606,L,,
3,1,0,250517_140122,2,2구 헛스윙,S,직구,152,55730,폰세,78288,최재훈,50854,최지훈,0,2,0,0.249112,0.7083,2.9441127532974605,3.311,1.606,L,,
4,1,0,250517_140136,3,3구 헛스윙,S,체인지업,143,55730,폰세,78288,최재훈,50854,최지훈,0,3,0,-0.563993,0.7083,0.3797756865690123,3.311,1.606,L,최지훈 : 포수 스트라이크 낫 아웃 (포수->1루수 1루 터치아웃),13
7,1,0,250517_140213,1,1구 스트라이크,T,직구,154,55730,폰세,78288,최재훈,67893,박성한,0,1,1,0.338348,0.7083,2.752998657765141,3.334,1.617,L,,
8,1,0,250517_140226,2,2구 볼,B,커브,133,55730,폰세,78288,최재훈,67893,박성한,1,1,1,1.30483,0.7083,1.9985599287712663,3.334,1.617,L,,
9,1,0,250517_140241,3,3구 파울,F,직구,155,55730,폰세,78288,최재훈,67893,박성한,1,2,1,-0.258432,0.7083,2.319789772843089,3.334,1.617,L,,
10,1,0,250517_140307,4,4구 스트라이크,T,직구,157,55730,폰세,78288,최재훈,67893,박성한,1,3,1,-0.622496,0.7083,3.2366174599421242,3.334,1.617,L,박성한 : 삼진 아웃,13
13,1,0,250517_140338,1,1구 볼,B,커터,143,55730,폰세,78288,최재훈,75847,최정,1,0,2,-0.07449,0.7083,4.857447368939511,3.322,1.611,R,,
14,1,0,250517_140403,2,2구 헛스윙,S,체인지업,142,55730,폰세,78288,최재훈,75847,최정,1,1,2,0.402486,0.7083,1.3481623475759328,3.322,1.611,R,,
15,1,0,250517_140420,3,3구 헛스윙,S,직구,154,55730,폰세,78288,최재훈,75847,최정,1,2,2,-0.795123,0.7083,3.689399520560221,3.322,1.611,R,,
16,1,0,250517_140448,4,4구 헛스윙,S,직구,157,55730,폰세,78288,최재훈,75847,최정,1,3,2,-0.669794,0.7083,3.2282802709196954,3.322,1.611,R,최정 : 삼진 아웃,13
20,1,1,250517_140655,1,1구 헛스윙,S,직구,143,77829,김광현,66662,신범수,66704,김태연,0,1,0,0.785705,0.7083,3.4002207443640735,3.259,1.581,R,,
21,1,1,250517_140709,2,2구 볼,B,직구,144,77829,김광현,66662,신범수,66704,김태연,1,1,0,0.626047,0.7083,3.9505797149163007,3.259,1.581,R,,
23,1,1,250517_140728,3,3구 타격,H,체인지업,130,77829,김광현,66662,신범수,66704,김태연,1,1,0,-0.435749,0.7083,2.886900342906421,3.259,1.581,R,김태연 : 투수 땅볼 아웃 (투수->1루수 송구아웃),13
26,1,1,250517_140837,1,1구 볼,B,직구,144,77829,김광현,66662,신범수,55734,플로리얼,1,0,1,0.339668,0.7083,3.9202789066947537,3.422,1.66,L,,
27,1,1,250517_140849,2,2구 타격,H,직구,144,77829,김광현,66662,신범수,55734,플로리얼,1,0,1,0.315512,0.7083,2.29177282960036,3.422,1.66,L,플로리얼 : 1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),13
30,1,1,250517_141002,1,1구 볼,B,슬라이더,135,77829,김광현,66662,신범수,53764,문현빈,1,0,2,-0.241027,0.7083,4.042322127133366,3.17,1.537,L,,
31,1,1,250517_141014,2,2구 파울,F,직구,145,77829,김광현,66662,신범수,53764,문현빈,1,1,2,0.044698,0.7083,2.0596392986542718,3.17,1.537,L,,
32,1,1,250517_141033,3,3구 파울,F,직구,144,77829,김광현,66662,신범수,53764,문현빈,1,2,2,-0.330669,0.7083,2.0199817574172565,3.17,1.537,L,,
33,1,1,250517_141056,4,4구 타격,H,커브,113,77829,김광현,66662,신범수,53764,문현빈,1,2,2,-0.668219,0.7083,2.292845565737305,3.17,1.537,L,문현빈 : 중견수 플라이 아웃,13
37,2,0,250517_141306,1,1구 볼,B,직구,153,55730,폰세,78288,최재훈,62895,한유섬,1,0,0,-1.02229,0.7083,2.7119862366469825,3.508,1.702,L,,
