seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250725_183023,1,1구 스트라이크,T,직구,152,54755,와이스,78288,최재훈,50854,최지훈,0,1,0,0.747827,0.7083,2.4829422482083983,3.311,1.606,L,,
3,1,0,250725_183036,2,2구 스트라이크,T,직구,154,54755,와이스,78288,최재훈,50854,최지훈,0,2,0,-0.733481,0.7083,2.812793369276126,3.311,1.606,L,,
4,1,0,250725_183103,3,3구 파울,F,커브,134,54755,와이스,78288,최재훈,50854,최지훈,0,2,0,0.335279,0.7083,2.431636889576095,3.311,1.606,L,,
5,1,0,250725_183122,4,4구 볼,B,직구,153,54755,와이스,78288,최재훈,50854,최지훈,1,2,0,-0.401221,0.7083,4.622894301022862,3.311,1.606,L,,
6,1,0,250725_183139,5,5구 볼,B,스위퍼,136,54755,와이스,78288,최재훈,50854,최지훈,2,2,0,-0.679621,0.7083,3.57668246836535,3.311,1.606,L,,
7,1,0,250725_183154,6,6구 볼,B,커브,131,54755,와이스,78288,최재훈,50854,최지훈,3,2,0,-1.30768,0.7083,3.804812670779949,3.311,1.606,L,,
8,1,0,250725_183211,7,7구 헛스윙,S,직구,151,54755,와이스,78288,최재훈,50854,최지훈,3,3,0,-0.906813,0.7083,3.427801616659975,3.311,1.606,L,최지훈 : 삼진 아웃,13
11,1,0,250725_183239,1,1구 스트라이크,T,커브,131,54755,와이스,78288,최재훈,68868,최준우,0,1,1,-0.549848,0.7083,2.6726256273567817,3.153,1.529,L,,
12,1,0,250725_183252,2,2구 파울,F,직구,153,54755,와이스,78288,최재훈,68868,최준우,0,2,1,0.321756,0.7083,2.0822300409138186,3.153,1.529,L,,
13,1,0,250725_183314,3,3구 헛스윙,S,체인지업,144,54755,와이스,78288,최재훈,68868,최준우,0,3,1,-0.18324,0.7083,1.390637378631303,3.153,1.529,L,최준우 : 삼진 아웃,13
16,1,0,250725_183341,1,1구 볼,B,커브,131,54755,와이스,78288,최재훈,75847,최정,1,0,2,1.31318,0.7083,1.0982222630925182,3.322,1.611,R,,
17,1,0,250725_183400,2,2구 볼,B,스위퍼,135,54755,와이스,78288,최재훈,75847,최정,2,0,2,1.67401,0.7083,1.648484703458975,3.322,1.611,R,,
18,1,0,250725_183418,3,3구 스트라이크,T,스위퍼,134,54755,와이스,78288,최재훈,75847,최정,2,1,2,-0.431747,0.7083,3.153220641516872,3.322,1.611,R,,
19,1,0,250725_183435,4,4구 파울,F,직구,151,54755,와이스,78288,최재훈,75847,최정,2,2,2,-0.1305,0.7083,2.585795073958053,3.322,1.611,R,,
