seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250326_183110,1,1구 스트라이크,T,직구,141,61101,임찬규,79365,박동원,66704,김태연,0,1,0,0.520616,0.7083,2.571865445831719,3.259,1.581,R,,
3,1,0,250326_183123,2,2구 파울,F,커브,113,61101,임찬규,79365,박동원,66704,김태연,0,2,0,0.468392,0.7083,1.1147723134195422,3.259,1.581,R,,
4,1,0,250326_183140,3,3구 파울,F,커브,113,61101,임찬규,79365,박동원,66704,김태연,0,2,0,0.405651,0.7083,1.941399792529955,3.259,1.581,R,,
5,1,0,250326_183215,4,4구 파울,F,커브,114,61101,임찬규,79365,박동원,66704,김태연,0,2,0,-0.181652,0.7083,2.421482875783161,3.259,1.581,R,,
6,1,0,250326_183237,5,5구 파울,F,직구,145,61101,임찬규,79365,박동원,66704,김태연,0,2,0,0.515214,0.7083,2.4417007477662396,3.259,1.581,R,,
7,1,0,250326_183259,6,6구 타격,H,체인지업,129,61101,임찬규,79365,박동원,66704,김태연,0,2,0,0.148958,0.7083,2.292808142074689,3.259,1.581,R,김태연 : 2루수 플라이 아웃,13
10,1,0,250326_183333,1,1구 타격,H,직구,142,61101,임찬규,79365,박동원,53764,문현빈,0,0,1,-0.142787,0.7083,1.715996838631343,3.17,1.537,L,문현빈 : 1루수 땅볼 아웃 (1루수 1루 터치아웃),13
13,1,0,250326_183405,1,1구 타격,H,직구,143,61101,임찬규,79365,박동원,55734,플로리얼,0,0,2,-0.178085,0.7083,2.143359682360466,3.422,1.66,L,플로리얼 : 중견수 플라이 아웃,13
17,1,1,250326_183645,1,1구 파울,F,직구,145,65056,엄상백,76812,이재원,66108,홍창기,0,1,0,0.391898,0.7083,3.3003637993858863,3.49,1.693,L,,
18,1,1,250326_183708,2,2구 타격,H,체인지업,135,65056,엄상백,76812,이재원,66108,홍창기,0,1,0,-0.41251,0.7083,2.7009972482812414,3.49,1.693,L,홍창기 : 2루수 땅볼 아웃 (2루수->1루수 송구아웃),13
21,1,1,250326_183743,1,1구 파울,F,직구,144,65056,엄상백,76812,이재원,68119,문성주,0,1,1,-0.695542,0.7083,2.0751182497062812,3.186,1.545,L,,
22,1,1,250326_183805,2,2구 타격,H,직구,144,65056,엄상백,76812,이재원,68119,문성주,0,1,1,-0.546585,0.7083,1.3711466067035456,3.186,1.545,L,문성주 : 좌익수 앞 1루타,13
25,1,1,250326_183852,1,1구 타격,H,직구,145,65056,엄상백,76812,이재원,53123,오스틴,0,0,1,-0.064848,0.7083,3.2652049536001995,3.371,1.635,R,오스틴 : 좌익수 앞 1루타,13
29,1,1,250326_183938,1,1구 볼,B,커브,128,65056,엄상백,76812,이재원,69102,문보경,1,0,1,0.973307,0.7083,2.610054546192868,3.314,1.607,L,,
30,1,1,250326_183957,2,2구 스트라이크,T,체인지업,134,65056,엄상백,76812,이재원,69102,문보경,1,1,1,-0.161793,0.7083,1.5249896938503786,3.314,1.607,L,,
31,1,1,250326_184019,3,3구 파울,F,체인지업,135,65056,엄상백,76812,이재원,69102,문보경,1,2,1,-0.309569,0.7083,1.6572299575212823,3.314,1.607,L,,
32,1,1,250326_184050,4,4구 볼,B,직구,148,65056,엄상백,76812,이재원,69102,문보경,2,2,1,-1.27456,0.7083,2.4168439186217565,3.314,1.607,L,,
33,1,1,250326_184114,5,5구 볼,B,직구,148,65056,엄상백,76812,이재원,69102,문보경,3,2,1,-0.266013,0.7083,4.15375442322376,3.314,1.607,L,,
34,1,1,250326_184138,6,6구 타격,H,체인지업,134,65056,엄상백,76812,이재원,69102,문보경,3,2,1,-0.542605,0.7083,1.5227528268646595,3.314,1.607,L,문보경 : 2루수 병살타 아웃 (2루수->유격수->1루수 송구아웃),13
40,2,0,250326_184438,1,1구 볼,B,커브,102,61101,임찬규,79365,박동원,69737,노시환,1,0,0,1.35023,0.7083,0.8430639932090376,3.349,1.624,R,,
41,2,0,250326_184452,2,2구 스트라이크,T,커브,111,61101,임찬규,79365,박동원,69737,노시환,1,1,0,-0.627155,0.7083,3.4028920667353093,3.349,1.624,R,,
42,2,0,250326_184506,3,3구 스트라이크,T,슬라이더,134,61101,임찬규,79365,박동원,69737,노시환,1,2,0,-0.804059,0.7083,2.9326738272511643,3.349,1.624,R,,
43,2,0,250326_184521,4,4구 헛스윙,S,직구,142,61101,임찬규,79365,박동원,69737,노시환,1,3,0,-0.556839,0.7083,3.7456121938800297,3.349,1.624,R,노시환 : 삼진 아웃,13
46,2,0,250326_184549,1,1구 볼,B,커브,91,61101,임찬규,79365,박동원,79192,채은성,1,0,1,-0.542662,0.7083,3.707773046933541,3.426,1.662,R,,
47,2,0,250326_184602,2,2구 타격,H,커브,113,61101,임찬규,79365,박동원,79192,채은성,1,0,1,-0.158369,0.7083,2.371442632965006,3.426,1.662,R,채은성 : 1루수 플라이 아웃,13
50,2,0,250326_184638,1,1구 스트라이크,T,직구,140,61101,임찬규,79365,박동원,54795,황영묵,0,1,2,-0.027865,0.7083,2.2744297264098283,3.225,1.564,L,,
51,2,0,250326_184650,2,2구 볼,B,커브,102,61101,임찬규,79365,박동원,54795,황영묵,1,1,2,-0.658826,0.7083,1.0455549613325728,3.225,1.564,L,,
52,2,0,250326_184706,3,3구 헛스윙,S,커브,111,61101,임찬규,79365,박동원,54795,황영묵,1,2,2,0.108203,0.7083,1.5103676909497494,3.225,1.564,L,,
53,2,0,250326_184722,4,4구 볼,B,체인지업,129,61101,임찬규,79365,박동원,54795,황영묵,2,2,2,-1.46368,0.7083,1.1897100922266137,3.225,1.564,L,,
54,2,0,250326_184737,5,5구 파울,F,직구,141,61101,임찬규,79365,박동원,54795,황영묵,2,2,2,0.676982,0.7083,1.9914732875924466,3.225,1.564,L,,
55,2,0,250326_184757,6,6구 볼,B,직구,140,61101,임찬규,79365,박동원,54795,황영묵,3,2,2,1.11759,0.7083,0.8859373331147942,3.225,1.564,L,,
56,2,0,250326_184815,7,7구 볼,B,체인지업,127,61101,임찬규,79365,박동원,54795,황영묵,4,2,2,1.12567,0.7083,1.7682615454706858,3.225,1.564,L,황영묵 : 볼넷,13
