seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250915_183024,1,1구 헛스윙,S,직구,152,55743,정우주,76812,이재원,50357,박주홍,0,1,0,0.009284,0.7083,3.576796992737091,3.433,1.665,L,,
3,1,0,250915_183041,2,2구 볼,B,직구,153,55743,정우주,76812,이재원,50357,박주홍,1,1,0,0.402234,0.7083,3.618388678131975,3.433,1.665,L,,
4,1,0,250915_183057,3,3구 볼,B,직구,152,55743,정우주,76812,이재원,50357,박주홍,2,1,0,-0.998009,0.7083,3.777383827006563,3.433,1.665,L,,
5,1,0,250915_183117,4,4구 볼,B,직구,150,55743,정우주,76812,이재원,50357,박주홍,3,1,0,-0.44369,0.7083,4.349256960217396,3.433,1.665,L,,
6,1,0,250915_183135,5,5구 볼,B,직구,151,55743,정우주,76812,이재원,50357,박주홍,4,1,0,1.04332,0.7083,3.0878400342268764,3.433,1.665,L,박주홍 : 볼넷,13
9,1,0,250915_183215,1,1구 볼,B,슬라이더,137,55743,정우주,76812,이재원,65357,송성문,1,0,0,1.0207,0.7083,2.211321695184777,3.331,1.615,L,,
10,1,0,250915_183233,2,2구 스트라이크,T,직구,153,55743,정우주,76812,이재원,65357,송성문,1,1,0,-0.868689,0.7083,1.9551727003802803,3.331,1.615,L,,
11,1,0,250915_183254,3,3구 볼,B,직구,152,55743,정우주,76812,이재원,65357,송성문,2,1,0,0.597482,0.7083,3.7011274005580903,3.331,1.615,L,,
12,1,0,250915_183315,4,4구 파울,F,직구,152,55743,정우주,76812,이재원,65357,송성문,2,2,0,-0.013619,0.7083,3.0877603491056744,3.331,1.615,L,,
13,1,0,250915_183342,5,5구 파울,F,직구,153,55743,정우주,76812,이재원,65357,송성문,2,2,0,0.209156,0.7083,3.102707490216083,3.331,1.615,L,,
14,1,0,250915_183422,6,6구 파울,F,직구,154,55743,정우주,76812,이재원,65357,송성문,2,2,0,-0.308449,0.7083,3.329450358920023,3.331,1.615,L,,
15,1,0,250915_183449,7,7구 스트라이크,T,커브,122,55743,정우주,76812,이재원,65357,송성문,2,3,0,-0.807137,0.7083,3.182782957023967,3.331,1.615,L,송성문 : 삼진 아웃,13
18,1,0,250915_183520,1,1구 볼,B,슬라이더,133,55743,정우주,76812,이재원,64340,임지열,1,0,1,0.844911,0.7083,1.4723573349642094,3.292,1.597,R,,
19,1,0,250915_183536,2,2구 파울,F,직구,152,55743,정우주,76812,이재원,64340,임지열,1,1,1,-0.38341,0.7083,2.3566650306181307,3.292,1.597,R,,
20,1,0,250915_183600,3,3구 헛스윙,S,직구,150,55743,정우주,76812,이재원,64340,임지열,1,2,1,0.259909,0.7083,2.3631479045572803,3.292,1.597,R,,
21,1,0,250915_183619,4,4구 스트라이크,T,직구,152,55743,정우주,76812,이재원,64340,임지열,1,3,1,0.301184,0.7083,3.2125395203739693,3.292,1.597,R,임지열 : 삼진 아웃,13
24,1,0,250915_183657,1,1구 스트라이크,T,커브,119,55743,정우주,76812,이재원,76267,최주환,0,1,2,0.421336,0.7083,1.5765845336644908,3.228,1.566,L,,
25,1,0,250915_183716,2,2구 볼,B,직구,153,55743,정우주,76812,이재원,76267,최주환,1,1,2,-1.06891,0.7083,3.5860124499333113,3.228,1.566,L,,
26,1,0,250915_183736,3,3구 볼,B,커브,117,55743,정우주,76812,이재원,76267,최주환,2,1,2,-0.348877,0.7083,3.5053887296248813,3.228,1.566,L,,
27,1,0,250915_183757,4,4구 파울,F,직구,151,55743,정우주,76812,이재원,76267,최주환,2,2,2,-1.1032,0.7083,2.7931702615888923,3.228,1.566,L,,
29,1,0,250915_183848,5,5구 파울,F,직구,153,55743,정우주,76812,이재원,76267,최주환,2,2,2,-0.714222,0.7083,2.511452917211437,3.228,1.566,L,,
30,1,0,250915_183928,6,6구 타격,H,직구,153,55743,정우주,76812,이재원,76267,최주환,2,2,2,-0.590635,0.7083,2.93410400373767,3.228,1.566,L,최주환 : 2루수 땅볼 아웃 (2루수->1루수 송구아웃),13
34,1,1,250915_184147,1,1구 스트라이크,T,직구,147,55394,박정훈,53312,김건희,77532,손아섭,0,1,0,-0.793796,0.7083,3.218994269149939,3.21,1.557,L,,
35,1,1,250915_184205,2,2구 볼,B,직구,147,55394,박정훈,53312,김건희,77532,손아섭,1,1,0,-1.53791,0.7083,2.1612814364519424,3.21,1.557,L,,
36,1,1,250915_184222,3,3구 볼,B,슬라이더,134,55394,박정훈,53312,김건희,77532,손아섭,2,1,0,-0.081845,0.7083,3.487350293711423,3.21,1.557,L,,
37,1,1,250915_184240,4,4구 스트라이크,T,슬라이더,134,55394,박정훈,53312,김건희,77532,손아섭,2,2,0,0.704852,0.7083,2.1332812493961852,3.21,1.557,L,,
38,1,1,250915_184257,5,5구 헛스윙,S,체인지업,134,55394,박정훈,53312,김건희,77532,손아섭,2,3,0,0.39697,0.7083,0.5174001735124709,3.21,1.557,L,손아섭 : 포수 스트라이크 낫 아웃 (포수->1루수 1루 터치아웃),13
41,1,1,250915_184336,1,1구 타격,H,직구,149,55394,박정훈,53312,김건희,55703,리베라토,0,0,1,-0.49883,0.7083,1.7031572773351862,3.417,1.657,L,리베라토 : 중견수 오른쪽 앞 1루타,13
44,1,1,250915_184424,1,1구 볼,B,슬라이더,134,55394,박정훈,53312,김건희,53764,문현빈,1,0,1,-1.00119,0.7083,1.9630023040139286,3.17,1.537,L,,
45,1,1,250915_184511,2,2구 볼,B,직구,146,55394,박정훈,53312,김건희,53764,문현빈,2,0,1,-1.9575,0.7083,1.0992468749188138,3.17,1.537,L,,
47,1,1,250915_184553,3,3구 스트라이크,T,슬라이더,134,55394,박정훈,53312,김건희,53764,문현빈,2,1,1,0.420955,0.7083,1.930945428304752,3.17,1.537,L,,
48,1,1,250915_184616,4,4구 볼,B,슬라이더,133,55394,박정훈,53312,김건희,53764,문현빈,3,1,1,1.92613,0.7083,2.241874620011105,3.17,1.537,L,,
49,1,1,250915_184639,5,5구 볼,B,직구,147,55394,박정훈,53312,김건희,53764,문현빈,4,1,1,-0.613096,0.7083,1.2016976958511465,3.17,1.537,L,문현빈 : 볼넷,13
52,1,1,250915_184721,1,1구 볼,B,직구,147,55394,박정훈,53312,김건희,69737,노시환,1,0,1,-0.893816,0.7083,1.3099752360947792,3.349,1.624,R,,
54,1,1,250915_184834,2,2구 타격,H,직구,148,55394,박정훈,53312,김건희,69737,노시환,1,0,1,0.806377,0.7083,1.386989879044635,3.349,1.624,R,노시환 : 유격수 병살타 아웃 (유격수->2루수->1루수 송구아웃),13
59,2,0,250915_185048,1,1구 파울,F,직구,148,55743,정우주,76812,이재원,69332,주성원,0,1,0,-0.537184,0.7083,3.3689680439665466,3.305,1.603,R,,
60,2,0,250915_185110,2,2구 스트라이크,T,직구,152,55743,정우주,76812,이재원,69332,주성원,0,2,0,0.279047,0.7083,1.965072677415336,3.305,1.603,R,,
61,2,0,250915_185128,3,3구 타격,H,직구,152,55743,정우주,76812,이재원,69332,주성원,0,2,0,-0.265978,0.7083,3.5664496299044965,3.305,1.603,R,주성원 : 중견수 플라이 아웃,13
64,2,0,250915_185204,1,1구 파울,F,직구,150,55743,정우주,76812,이재원,64346,임병욱,0,1,1,-0.396344,0.7083,2.1113946663521483,3.433,1.665,L,,
65,2,0,250915_185230,2,2구 볼,B,커브,113,55743,정우주,76812,이재원,64346,임병욱,1,1,1,-3.38318,0.7083,6.209516169159268,3.433,1.665,L,,
66,2,0,250915_185250,3,3구 볼,B,슬라이더,131,55743,정우주,76812,이재원,64346,임병욱,2,1,1,0.757593,0.7083,0.6390881073598917,3.433,1.665,L,,
67,2,0,250915_185307,4,4구 헛스윙,S,직구,148,55743,정우주,76812,이재원,64346,임병욱,2,2,1,-0.506584,0.7083,2.8805273923461403,3.433,1.665,L,,
68,2,0,250915_185340,5,5구 파울,F,직구,152,55743,정우주,76812,이재원,64346,임병욱,2,2,1,-0.836904,0.7083,3.5670276810988613,3.433,1.665,L,,
69,2,0,250915_185404,6,6구 타격,H,직구,151,55743,정우주,76812,이재원,64346,임병욱,2,2,1,-0.200859,0.7083,2.881130674383572,3.433,1.665,L,임병욱 : 2루수 플라이 아웃,13
72,2,0,250915_185441,1,1구 스트라이크,T,슬라이더,136,55743,정우주,76812,이재원,53312,김건희,0,1,2,-0.071355,0.7083,1.8845542896149032,3.387,1.643,R,,
73,2,0,250915_185455,2,2구 헛스윙,S,직구,150,55743,정우주,76812,이재원,53312,김건희,0,2,2,-0.083715,0.7083,3.261206472174941,3.387,1.643,R,,
74,2,0,250915_185514,3,3구 스트라이크,T,직구,151,55743,정우주,76812,이재원,53312,김건희,0,3,2,0.251285,0.7083,3.2423749747171478,3.387,1.643,R,김건희 : 삼진 아웃,13
78,2,1,250915_185733,1,1구 볼,B,직구,147,55394,박정훈,53312,김건희,79192,채은성,1,0,0,1.16974,0.7083,2.0050997632277796,3.426,1.662,R,,
79,2,1,250915_185752,2,2구 볼,B,직구,146,55394,박정훈,53312,김건희,79192,채은성,2,0,0,2.07127,0.7083,3.9497590546016212,3.426,1.662,R,,
80,2,1,250915_185814,3,3구 볼,B,직구,146,55394,박정훈,53312,김건희,79192,채은성,3,0,0,1.01875,0.7083,2.9068935997124585,3.426,1.662,R,,
81,2,1,250915_185837,4,4구 스트라이크,T,직구,147,55394,박정훈,53312,김건희,79192,채은성,3,1,0,0.247613,0.7083,2.9543989539110473,3.426,1.662,R,,
82,2,1,250915_185858,5,5구 볼,B,직구,145,55394,박정훈,53312,김건희,79192,채은성,4,1,0,-0.532962,0.7083,1.1101123019002241,3.426,1.662,R,채은성 : 볼넷,13
85,2,1,250915_185934,1,1구 스트라이크,T,슬라이더,136,55394,박정훈,53312,김건희,66657,이진영,0,1,0,0.758402,0.7083,3.053539817237872,3.373,1.636,R,,
87,2,1,250915_190021,2,2구 타격,H,슬라이더,136,55394,박정훈,53312,김건희,66657,이진영,0,1,0,-0.375318,0.7083,2.8063475535463835,3.373,1.636,R,이진영 : 3루수 앞 땅볼로 출루,13
91,2,1,250915_190111,1,1구 볼,B,직구,147,55394,박정훈,53312,김건희,65703,이도윤,1,0,1,3.08538,0.7083,3.2695393025220474,3.181,1.543,L,이도윤 : 몸에 맞는 볼,13
95,2,1,250915_190215,1,1구 볼,B,직구,147,55394,박정훈,53312,김건희,76812,이재원,1,0,1,1.63405,0.7083,2.1595901779296907,3.387,1.643,R,,
96,2,1,250915_190238,2,2구 볼,B,슬라이더,136,55394,박정훈,53312,김건희,76812,이재원,2,0,1,-1.9164,0.7083,0.8116239890066623,3.387,1.643,R,,
97,2,1,250915_190322,3,3구 스트라이크,T,직구,146,55394,박정훈,53312,김건희,76812,이재원,2,1,1,0.432196,0.7083,2.3245484520221824,3.387,1.643,R,,
98,2,1,250915_190347,4,4구 볼,B,슬라이더,134,55394,박정훈,53312,김건희,76812,이재원,3,1,1,1.79899,0.7083,2.311627878824138,3.387,1.643,R,,
99,2,1,250915_190434,5,5구 볼,B,직구,146,55394,박정훈,53312,김건희,76812,이재원,4,1,1,2.0792,0.7083,2.2418439214662484,3.387,1.643,R,이재원 : 볼넷,13
104,2,1,250915_190522,1,1구 스트라이크,T,직구,146,55394,박정훈,53312,김건희,54795,황영묵,0,1,1,-0.270354,0.7083,1.8028731028328981,3.225,1.564,L,,
105,2,1,250915_190543,2,2구 파울,F,체인지업,130,55394,박정훈,53312,김건희,54795,황영묵,0,2,1,0.613036,0.7083,1.4419020947772294,3.225,1.564,L,,
106,2,1,250915_190613,3,3구 타격,H,슬라이더,136,55394,박정훈,53312,김건희,54795,황영묵,0,2,1,0.533416,0.7083,1.2900810500261732,3.225,1.564,L,황영묵 : 우익수 오른쪽 앞 1루타,23
112,2,1,250915_190705,1,1구 헛스윙,S,슬라이더,133,55394,박정훈,53312,김건희,77532,손아섭,0,1,1,-0.941157,0.7083,2.511518531107896,3.21,1.557,L,,
113,2,1,250915_190724,2,2구 파울,F,체인지업,129,55394,박정훈,53312,김건희,77532,손아섭,0,2,1,0.718846,0.7083,1.4254742413444594,3.21,1.557,L,,
114,2,1,250915_190750,3,3구 헛스윙,S,슬라이더,133,55394,박정훈,53312,김건희,77532,손아섭,0,3,1,0.053077,0.7083,1.657230435220511,3.21,1.557,L,손아섭 : 삼진 아웃,13
117,2,1,250915_190824,1,1구 볼,B,직구,145,55394,박정훈,53312,김건희,55703,리베라토,1,0,2,-1.01959,0.7083,2.1169067473487306,3.417,1.657,L,,
118,2,1,250915_190847,2,2구 볼,B,슬라이더,136,55394,박정훈,53312,김건희,55703,리베라토,2,0,2,-1.39083,0.7083,0.7561484464204047,3.417,1.657,L,,
119,2,1,250915_190919,3,3구 스트라이크,T,슬라이더,132,55394,박정훈,53312,김건희,55703,리베라토,2,1,2,0.027485,0.7083,2.206986081893313,3.417,1.657,L,,
120,2,1,250915_190942,4,4구 타격,H,체인지업,130,55394,박정훈,53312,김건희,55703,리베라토,2,1,2,1.34043,0.7083,1.9389750145623457,3.417,1.657,L,리베라토 : 1루수 땅볼 아웃 (1루수 1루 터치아웃),13
124,3,0,250915_191151,1,1구 볼,B,직구,145,55743,정우주,76812,이재원,55392,어준서,1,0,0,-0.576453,0.7083,3.7672571212143584,3.351,1.625,L,,
125,3,0,250915_191206,2,2구 타격,H,직구,149,55743,정우주,76812,이재원,55392,어준서,1,0,0,-0.155333,0.7083,3.0872179205177512,3.351,1.625,L,어준서 : 우익수 앞 1루타,13
128,3,0,250915_191246,1,1구 볼,B,슬라이더,130,55743,정우주,76812,이재원,78756,오선진,1,0,0,-0.976188,0.7083,3.569156567498555,3.247,1.575,R,,
129,3,0,250915_191307,2,2구 볼,B,직구,148,55743,정우주,76812,이재원,78756,오선진,2,0,0,0.986317,0.7083,2.132151053944135,3.247,1.575,R,,
