seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250405_140018,1,1구 볼,B,직구,140,51454,이승현,74540,강민호,54795,황영묵,1,0,0,-0.40704,0.7083,3.5088662911454094,3.225,1.564,L,,
3,1,0,250405_140031,2,2구 볼,B,직구,140,51454,이승현,74540,강민호,54795,황영묵,2,0,0,0.528624,0.7083,3.7805706311750775,3.225,1.564,L,,
4,1,0,250405_140046,3,3구 볼,B,직구,140,51454,이승현,74540,강민호,54795,황영묵,3,0,0,-0.321098,0.7083,4.28533105586485,3.225,1.564,L,,
5,1,0,250405_140102,4,4구 스트라이크,T,직구,140,51454,이승현,74540,강민호,54795,황영묵,3,1,0,-0.349664,0.7083,2.3158496411704705,3.225,1.564,L,,
6,1,0,250405_140119,5,5구 볼,B,직구,140,51454,이승현,74540,강민호,54795,황영묵,4,1,0,0.057728,0.7083,4.504045710597076,3.225,1.564,L,황영묵 : 볼넷,13
9,1,0,250405_140203,1,1구 볼,B,커터,135,51454,이승현,74540,강민호,79608,안치홍,1,0,0,-1.321,0.7083,2.064081307596161,3.254,1.578,R,,
10,1,0,250405_140225,2,2구 볼,B,직구,140,51454,이승현,74540,강민호,79608,안치홍,2,0,0,-1.17673,0.7083,2.4246720116435583,3.254,1.578,R,,
11,1,0,250405_140250,3,3구 볼,B,직구,141,51454,이승현,74540,강민호,79608,안치홍,3,0,0,-1.41773,0.7083,3.7925823058917683,3.254,1.578,R,,
12,1,0,250405_140310,4,4구 볼,B,직구,141,51454,이승현,74540,강민호,79608,안치홍,4,0,0,-1.69261,0.7083,1.8506206300311052,3.254,1.578,R,안치홍 : 볼넷,13
17,1,0,250405_140421,1,1구 스트라이크,T,체인지업,127,51454,이승현,74540,강민호,66704,김태연,0,1,0,0.056715,0.7083,2.8168391988660733,3.259,1.581,R,,
18,1,0,250405_140442,2,2구 타격,H,체인지업,128,51454,이승현,74540,강민호,66704,김태연,0,1,0,0.16471,0.7083,1.9902880540692545,3.259,1.581,R,김태연 : 유격수 앞 땅볼로 출루,13
23,1,0,250405_140543,1,1구 볼,B,직구,145,51454,이승현,74540,강민호,69737,노시환,1,0,1,0.367412,0.7083,3.8602470445519854,3.349,1.624,R,,
