seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250724_183035,1,1구 볼,B,직구,142,51264,최승용,76232,양의지,68700,이원석,1,0,0,0.586127,0.7083,4.164265519158474,3.254,1.578,R,,
3,1,0,250724_183049,2,2구 볼,B,직구,143,51264,최승용,76232,양의지,68700,이원석,2,0,0,0.970368,0.7083,4.97447674795293,3.254,1.578,R,,
4,1,0,250724_183103,3,3구 스트라이크,T,직구,143,51264,최승용,76232,양의지,68700,이원석,2,1,0,0.576684,0.7083,3.2604775650452718,3.254,1.578,R,,
5,1,0,250724_183116,4,4구 스트라이크,T,직구,144,51264,최승용,76232,양의지,68700,이원석,2,2,0,-0.317244,0.7083,1.7211698023295048,3.254,1.578,R,,
6,1,0,250724_183133,5,5구 파울,F,커브,117,51264,최승용,76232,양의지,68700,이원석,2,2,0,-0.686948,0.7083,1.5508867407209426,3.254,1.578,R,,
7,1,0,250724_183155,6,6구 타격,H,포크,132,51264,최승용,76232,양의지,68700,이원석,2,2,0,0.809753,0.7083,2.7071543651837495,3.254,1.578,R,이원석 : 좌익수 플라이 아웃,13
10,1,0,250724_183235,1,1구 스트라이크,T,직구,145,51264,최승용,76232,양의지,55703,리베라토,0,1,1,-0.242213,0.7083,1.6951754686988716,3.417,1.657,L,,
11,1,0,250724_183251,2,2구 볼,B,커브,115,51264,최승용,76232,양의지,55703,리베라토,1,1,1,1.70021,0.7083,2.840227170326142,3.417,1.657,L,,
12,1,0,250724_183307,3,3구 헛스윙,S,슬라이더,132,51264,최승용,76232,양의지,55703,리베라토,1,2,1,-0.130365,0.7083,1.1817894579054111,3.417,1.657,L,,
13,1,0,250724_183326,4,4구 파울,F,직구,146,51264,최승용,76232,양의지,55703,리베라토,1,2,1,0.285432,0.7083,3.2991135444724424,3.417,1.657,L,,
14,1,0,250724_183345,5,5구 타격,H,직구,145,51264,최승용,76232,양의지,55703,리베라토,1,2,1,0.045312,0.7083,1.7113340409315023,3.417,1.657,L,리베라토 : 좌중간 2루타,13
17,1,0,250724_183438,1,1구 스트라이크,T,직구,146,51264,최승용,76232,양의지,53764,문현빈,0,1,1,-0.085619,0.7083,2.7065175549040568,3.17,1.537,L,,
18,1,0,250724_183456,2,2구 스트라이크,T,슬라이더,135,51264,최승용,76232,양의지,53764,문현빈,0,2,1,0.346441,0.7083,2.412853570757938,3.17,1.537,L,,
19,1,0,250724_183519,3,3구 파울,F,슬라이더,135,51264,최승용,76232,양의지,53764,문현빈,0,2,1,-0.731088,0.7083,1.9075012597070953,3.17,1.537,L,,
20,1,0,250724_183545,4,4구 타격,H,커브,119,51264,최승용,76232,양의지,53764,문현빈,0,2,1,-0.384644,0.7083,2.851168052184171,3.17,1.537,L,문현빈 : 좌익수 플라이 아웃,13
23,1,0,250724_183631,1,1구 스트라이크,T,직구,146,51264,최승용,76232,양의지,69737,노시환,0,1,2,0.706436,0.7083,2.4473727856223,3.349,1.624,R,,
24,1,0,250724_183651,2,2구 파울,F,직구,146,51264,최승용,76232,양의지,69737,노시환,0,2,2,-0.38473,0.7083,2.302842599121322,3.349,1.624,R,,
25,1,0,250724_183726,3,3구 볼,B,포크,134,51264,최승용,76232,양의지,69737,노시환,1,2,2,0.615647,0.7083,0.8365578971544867,3.349,1.624,R,,
26,1,0,250724_183746,4,4구 파울,F,직구,146,51264,최승용,76232,양의지,69737,노시환,1,2,2,0.406191,0.7083,3.318739366853799,3.349,1.624,R,,
27,1,0,250724_183820,5,5구 타격,H,직구,146,51264,최승용,76232,양의지,69737,노시환,1,2,2,-0.468521,0.7083,2.76809175507527,3.349,1.624,R,노시환 : 좌익수 플라이 아웃,13
