seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250907_170022,1,1구 타격,H,직구,147,69446,원태인,74540,강민호,54795,황영묵,0,0,0,-0.237361,0.7083,2.8056747118740883,3.225,1.564,L,황영묵 : 좌익수 플라이 아웃,13
5,1,0,250907_170102,1,1구 스트라이크,T,직구,147,69446,원태인,74540,강민호,55703,리베라토,0,1,1,-0.320321,0.7083,2.9692958107294447,3.417,1.657,L,,
6,1,0,250907_170117,2,2구 헛스윙,S,슬라이더,137,69446,원태인,74540,강민호,55703,리베라토,0,2,1,-0.514885,0.7083,3.2406422535367807,3.417,1.657,L,,
7,1,0,250907_170135,3,3구 타격,H,체인지업,129,69446,원태인,74540,강민호,55703,리베라토,0,2,1,-0.504425,0.7083,1.1945800470358896,3.417,1.657,L,리베라토 : 2루수 땅볼 아웃 (2루수->1루수 송구아웃),13
10,1,0,250907_170212,1,1구 볼,B,슬라이더,137,69446,원태인,74540,강민호,53764,문현빈,1,0,2,-1.113,0.7083,1.674082437675779,3.17,1.537,L,,
11,1,0,250907_170227,2,2구 볼,B,체인지업,127,69446,원태인,74540,강민호,53764,문현빈,2,0,2,-1.25012,0.7083,2.809711391380287,3.17,1.537,L,,
12,1,0,250907_170246,3,3구 파울,F,직구,149,69446,원태인,74540,강민호,53764,문현빈,2,1,2,0.03372,0.7083,2.664098837936002,3.17,1.537,L,,
13,1,0,250907_170309,4,4구 타격,H,직구,148,69446,원태인,74540,강민호,53764,문현빈,2,1,2,0.377664,0.7083,2.2954187067066147,3.17,1.537,L,문현빈 : 1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),13
17,1,1,250907_170542,1,1구 스트라이크,T,직구,145,54729,황준서,76812,이재원,50458,김지찬,0,1,0,-0.72884,0.7083,1.5898200286851947,2.994,1.452,L,,
18,1,1,250907_170558,2,2구 볼,B,포크,130,54729,황준서,76812,이재원,50458,김지찬,1,1,0,-0.328579,0.7083,-0.12998872532210015,2.994,1.452,L,,
19,1,1,250907_170616,3,3구 스트라이크,T,직구,147,54729,황준서,76812,이재원,50458,김지찬,1,2,0,-0.41208,0.7083,2.5772670103567537,2.994,1.452,L,,
20,1,1,250907_170640,4,4구 볼,B,슬라이더,126,54729,황준서,76812,이재원,50458,김지찬,2,2,0,-1.30225,0.7083,2.83761355094384,2.994,1.452,L,,
