seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250513_183009,1,1구 스트라이크,T,직구,141,76715,류현진,78288,최재훈,79231,정수빈,0,1,0,-0.220983,0.7083,1.669270869948906,3.219,1.561,L,,
3,1,0,250513_183025,2,2구 파울,F,커터,127,76715,류현진,78288,최재훈,79231,정수빈,0,2,0,-0.082167,0.7083,3.4181675616873357,3.219,1.561,L,,
4,1,0,250513_183047,3,3구 볼,B,직구,143,76715,류현진,78288,최재훈,79231,정수빈,1,2,0,-0.694909,0.7083,3.891389950744566,3.219,1.561,L,,
5,1,0,250513_183104,4,4구 타격,H,직구,145,76715,류현진,78288,최재훈,79231,정수빈,1,2,0,-0.21895,0.7083,1.8165208433430258,3.219,1.561,L,정수빈 : 유격수 땅볼 아웃 (유격수->1루수 송구아웃),13
8,1,0,250513_183142,1,1구 볼,B,직구,145,76715,류현진,78288,최재훈,55208,케이브,1,0,1,0.909409,0.7083,3.7303473111339747,3.376,1.638,L,,
9,1,0,250513_183203,2,2구 파울,F,직구,145,76715,류현진,78288,최재훈,55208,케이브,1,1,1,-0.24562,0.7083,3.248155498956388,3.376,1.638,L,,
10,1,0,250513_183226,3,3구 타격,H,직구,145,76715,류현진,78288,최재훈,55208,케이브,1,1,1,0.474975,0.7083,2.8859369502826717,3.376,1.638,L,케이브 : 좌익수 앞 1루타,13
13,1,0,250513_183307,1,1구 파울,F,체인지업,130,76715,류현진,78288,최재훈,76232,양의지,0,1,1,0.515694,0.7083,1.8256941715560009,3.325,1.613,R,,
14,1,0,250513_183334,2,2구 파울,F,직구,145,76715,류현진,78288,최재훈,76232,양의지,0,2,1,-0.352312,0.7083,2.250142396765911,3.325,1.613,R,,
15,1,0,250513_183411,3,3구 볼,B,체인지업,130,76715,류현진,78288,최재훈,76232,양의지,1,2,1,0.317223,0.7083,1.085841119471794,3.325,1.613,R,,
16,1,0,250513_183434,4,4구 타격,H,체인지업,129,76715,류현진,78288,최재훈,76232,양의지,1,2,1,0.825524,0.7083,2.019806762663576,3.325,1.613,R,양의지 : 좌익수 플라이 아웃,13
