seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250430_183014,1,1구 볼,B,직구,139,76715,류현진,78288,최재훈,66108,홍창기,1,0,0,-1.31548,0.7083,2.611490883736492,3.49,1.693,L,,
3,1,0,250430_183028,2,2구 타격,H,직구,139,76715,류현진,78288,최재훈,66108,홍창기,1,0,0,0.191118,0.7083,2.0789830890123593,3.49,1.693,L,홍창기 : 우익수 오른쪽 앞 1루타,13
6,1,0,250430_183104,1,1구 볼,B,직구,140,76715,류현진,78288,최재훈,68110,송찬의,1,0,0,-1.31917,0.7083,3.3509159330884053,3.375,1.637,R,,
7,1,0,250430_183122,2,2구 헛스윙,S,체인지업,126,76715,류현진,78288,최재훈,68110,송찬의,1,1,0,0.151786,0.7083,1.38132361676166,3.375,1.637,R,,
8,1,0,250430_183141,3,3구 타격,H,체인지업,128,76715,류현진,78288,최재훈,68110,송찬의,1,1,0,0.969559,0.7083,2.6322950728372327,3.375,1.637,R,송찬의 : 3루수 병살타 아웃 (3루수->2루수->1루수 송구아웃),13
12,1,0,250430_183221,1,1구 스트라이크,T,커브,115,76715,류현진,78288,최재훈,53123,오스틴,0,1,2,0.067788,0.7083,2.41524247419059,3.371,1.635,R,,
13,1,0,250430_183236,2,2구 타격,H,직구,143,76715,류현진,78288,최재훈,53123,오스틴,0,1,2,-0.92896,0.7083,2.9530465689851457,3.371,1.635,R,오스틴 : 중견수 플라이 아웃,13
17,1,1,250430_183454,1,1구 스트라이크,T,투심,145,55146,치리노스,79365,박동원,66704,김태연,0,1,0,-0.356341,0.7083,2.970960516200627,3.259,1.581,R,,
18,1,1,250430_183509,2,2구 헛스윙,S,슬라이더,137,55146,치리노스,79365,박동원,66704,김태연,0,2,0,0.547738,0.7083,1.3766898623611792,3.259,1.581,R,,
19,1,1,250430_183532,3,3구 볼,B,투심,149,55146,치리노스,79365,박동원,66704,김태연,1,2,0,0.335134,0.7083,4.179285116763013,3.259,1.581,R,,
20,1,1,250430_183548,4,4구 헛스윙,S,포크,139,55146,치리노스,79365,박동원,66704,김태연,1,3,0,1.15704,0.7083,1.1694955312655306,3.259,1.581,R,김태연 : 삼진 아웃,13
23,1,1,250430_183620,1,1구 파울,F,투심,149,55146,치리노스,79365,박동원,55734,플로리얼,0,1,1,-0.73193,0.7083,2.5474405985307413,3.422,1.66,L,,
24,1,1,250430_183639,2,2구 스트라이크,T,슬라이더,133,55146,치리노스,79365,박동원,55734,플로리얼,0,2,1,-0.708048,0.7083,3.2905172285731163,3.422,1.66,L,,
25,1,1,250430_183656,3,3구 볼,B,투심,151,55146,치리노스,79365,박동원,55734,플로리얼,1,2,1,-1.84892,0.7083,4.3748314218963245,3.422,1.66,L,,
26,1,1,250430_183718,4,4구 헛스윙,S,포크,139,55146,치리노스,79365,박동원,55734,플로리얼,1,3,1,-0.541808,0.7083,2.162106738638386,3.422,1.66,L,플로리얼 : 삼진 아웃,13
29,1,1,250430_183817,1,1구 스트라이크,T,슬라이더,135,55146,치리노스,79365,박동원,53764,문현빈,0,1,2,-0.092858,0.7083,2.5199368321554663,3.17,1.537,L,,
30,1,1,250430_183831,2,2구 파울,F,슬라이더,136,55146,치리노스,79365,박동원,53764,문현빈,0,2,2,0.005828,0.7083,2.2888719112917757,3.17,1.537,L,,
31,1,1,250430_183853,3,3구 파울,F,투심,151,55146,치리노스,79365,박동원,53764,문현빈,0,2,2,-0.039822,0.7083,3.359280871380992,3.17,1.537,L,,
32,1,1,250430_183913,4,4구 파울,F,포크,139,55146,치리노스,79365,박동원,53764,문현빈,0,2,2,0.196651,0.7083,1.0674388121559786,3.17,1.537,L,,
33,1,1,250430_183951,5,5구 타격,H,투심,150,55146,치리노스,79365,박동원,53764,문현빈,0,2,2,0.399029,0.7083,2.7264771533081893,3.17,1.537,L,문현빈 : 우익수 앞 1루타,13
36,1,1,250430_184034,1,1구 스트라이크,T,슬라이더,138,55146,치리노스,79365,박동원,69737,노시환,0,1,2,-0.166522,0.7083,1.6249460634488093,3.349,1.624,R,,
38,1,1,250430_184121,2,2구 볼,B,슬라이더,134,55146,치리노스,79365,박동원,69737,노시환,1,1,2,1.45364,0.7083,2.995104987319785,3.349,1.624,R,,
39,1,1,250430_184146,3,3구 헛스윙,S,포크,137,55146,치리노스,79365,박동원,69737,노시환,1,2,2,0.380051,0.7083,1.4862819989091567,3.349,1.624,R,,
43,2,0,250430_184348,1,1구 볼,B,커브,113,76715,류현진,78288,최재훈,69102,문보경,1,0,0,-1.36704,0.7083,0.46554346656462364,3.314,1.607,L,,
44,2,0,250430_184405,2,2구 볼,B,직구,141,76715,류현진,78288,최재훈,69102,문보경,2,0,0,0.614906,0.7083,4.910143942460827,3.314,1.607,L,,
45,2,0,250430_184421,3,3구 볼,B,커터,131,76715,류현진,78288,최재훈,69102,문보경,3,0,0,-1.16353,0.7083,2.0944037272890936,3.314,1.607,L,,
46,2,0,250430_184437,4,4구 헛스윙,S,직구,137,76715,류현진,78288,최재훈,69102,문보경,3,1,0,0.087039,0.7083,2.943979055674017,3.314,1.607,L,,
47,2,0,250430_184455,5,5구 타격,H,직구,143,76715,류현진,78288,최재훈,69102,문보경,3,1,0,-0.218937,0.7083,2.790259755252004,3.314,1.607,L,문보경 : 중견수 라인드라이브 아웃,13
50,2,0,250430_184534,1,1구 볼,B,커브,113,76715,류현진,78288,최재훈,76290,김현수,1,0,1,0.071385,0.7083,3.8043118782249836,3.503,1.699,L,,
51,2,0,250430_184548,2,2구 스트라이크,T,체인지업,126,76715,류현진,78288,최재훈,76290,김현수,1,1,1,0.879482,0.7083,3.3792303342335988,3.503,1.699,L,,
52,2,0,250430_184604,3,3구 헛스윙,S,직구,142,76715,류현진,78288,최재훈,76290,김현수,1,2,1,-0.034884,0.7083,3.320772283790795,3.503,1.699,L,,
53,2,0,250430_184620,4,4구 볼,B,직구,144,76715,류현진,78288,최재훈,76290,김현수,2,2,1,-1.11084,0.7083,2.11248557712825,3.503,1.699,L,,
54,2,0,250430_184637,5,5구 파울,F,체인지업,128,76715,류현진,78288,최재훈,76290,김현수,2,2,1,0.548049,0.7083,1.8758742686425518,3.503,1.699,L,,
55,2,0,250430_184705,6,6구 스트라이크,T,커터,137,76715,류현진,78288,최재훈,76290,김현수,2,3,1,-0.679461,0.7083,3.469921775895542,3.503,1.699,L,김현수 : 포수 스트라이크 낫 아웃 (포수 태그아웃),13
58,2,0,250430_184743,1,1구 볼,B,직구,143,76715,류현진,78288,최재훈,79109,오지환,1,0,2,0.454472,0.7083,3.828052478401194,3.34,1.62,L,,
59,2,0,250430_184758,2,2구 스트라이크,T,커브,111,76715,류현진,78288,최재훈,79109,오지환,1,1,2,0.114634,0.7083,2.6046112067030904,3.34,1.62,L,,
60,2,0,250430_184814,3,3구 볼,B,직구,143,76715,류현진,78288,최재훈,79109,오지환,2,1,2,-1.4745,0.7083,2.6622307476400966,3.34,1.62,L,,
61,2,0,250430_184833,4,4구 헛스윙,S,커터,135,76715,류현진,78288,최재훈,79109,오지환,2,2,2,-0.982527,0.7083,2.0140490137084908,3.34,1.62,L,,
63,2,0,250430_184856,5,5구 파울,F,직구,145,76715,류현진,78288,최재훈,79109,오지환,2,2,2,-0.303145,0.7083,3.2194403858882277,3.34,1.62,L,,
64,2,0,250430_184924,6,6구 타격,H,커터,134,76715,류현진,78288,최재훈,79109,오지환,2,2,2,-0.902134,0.7083,1.4680868562733158,3.34,1.62,L,오지환 : 유격수 땅볼 아웃 (유격수->1루수 송구아웃),13
68,2,1,250430_185136,1,1구 파울,F,투심,149,55146,치리노스,79365,박동원,69737,노시환,0,1,0,0.086951,0.7083,1.5942936318887155,3.349,1.624,R,,
69,2,1,250430_185154,2,2구 파울,F,포크,136,55146,치리노스,79365,박동원,69737,노시환,0,2,0,0.234376,0.7083,1.0831237881683435,3.349,1.624,R,,
