seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250903_183032,1,1구 타격,H,직구,152,55730,폰세,76812,이재원,51907,김주원,0,0,0,0.209135,0.7083,1.720654388292159,3.408,1.653,L,김주원 : 우익수 플라이 아웃,13
5,1,0,250903_183105,1,1구 헛스윙,S,직구,152,55730,폰세,76812,이재원,66606,최원준,0,1,1,0.698567,0.7083,2.362018963668249,3.276,1.589,L,,
6,1,0,250903_183118,2,2구 헛스윙,S,직구,154,55730,폰세,76812,이재원,66606,최원준,0,2,1,0.449157,0.7083,3.059247857016433,3.276,1.589,L,,
7,1,0,250903_183132,3,3구 볼,B,직구,154,55730,폰세,76812,이재원,66606,최원준,1,2,1,1.55213,0.7083,1.357899087617744,3.276,1.589,L,,
8,1,0,250903_183145,4,4구 볼,B,체인지업,141,55730,폰세,76812,이재원,66606,최원준,2,2,1,-1.55211,0.7083,1.7637999054957514,3.276,1.589,L,,
9,1,0,250903_183204,5,5구 타격,H,직구,155,55730,폰세,76812,이재원,66606,최원준,2,2,1,0.964172,0.7083,3.2473847782575422,3.276,1.589,L,최원준 : 1루수 플라이 아웃,13
12,1,0,250903_183239,1,1구 볼,B,커브,133,55730,폰세,76812,이재원,62907,박민우,1,0,2,-0.107102,0.7083,3.5406166045489087,3.364,1.631,L,,
13,1,0,250903_183252,2,2구 파울,F,직구,152,55730,폰세,76812,이재원,62907,박민우,1,1,2,0.372467,0.7083,3.087932495002936,3.364,1.631,L,,
14,1,0,250903_183315,3,3구 볼,B,커브,132,55730,폰세,76812,이재원,62907,박민우,2,1,2,0.481444,0.7083,0.7813809823012923,3.364,1.631,L,,
15,1,0,250903_183334,4,4구 타격,H,직구,157,55730,폰세,76812,이재원,62907,박민우,2,1,2,0.079737,0.7083,3.2141385720715268,3.364,1.631,L,박민우 : 중견수 앞 1루타,13
18,1,0,250903_183415,1,1구 헛스윙,S,직구,155,55730,폰세,76812,이재원,54944,데이비슨,0,1,2,0.079184,0.7083,2.4300284451869465,3.503,1.699,R,,
19,1,0,250903_183436,2,2구 파울,F,직구,153,55730,폰세,76812,이재원,54944,데이비슨,0,2,2,0.556217,0.7083,2.9647195244550986,3.503,1.699,R,,
20,1,0,250903_183505,3,3구 스트라이크,T,커터,148,55730,폰세,76812,이재원,54944,데이비슨,0,3,2,0.832174,0.7083,1.7575629073790626,3.503,1.699,R,데이비슨 : 삼진 아웃,13
24,1,1,250903_183719,1,1구 타격,H,체인지업,120,68902,신민혁,62244,박세혁,77532,손아섭,0,0,0,-0.458837,0.7083,2.60215177719788,3.21,1.557,L,손아섭 : 좌익수 앞 1루타,13
27,1,1,250903_183808,1,1구 헛스윙,S,체인지업,122,68902,신민혁,62244,박세혁,62700,하주석,0,1,0,-0.784777,0.7083,1.8048617919690848,3.365,1.632,L,,
28,1,1,250903_183831,2,2구 헛스윙,S,포크,126,68902,신민혁,62244,박세혁,62700,하주석,0,2,0,-0.620173,0.7083,1.1953389956917961,3.365,1.632,L,,
29,1,1,250903_183857,3,3구 볼,B,포크,125,68902,신민혁,62244,박세혁,62700,하주석,1,2,0,-0.421753,0.7083,0.2831972249735517,3.365,1.632,L,,
31,1,1,250903_183946,4,4구 볼,B,포크,125,68902,신민혁,62244,박세혁,62700,하주석,2,2,0,-0.95468,0.7083,1.4174478481973618,3.365,1.632,L,,
32,1,1,250903_184015,5,5구 파울,F,커터,131,68902,신민혁,62244,박세혁,62700,하주석,2,2,0,0.74638,0.7083,2.9015703527356016,3.365,1.632,L,,
33,1,1,250903_184043,6,6구 파울,F,포크,127,68902,신민혁,62244,박세혁,62700,하주석,2,2,0,-0.001246,0.7083,1.0704766694529972,3.365,1.632,L,,
34,1,1,250903_184117,7,7구 파울,F,체인지업,124,68902,신민혁,62244,박세혁,62700,하주석,2,2,0,-1.02681,0.7083,1.5742779244911507,3.365,1.632,L,,
36,1,1,250903_184207,8,8구 파울,F,체인지업,120,68902,신민혁,62244,박세혁,62700,하주석,2,2,0,-0.808101,0.7083,1.8902382604295673,3.365,1.632,L,,
37,1,1,250903_184244,9,9구 파울,F,포크,124,68902,신민혁,62244,박세혁,62700,하주석,2,2,0,-0.229625,0.7083,3.2971758989956115,3.365,1.632,L,,
38,1,1,250903_184318,10,10구 스트라이크,T,직구,139,68902,신민혁,62244,박세혁,62700,하주석,2,3,0,0.794893,0.7083,1.9015179624273366,3.365,1.632,L,하주석 : 삼진 아웃,13
41,1,1,250903_184354,1,1구 스트라이크,T,포크,122,68902,신민혁,62244,박세혁,53764,문현빈,0,1,1,-0.391845,0.7083,1.6256416532875155,3.17,1.537,L,,
42,1,1,250903_184413,2,2구 볼,B,커터,132,68902,신민혁,62244,박세혁,53764,문현빈,1,1,1,-0.463433,0.7083,4.25465199768897,3.17,1.537,L,,
43,1,1,250903_184430,3,3구 타격,H,체인지업,113,68902,신민혁,62244,박세혁,53764,문현빈,1,1,1,0.061291,0.7083,1.833104010624334,3.17,1.537,L,문현빈 : 우익수 앞 1루타,13
48,1,1,250903_184524,1,1구 타격,H,직구,138,68902,신민혁,62244,박세혁,69737,노시환,0,0,2,-0.572725,0.7083,2.534896302778752,3.349,1.624,R,노시환 : 중견수 플라이 아웃,13
52,2,0,250903_184742,1,1구 볼,B,직구,155,55730,폰세,76812,이재원,68904,오영수,1,0,0,-1.17239,0.7083,2.4215031522184125,3.294,1.598,L,,
53,2,0,250903_184756,2,2구 스트라이크,T,커브,134,55730,폰세,76812,이재원,68904,오영수,1,1,0,0.744968,0.7083,2.0664393425109218,3.294,1.598,L,,
54,2,0,250903_184811,3,3구 볼,B,커터,142,55730,폰세,76812,이재원,68904,오영수,2,1,0,-1.37371,0.7083,4.027774316765463,3.294,1.598,L,,
55,2,0,250903_184829,4,4구 스트라이크,T,체인지업,142,55730,폰세,76812,이재원,68904,오영수,2,2,0,-0.63941,0.7083,2.9631989078012833,3.294,1.598,L,,
56,2,0,250903_184846,5,5구 파울,F,직구,155,55730,폰세,76812,이재원,68904,오영수,2,2,0,-0.112643,0.7083,2.05142979389975,3.294,1.598,L,,
57,2,0,250903_184905,6,6구 볼,B,커브,133,55730,폰세,76812,이재원,68904,오영수,3,2,0,0.230384,0.7083,0.25784673411968306,3.294,1.598,L,,
