seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250502_183041,1,1구 스트라이크,T,직구,151,55633,올러,68646,한준수,54795,황영묵,0,1,0,-0.147381,0.7083,2.982869715548474,3.225,1.564,L,,
3,1,0,250502_183059,2,2구 스트라이크,T,슬라이더,136,55633,올러,68646,한준수,54795,황영묵,0,2,0,0.147204,0.7083,1.5772849988335684,3.225,1.564,L,,
4,1,0,250502_183117,3,3구 스트라이크,T,직구,152,55633,올러,68646,한준수,54795,황영묵,0,3,0,0.200717,0.7083,1.6384225659945142,3.225,1.564,L,황영묵 : 삼진 아웃,13
7,1,0,250502_183145,1,1구 스트라이크,T,슬라이더,135,55633,올러,68646,한준수,55734,플로리얼,0,1,1,-0.716968,0.7083,3.2820382897976983,3.422,1.66,L,,
8,1,0,250502_183203,2,2구 볼,B,슬라이더,138,55633,올러,68646,한준수,55734,플로리얼,1,1,1,-1.58077,0.7083,3.9525303319892724,3.422,1.66,L,,
9,1,0,250502_183221,3,3구 헛스윙,S,직구,152,55633,올러,68646,한준수,55734,플로리얼,1,2,1,-1.15559,0.7083,2.372258550721421,3.422,1.66,L,,
10,1,0,250502_183254,4,4구 볼,B,체인지업,142,55633,올러,68646,한준수,55734,플로리얼,2,2,1,-1.16733,0.7083,3.1688581569784757,3.422,1.66,L,,
11,1,0,250502_183314,5,5구 헛스윙,S,체인지업,142,55633,올러,68646,한준수,55734,플로리얼,2,3,1,-0.99773,0.7083,1.0327471042891618,3.422,1.66,L,플로리얼 : 삼진 아웃,13
14,1,0,250502_183342,1,1구 볼,B,슬라이더,136,55633,올러,68646,한준수,53764,문현빈,1,0,2,0.646339,0.7083,1.438112221894651,3.17,1.537,L,,
15,1,0,250502_183356,2,2구 헛스윙,S,직구,152,55633,올러,68646,한준수,53764,문현빈,1,1,2,-0.410134,0.7083,2.9452404179013922,3.17,1.537,L,,
16,1,0,250502_183414,3,3구 볼,B,슬라이더,136,55633,올러,68646,한준수,53764,문현빈,2,1,2,1.27951,0.7083,1.093170450308878,3.17,1.537,L,,
17,1,0,250502_183433,4,4구 스트라이크,T,직구,153,55633,올러,68646,한준수,53764,문현빈,2,2,2,-0.671853,0.7083,2.630949887855409,3.17,1.537,L,,
18,1,0,250502_183450,5,5구 파울,F,직구,155,55633,올러,68646,한준수,53764,문현빈,2,2,2,0.288503,0.7083,2.7248037402857452,3.17,1.537,L,,
19,1,0,250502_183521,6,6구 파울,F,직구,154,55633,올러,68646,한준수,53764,문현빈,2,2,2,-0.282268,0.7083,2.0621807684172664,3.17,1.537,L,,
20,1,0,250502_183547,7,7구 파울,F,체인지업,141,55633,올러,68646,한준수,53764,문현빈,2,2,2,-0.87671,0.7083,1.4770517524759441,3.17,1.537,L,,
21,1,0,250502_183615,8,8구 타격,H,슬라이더,138,55633,올러,68646,한준수,53764,문현빈,2,2,2,-0.485601,0.7083,2.7632420412477394,3.17,1.537,L,문현빈 : 3루수 라인드라이브 아웃,13
25,1,1,250502_183852,1,1구 스트라이크,T,체인지업,130,65056,엄상백,76812,이재원,64646,박찬호,0,1,0,0.11784,0.7083,2.8792693671152487,3.243,1.573,R,,
26,1,1,250502_183909,2,2구 타격,H,체인지업,130,65056,엄상백,76812,이재원,64646,박찬호,0,1,0,0.294385,0.7083,2.940727140187079,3.243,1.573,R,박찬호 : 우익수 앞 1루타,13
29,1,1,250502_184000,1,1구 스트라이크,T,체인지업,130,65056,엄상백,76812,이재원,78603,김선빈,0,1,0,0.139524,0.7083,2.7014725801652406,3.062,1.485,R,,
30,1,1,250502_184020,2,2구 타격,H,직구,145,65056,엄상백,76812,이재원,78603,김선빈,0,1,0,-0.174982,0.7083,3.9469430688762603,3.062,1.485,R,김선빈 : 3루수 파울플라이 아웃,13
34,1,1,250502_184120,1,1구 타격,H,직구,143,65056,엄상백,76812,이재원,52605,김도영,0,0,1,-0.118162,0.7083,1.8670368894206255,3.345,1.623,R,김도영 : 좌익수 앞 1루타,13
