seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250525_140020,1,1구 볼,B,직구,143,52701,문동주,78288,최재훈,68507,장두성,1,0,0,0.03683,0.7083,3.6169955160749856,3.234,1.568,L,,
3,1,0,250525_140034,2,2구 타격,H,직구,144,52701,문동주,78288,최재훈,68507,장두성,1,0,0,0.016973,0.7083,3.074762915670123,3.234,1.568,L,장두성 : 중견수 오른쪽 1루타,13
6,1,0,250525_140117,1,1구 볼,B,직구,145,52701,문동주,78288,최재훈,69517,고승민,1,0,0,-0.046859,0.7083,4.3569841776954705,3.457,1.677,L,,
8,1,0,250525_140157,2,2구 볼,B,포크,130,52701,문동주,78288,최재훈,69517,고승민,2,0,0,-1.01619,0.7083,3.420855246249215,3.457,1.677,L,,
10,1,0,250525_140239,3,3구 볼,B,직구,147,52701,문동주,78288,최재훈,69517,고승민,3,0,0,-1.83108,0.7083,3.4859680669042596,3.457,1.677,L,,
11,1,0,250525_140303,4,4구 볼,B,직구,146,52701,문동주,78288,최재훈,69517,고승민,4,0,0,-1.33001,0.7083,3.4569478649166,3.457,1.677,L,고승민 : 볼넷,13
16,1,0,250525_140355,1,1구 스트라이크,T,커브,121,52701,문동주,78288,최재훈,54529,레이예스,0,1,0,-0.053946,0.7083,2.9793351434583366,3.579,1.736,L,,
17,1,0,250525_140413,2,2구 볼,B,직구,150,52701,문동주,78288,최재훈,54529,레이예스,1,1,0,-2.19116,0.7083,2.9014624895358745,3.579,1.736,L,,
18,1,0,250525_140434,3,3구 파울,F,포크,133,52701,문동주,78288,최재훈,54529,레이예스,1,2,0,0.440398,0.7083,0.9682054715929107,3.579,1.736,L,,
19,1,0,250525_140510,4,4구 헛스윙,S,포크,133,52701,문동주,78288,최재훈,54529,레이예스,1,3,0,-0.018774,0.7083,2.4274313472941964,3.579,1.736,L,레이예스 : 삼진 아웃,13
23,1,0,250525_140600,1,1구 파울,F,슬라이더,136,52701,문동주,78288,최재훈,78513,전준우,0,1,1,-0.190009,0.7083,2.283246161385186,3.389,1.644,R,,
24,1,0,250525_140629,2,2구 파울,F,슬라이더,135,52701,문동주,78288,최재훈,78513,전준우,0,2,1,0.987753,0.7083,2.609229204779309,3.389,1.644,R,,
25,1,0,250525_140656,3,3구 볼,B,직구,147,52701,문동주,78288,최재훈,78513,전준우,1,2,1,-1.2013,0.7083,4.144421167887447,3.389,1.644,R,,
26,1,0,250525_140734,4,4구 스트라이크,T,포크,132,52701,문동주,78288,최재훈,78513,전준우,1,3,1,0.552893,0.7083,3.4419727238961757,3.389,1.644,R,전준우 : 삼진 아웃,13
29,1,0,250525_140807,1,1구 볼,B,슬라이더,135,52701,문동주,78288,최재훈,52591,윤동희,1,0,2,1.13929,0.7083,1.6724049053667525,3.446,1.671,R,,
30,1,0,250525_140827,2,2구 스트라이크,T,슬라이더,135,52701,문동주,78288,최재훈,52591,윤동희,1,1,2,-0.467372,0.7083,1.9197817110305975,3.446,1.671,R,,
31,1,0,250525_140847,3,3구 타격,H,직구,152,52701,문동주,78288,최재훈,52591,윤동희,1,1,2,-0.768021,0.7083,2.3834656273144854,3.446,1.671,R,윤동희 : 3루수 땅볼 아웃 (3루수->1루수 송구아웃),13
35,1,1,250525_141116,1,1구 볼,B,직구,142,62363,한현희,61102,유강남,55734,플로리얼,1,0,0,-1.1993,0.7083,4.8478345351191585,3.422,1.66,L,,
36,1,1,250525_141131,2,2구 볼,B,슬라이더,122,62363,한현희,61102,유강남,55734,플로리얼,2,0,0,-0.360586,0.7083,3.5485702539728052,3.422,1.66,L,,
37,1,1,250525_141145,3,3구 스트라이크,T,투심,136,62363,한현희,61102,유강남,55734,플로리얼,2,1,0,0.597322,0.7083,1.9367787329219013,3.422,1.66,L,,
38,1,1,250525_141202,4,4구 타격,H,투심,136,62363,한현희,61102,유강남,55734,플로리얼,2,1,0,0.416655,0.7083,1.6546820409799943,3.422,1.66,L,플로리얼 : 우중간 뒤 홈런 (홈런거리:125M),23
41,1,1,250525_141244,1,1구 볼,B,슬라이더,124,62363,한현희,61102,유강남,62700,하주석,1,0,0,-1.29009,0.7083,4.198418631927552,3.365,1.632,L,,
42,1,1,250525_141301,2,2구 볼,B,슬라이더,124,62363,한현희,61102,유강남,62700,하주석,2,0,0,-1.79108,0.7083,3.1793053781612004,3.365,1.632,L,,
43,1,1,250525_141318,3,3구 타격,H,직구,141,62363,한현희,61102,유강남,62700,하주석,2,0,0,-0.1108,0.7083,1.5115919752166271,3.365,1.632,L,하주석 : 우익수 앞 1루타,13
46,1,1,250525_141402,1,1구 타격,H,직구,142,62363,한현희,61102,유강남,53764,문현빈,0,0,0,-0.084615,0.7083,2.355465306425365,3.17,1.537,L,문현빈 : 좌익수 앞 1루타,13
50,1,1,250525_141501,1,1구 볼,B,직구,143,62363,한현희,61102,유강남,69737,노시환,1,0,0,0.955655,0.7083,2.1454348184696044,3.349,1.624,R,,
51,1,1,250525_141526,2,2구 스트라이크,T,직구,144,62363,한현희,61102,유강남,69737,노시환,1,1,0,0.328674,0.7083,3.1635381590974547,3.349,1.624,R,,
52,1,1,250525_141550,3,3구 파울,F,슬라이더,125,62363,한현희,61102,유강남,69737,노시환,1,2,0,-0.209738,0.7083,2.410715179768598,3.349,1.624,R,,
53,1,1,250525_141621,4,4구 타격,H,슬라이더,127,62363,한현희,61102,유강남,69737,노시환,1,2,0,0.658464,0.7083,2.5934462112195487,3.349,1.624,R,노시환 : 우익수 뒤 홈런 (홈런거리:125M),23
58,1,1,250525_141712,1,1구 스트라이크,T,직구,145,62363,한현희,61102,유강남,50707,최인호,0,1,0,-0.767533,0.7083,3.1216000290285284,3.263,1.583,L,,
59,1,1,250525_141727,2,2구 스트라이크,T,슬라이더,128,62363,한현희,61102,유강남,50707,최인호,0,2,0,0.156604,0.7083,1.5320430554397482,3.263,1.583,L,,
60,1,1,250525_141745,3,3구 볼,B,직구,146,62363,한현희,61102,유강남,50707,최인호,1,2,0,-2.20891,0.7083,3.3435834738184056,3.263,1.583,L,,
61,1,1,250525_141801,4,4구 스트라이크,T,슬라이더,127,62363,한현희,61102,유강남,50707,최인호,1,3,0,-0.211322,0.7083,2.0297754570152406,3.263,1.583,L,최인호 : 삼진 아웃,13
64,1,1,250525_141827,1,1구 스트라이크,T,슬라이더,127,62363,한현희,61102,유강남,66715,김인환,0,1,1,-0.341181,0.7083,3.186423709402731,3.431,1.664,L,,
65,1,1,250525_141840,2,2구 헛스윙,S,체인지업,128,62363,한현희,61102,유강남,66715,김인환,0,2,1,-0.185129,0.7083,1.2715546045590105,3.431,1.664,L,,
66,1,1,250525_141855,3,3구 파울,F,슬라이더,128,62363,한현희,61102,유강남,66715,김인환,0,2,1,0.534915,0.7083,2.519011890822022,3.431,1.664,L,,
