seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250419_170035,1,1구 볼,B,직구,148,52701,문동주,78288,최재훈,63963,권희동,1,0,0,-2.12092,0.7083,4.224195966811048,3.311,1.606,R,권희동 : 몸에 맞는 볼,13
6,1,0,250419_170233,1,1구 번트파울,W,직구,148,52701,문동주,78288,최재훈,51907,김주원,0,1,0,0.030625,0.7083,2.715062229803726,3.408,1.653,L,,
8,1,0,250419_170351,2,2구 파울,F,직구,151,52701,문동주,78288,최재훈,51907,김주원,0,2,0,-0.136172,0.7083,2.753878497913907,3.408,1.653,L,,
9,1,0,250419_170419,3,3구 헛스윙,S,직구,153,52701,문동주,78288,최재훈,51907,김주원,0,3,0,-0.261536,0.7083,3.468431922304591,3.408,1.653,L,김주원 : 삼진 아웃,13
13,1,0,250419_170511,1,1구 헛스윙,S,슬라이더,141,52701,문동주,78288,최재훈,62907,박민우,0,1,1,0.114441,0.7083,1.9489485669127693,3.364,1.631,L,,
16,1,0,250419_170559,2,2구 타격,H,포크,136,52701,문동주,78288,최재훈,62907,박민우,0,1,1,-0.924199,0.7083,1.494731476843723,3.364,1.631,L,박민우 : 2루수 앞 땅볼로 출루,13
20,1,0,250419_170646,1,1구 헛스윙,S,슬라이더,136,52701,문동주,78288,최재훈,77532,손아섭,0,1,2,0.668097,0.7083,1.5251002856081932,3.21,1.557,L,,
21,1,0,250419_170704,2,2구 타격,H,포크,133,52701,문동주,78288,최재훈,77532,손아섭,0,1,2,-0.814729,0.7083,2.2132454958522674,3.21,1.557,L,손아섭 : 2루수 땅볼 아웃 (2루수->1루수 송구아웃),13
26,1,1,250419_170935,1,1구 볼,B,직구,149,55903,라일리,68912,김형준,66704,김태연,1,0,0,-0.592161,0.7083,5.214400228331957,3.259,1.581,R,,
27,1,1,250419_170951,2,2구 스트라이크,T,슬라이더,136,55903,라일리,68912,김형준,66704,김태연,1,1,0,0.647351,0.7083,2.92256401107196,3.259,1.581,R,,
28,1,1,250419_171009,3,3구 파울,F,슬라이더,138,55903,라일리,68912,김형준,66704,김태연,1,2,0,0.353636,0.7083,2.209729386746679,3.259,1.581,R,,
29,1,1,250419_171031,4,4구 볼,B,커브,130,55903,라일리,68912,김형준,66704,김태연,2,2,0,0.542796,0.7083,1.30864029692993,3.259,1.581,R,,
30,1,1,250419_171048,5,5구 헛스윙,S,직구,152,55903,라일리,68912,김형준,66704,김태연,2,3,0,-0.090759,0.7083,1.807251453189266,3.259,1.581,R,김태연 : 포수 스트라이크 낫 아웃 (포수->1루수 1루 터치아웃),13
33,1,1,250419_171123,1,1구 헛스윙,S,슬라이더,138,55903,라일리,68912,김형준,55734,플로리얼,0,1,1,0.479599,0.7083,1.2049177532711774,3.422,1.66,L,,
