seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250328_183038,1,1구 파울,F,직구,154,55730,폰세,78288,최재훈,78603,김선빈,0,1,0,-0.190177,0.7083,2.703059626952645,3.062,1.485,R,,
3,1,0,250328_183100,2,2구 파울,F,직구,155,55730,폰세,78288,최재훈,78603,김선빈,0,2,0,0.468551,0.7083,2.463842347758942,3.062,1.485,R,,
4,1,0,250328_183141,3,3구 타격,H,체인지업,141,55730,폰세,78288,최재훈,78603,김선빈,0,2,0,0.329154,0.7083,1.7097020559528837,3.062,1.485,R,김선빈 : 우중간 1루타,13
7,1,0,250328_183228,1,1구 볼,B,직구,152,55730,폰세,78288,최재훈,50600,홍종표,1,0,0,1.082,0.7083,2.0458000029989556,3.263,1.583,L,,
9,1,0,250328_183311,2,2구 타격,H,직구,152,55730,폰세,78288,최재훈,50600,홍종표,1,0,0,-0.077732,0.7083,2.8252288436674275,3.263,1.583,L,홍종표 : 3루수 앞 땅볼로 출루,13
14,1,0,250328_183426,1,1구 스트라이크,T,직구,154,55730,폰세,78288,최재훈,62947,나성범,0,1,1,-0.823514,0.7083,3.3895437459277904,3.349,1.624,L,,
15,1,0,250328_183451,2,2구 파울,F,직구,150,55730,폰세,78288,최재훈,62947,나성범,0,2,1,0.074079,0.7083,2.7535985195129875,3.349,1.624,L,,
16,1,0,250328_183529,3,3구 볼,B,직구,153,55730,폰세,78288,최재훈,62947,나성범,1,2,1,0.363925,0.7083,3.738904153735814,3.349,1.624,L,,
17,1,0,250328_183556,4,4구 파울,F,직구,150,55730,폰세,78288,최재훈,62947,나성범,1,2,1,0.612656,0.7083,3.484044789694649,3.349,1.624,L,,
19,1,0,250328_183653,5,5구 타격,H,체인지업,138,55730,폰세,78288,최재훈,62947,나성범,1,2,1,-0.716223,0.7083,1.4078475734475395,3.349,1.624,L,나성범 : 2루수 병살타 아웃 (2루수->유격수->1루수 송구아웃),13
24,1,1,250328_183919,1,1구 볼,B,투심,152,54640,네일,78122,김태군,54795,황영묵,1,0,0,1.35675,0.7083,2.2316503737267563,3.225,1.564,L,,
25,1,1,250328_183935,2,2구 스트라이크,T,투심,149,54640,네일,78122,김태군,54795,황영묵,1,1,0,-0.818119,0.7083,1.7108568948757061,3.225,1.564,L,,
26,1,1,250328_183951,3,3구 타격,H,체인지업,140,54640,네일,78122,김태군,54795,황영묵,1,1,0,-0.794292,0.7083,1.5607659955122832,3.225,1.564,L,황영묵 : 3루수 땅볼 아웃 (3루수->1루수 송구아웃),13
29,1,1,250328_184025,1,1구 스트라이크,T,체인지업,140,54640,네일,78122,김태군,50707,최인호,0,1,1,-0.713878,0.7083,1.587479559625152,3.263,1.583,L,,
30,1,1,250328_184042,2,2구 헛스윙,S,슬라이더,137,54640,네일,78122,김태군,50707,최인호,0,2,1,1.21795,0.7083,2.266519269504789,3.263,1.583,L,,
31,1,1,250328_184100,3,3구 볼,B,슬라이더,138,54640,네일,78122,김태군,50707,최인호,1,2,1,0.839976,0.7083,1.5076284449829385,3.263,1.583,L,,
32,1,1,250328_184120,4,4구 타격,H,슬라이더,137,54640,네일,78122,김태군,50707,최인호,1,2,1,0.862714,0.7083,2.410341484954904,3.263,1.583,L,최인호 : 투수 땅볼 아웃 (투수->1루수 송구아웃),13
36,1,1,250328_184221,2,2구 볼,B,투심,151,54640,네일,78122,김태군,55734,플로리얼,2,0,2,1.51192,0.7083,1.6526504101848118,3.422,1.66,L,,
37,1,1,250328_184237,3,3구 파울,F,투심,151,54640,네일,78122,김태군,55734,플로리얼,2,1,2,-0.446484,0.7083,3.065381129828538,3.422,1.66,L,,
38,1,1,250328_184259,4,4구 볼,B,투심,150,54640,네일,78122,김태군,55734,플로리얼,3,1,2,0.928125,0.7083,1.7314077662308853,3.422,1.66,L,,
39,1,1,250328_184323,5,5구 타격,H,투심,149,54640,네일,78122,김태군,55734,플로리얼,3,1,2,-0.586919,0.7083,2.5252609234814862,3.422,1.66,L,플로리얼 : 투수 땅볼 아웃 (투수->1루수 송구아웃),13
43,2,0,250328_184541,1,1구 스트라이크,T,커브,125,55730,폰세,78288,최재훈,72443,최형우,0,1,0,-0.672451,0.7083,3.439607754661999,3.334,1.617,L,,
44,2,0,250328_184556,2,2구 볼,B,직구,153,55730,폰세,78288,최재훈,72443,최형우,1,1,0,0.97688,0.7083,2.559842891843304,3.334,1.617,L,,
45,2,0,250328_184611,3,3구 파울,F,직구,153,55730,폰세,78288,최재훈,72443,최형우,1,2,0,-0.513008,0.7083,2.69381456474242,3.334,1.617,L,,
46,2,0,250328_184634,4,4구 파울,F,직구,150,55730,폰세,78288,최재훈,72443,최형우,1,2,0,-0.303456,0.7083,2.515423540653516,3.334,1.617,L,,
47,2,0,250328_184653,5,5구 타격,H,슬라이더,143,55730,폰세,78288,최재훈,72443,최형우,1,2,0,0.56439,0.7083,3.3346607549647858,3.334,1.617,L,최형우 : 유격수 플라이 아웃,13
50,2,0,250328_184735,1,1구 볼,B,직구,152,55730,폰세,78288,최재훈,55645,위즈덤,1,0,1,-0.137405,0.7083,1.537477896544332,3.453,1.675,R,,
51,2,0,250328_184749,2,2구 볼,B,직구,155,55730,폰세,78288,최재훈,55645,위즈덤,2,0,1,2.28826,0.7083,2.351438210497329,3.453,1.675,R,,
52,2,0,250328_184820,3,3구 스트라이크,T,직구,153,55730,폰세,78288,최재훈,55645,위즈덤,2,1,1,0.575083,0.7083,2.9585971103851856,3.453,1.675,R,,
53,2,0,250328_184837,4,4구 헛스윙,S,커브,130,55730,폰세,78288,최재훈,55645,위즈덤,2,2,1,0.224105,0.7083,1.2589312932218322,3.453,1.675,R,,
54,2,0,250328_184856,5,5구 헛스윙,S,직구,155,55730,폰세,78288,최재훈,55645,위즈덤,2,3,1,0.662772,0.7083,3.0821643037835136,3.453,1.675,R,위즈덤 : 삼진 아웃,13
57,2,0,250328_184928,1,1구 스트라이크,T,커브,131,55730,폰세,78288,최재훈,63260,이우성,0,1,2,-0.155548,0.7083,2.1515830336052932,3.356,1.628,R,,
