seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250521_183035,1,1구 헛스윙,S,커터,134,68902,신민혁,68912,김형준,55734,플로리얼,0,1,0,-0.141181,0.7083,2.180885470414428,3.422,1.66,L,,
3,1,0,250521_183050,2,2구 파울,F,커터,135,68902,신민혁,68912,김형준,55734,플로리얼,0,2,0,-0.163851,0.7083,2.969385910395129,3.422,1.66,L,,
4,1,0,250521_183121,3,3구 타격,H,포크,127,68902,신민혁,68912,김형준,55734,플로리얼,0,2,0,-0.281251,0.7083,2.021002849824567,3.422,1.66,L,플로리얼 : 2루수 땅볼 아웃 (2루수->1루수 송구아웃),13
7,1,0,250521_183156,1,1구 스트라이크,T,체인지업,126,68902,신민혁,68912,김형준,62700,하주석,0,1,1,-0.428449,0.7083,2.19083692220103,3.365,1.632,L,,
8,1,0,250521_183220,2,2구 볼,B,커터,132,68902,신민혁,68912,김형준,62700,하주석,1,1,1,-0.169737,0.7083,4.250242847046512,3.365,1.632,L,,
9,1,0,250521_183234,3,3구 헛스윙,S,체인지업,111,68902,신민혁,68912,김형준,62700,하주석,1,2,1,0.36937,0.7083,2.886225040269397,3.365,1.632,L,,
10,1,0,250521_183253,4,4구 헛스윙,S,체인지업,127,68902,신민혁,68912,김형준,62700,하주석,1,3,1,-0.278431,0.7083,1.4761124285333722,3.365,1.632,L,하주석 : 삼진 아웃,13
13,1,0,250521_183326,1,1구 볼,B,커터,131,68902,신민혁,68912,김형준,53764,문현빈,1,0,2,-0.998446,0.7083,3.0896010794659174,3.17,1.537,L,,
14,1,0,250521_183338,2,2구 볼,B,커터,132,68902,신민혁,68912,김형준,53764,문현빈,2,0,2,-0.22593,0.7083,3.442998778748281,3.17,1.537,L,,
15,1,0,250521_183356,3,3구 파울,F,커터,133,68902,신민혁,68912,김형준,53764,문현빈,2,1,2,0.385076,0.7083,2.7735223896197656,3.17,1.537,L,,
16,1,0,250521_183438,4,4구 번트파울,W,커터,131,68902,신민혁,68912,김형준,53764,문현빈,2,2,2,-0.847462,0.7083,3.315895020010536,3.17,1.537,L,,
17,1,0,250521_183505,5,5구 타격,H,직구,138,68902,신민혁,68912,김형준,53764,문현빈,2,2,2,0.113899,0.7083,2.55591730297562,3.17,1.537,L,문현빈 : 2루수 플라이 아웃,13
21,1,1,250521_183720,1,1구 스트라이크,T,직구,143,54729,황준서,78288,최재훈,67905,천재환,0,1,0,-0.882329,0.7083,2.677518919698584,3.322,1.611,R,,
22,1,1,250521_183731,2,2구 스트라이크,T,직구,147,54729,황준서,78288,최재훈,67905,천재환,0,2,0,-0.483076,0.7083,1.6879057871542646,3.322,1.611,R,,
23,1,1,250521_183749,3,3구 헛스윙,S,직구,147,54729,황준서,78288,최재훈,67905,천재환,0,3,0,0.488231,0.7083,2.1692488277923707,3.322,1.611,R,천재환 : 삼진 아웃,13
26,1,1,250521_183819,1,1구 볼,B,직구,146,54729,황준서,78288,최재훈,51907,김주원,1,0,1,-1.18054,0.7083,0.8158860910612393,3.408,1.653,R,,
27,1,1,250521_183836,2,2구 볼,B,직구,145,54729,황준서,78288,최재훈,51907,김주원,2,0,1,-1.11567,0.7083,1.7427630397397627,3.408,1.653,R,,
28,1,1,250521_183852,3,3구 헛스윙,S,직구,143,54729,황준서,78288,최재훈,51907,김주원,2,1,1,0.289986,0.7083,2.951067294489384,3.408,1.653,R,,
29,1,1,250521_183911,4,4구 파울,F,직구,144,54729,황준서,78288,최재훈,51907,김주원,2,2,1,0.355718,0.7083,1.7862285109945006,3.408,1.653,R,,
30,1,1,250521_183930,5,5구 볼,B,포크,125,54729,황준서,78288,최재훈,51907,김주원,3,2,1,-1.17227,0.7083,4.228358192452436,3.408,1.653,R,,
31,1,1,250521_183947,6,6구 볼,B,직구,143,54729,황준서,78288,최재훈,51907,김주원,4,2,1,-0.109214,0.7083,3.6198674190188864,3.408,1.653,R,김주원 : 볼넷,13
34,1,1,250521_184027,1,1구 볼,B,직구,143,54729,황준서,78288,최재훈,62907,박민우,1,0,1,0.997144,0.7083,2.2243689439816037,3.364,1.631,L,,
35,1,1,250521_184049,2,2구 볼,B,직구,142,54729,황준서,78288,최재훈,62907,박민우,2,0,1,0.03607,0.7083,3.5395192342536577,3.364,1.631,L,,
36,1,1,250521_184116,3,3구 볼,B,직구,143,54729,황준서,78288,최재훈,62907,박민우,3,0,1,-0.928194,0.7083,1.6831246403002527,3.364,1.631,L,,
37,1,1,250521_184138,4,4구 스트라이크,T,직구,143,54729,황준서,78288,최재훈,62907,박민우,3,1,1,0.135668,0.7083,3.391254763914522,3.364,1.631,L,,
39,1,1,250521_184222,5,5구 볼,B,포크,125,54729,황준서,78288,최재훈,62907,박민우,4,1,1,-0.983245,0.7083,2.155118020722496,3.364,1.631,L,박민우 : 볼넷,13
43,1,1,250521_184259,1,1구 볼,B,포크,124,54729,황준서,78288,최재훈,79215,박건우,1,0,1,0.153554,0.7083,4.098050117790848,3.338,1.619,R,,
45,1,1,250521_184355,2,2구 파울,F,직구,143,54729,황준서,78288,최재훈,79215,박건우,1,1,1,-0.232813,0.7083,1.6318754561922466,3.338,1.619,R,,
46,1,1,250521_184422,3,3구 스트라이크,T,직구,140,54729,황준서,78288,최재훈,79215,박건우,1,2,1,0.496043,0.7083,2.969560349953689,3.338,1.619,R,,
51,1,1,250521_184516,4,4구 타격,H,포크,126,54729,황준서,78288,최재훈,79215,박건우,1,2,1,0.024581,0.7083,1.9378971109722198,3.338,1.619,R,박건우 : 중견수 플라이 아웃,13
54,1,1,250521_184559,1,1구 볼,B,슬라이더,128,54729,황준서,78288,최재훈,77532,손아섭,1,0,2,0.288498,0.7083,4.587928648277316,3.21,1.557,L,,
55,1,1,250521_184616,2,2구 스트라이크,T,포크,125,54729,황준서,78288,최재훈,77532,손아섭,1,1,2,-0.366874,0.7083,1.797678079424652,3.21,1.557,L,,
56,1,1,250521_184633,3,3구 볼,B,직구,145,54729,황준서,78288,최재훈,77532,손아섭,2,1,2,0.117232,0.7083,1.0684888587413788,3.21,1.557,L,,
57,1,1,250521_184648,4,4구 타격,H,포크,125,54729,황준서,78288,최재훈,77532,손아섭,2,1,2,-0.155718,0.7083,2.3026615508839168,3.21,1.557,L,손아섭 : 유격수 파울플라이 아웃,13
61,2,0,250521_184901,1,1구 스트라이크,T,커터,134,68902,신민혁,68912,김형준,69737,노시환,0,1,0,-0.386941,0.7083,2.7487013529431303,3.349,1.624,R,,
62,2,0,250521_184916,2,2구 헛스윙,S,직구,136,68902,신민혁,68912,김형준,69737,노시환,0,2,0,-1.18461,0.7083,2.0645603885730943,3.349,1.624,R,,
63,2,0,250521_184949,3,3구 볼,B,포크,128,68902,신민혁,68912,김형준,69737,노시환,1,2,0,-0.008898,0.7083,0.08356772779250976,3.349,1.624,R,,
64,2,0,250521_185007,4,4구 볼,B,커터,133,68902,신민혁,68912,김형준,69737,노시환,2,2,0,0.611084,0.7083,3.6996192446604867,3.349,1.624,R,,
65,2,0,250521_185025,5,5구 타격,H,체인지업,124,68902,신민혁,68912,김형준,69737,노시환,2,2,0,-0.954906,0.7083,2.6194558818150337,3.349,1.624,R,노시환 : 유격수 땅볼 아웃 (유격수->1루수 송구아웃),13
68,2,0,250521_185105,1,1구 볼,B,체인지업,124,68902,신민혁,68912,김형준,79192,채은성,1,0,1,-1.19079,0.7083,3.057405618476475,3.426,1.662,R,,
69,2,0,250521_185119,2,2구 파울,F,체인지업,121,68902,신민혁,68912,김형준,79192,채은성,1,1,1,-0.127314,0.7083,3.2927371311484186,3.426,1.662,R,,
70,2,0,250521_185140,3,3구 타격,H,커터,133,68902,신민혁,68912,김형준,79192,채은성,1,1,1,0.463371,0.7083,2.5165779092818004,3.426,1.662,R,채은성 : 우익수 플라이 아웃,13
73,2,0,250521_185216,1,1구 볼,B,체인지업,108,68902,신민혁,68912,김형준,66657,이진영,1,0,2,1.78336,0.7083,0.12479582177935677,3.373,1.636,R,,
74,2,0,250521_185243,2,2구 볼,B,체인지업,122,68902,신민혁,68912,김형준,66657,이진영,2,0,2,-0.860792,0.7083,3.9884638995016384,3.373,1.636,R,,
75,2,0,250521_185258,3,3구 스트라이크,T,커터,132,68902,신민혁,68912,김형준,66657,이진영,2,1,2,0.279234,0.7083,2.7939668880709085,3.373,1.636,R,,
76,2,0,250521_185314,4,4구 타격,H,커터,132,68902,신민혁,68912,김형준,66657,이진영,2,1,2,0.169983,0.7083,2.186277625103652,3.373,1.636,R,이진영 : 유격수 땅볼 아웃 (유격수->1루수 송구아웃),13
80,2,1,250521_185521,1,1구 스트라이크,T,직구,141,54729,황준서,78288,최재훈,63963,권희동,0,1,0,-0.182592,0.7083,2.297279968672682,3.311,1.606,R,,
81,2,1,250521_185532,2,2구 헛스윙,S,포크,125,54729,황준서,78288,최재훈,63963,권희동,0,2,0,-0.197201,0.7083,2.159258474987563,3.311,1.606,R,,
82,2,1,250521_185546,3,3구 스트라이크,T,직구,145,54729,황준서,78288,최재훈,63963,권희동,0,3,0,0.11548,0.7083,2.090076067953623,3.311,1.606,R,권희동 : 삼진 아웃,13
85,2,1,250521_185616,1,1구 볼,B,포크,125,54729,황준서,78288,최재훈,68912,김형준,1,0,1,-0.375594,0.7083,1.380335407925163,3.473,1.685,R,,
86,2,1,250521_185628,2,2구 스트라이크,T,직구,144,54729,황준서,78288,최재훈,68912,김형준,1,1,1,0.343204,0.7083,2.0484747171950044,3.473,1.685,R,,
87,2,1,250521_185643,3,3구 타격,H,포크,128,54729,황준서,78288,최재훈,68912,김형준,1,1,1,0.149544,0.7083,1.6919493129790242,3.473,1.685,R,김형준 : 투수 땅볼 아웃 (투수->1루수 송구아웃),13
90,2,1,250521_185720,1,1구 스트라이크,T,포크,126,54729,황준서,78288,최재훈,69995,서호철,0,1,2,0.343393,0.7083,3.272900466962822,3.329,1.615,R,,
91,2,1,250521_185742,2,2구 헛스윙,S,직구,144,54729,황준서,78288,최재훈,69995,서호철,0,2,2,1.00173,0.7083,2.8101800627108973,3.329,1.615,R,,
92,2,1,250521_185802,3,3구 파울,F,슬라이더,125,54729,황준서,78288,최재훈,69995,서호철,0,2,2,-0.700613,0.7083,2.500444231877013,3.329,1.615,R,,
93,2,1,250521_185836,4,4구 볼,B,포크,131,54729,황준서,78288,최재훈,69995,서호철,1,2,2,-0.721172,0.7083,0.69486975485637,3.329,1.615,R,,
94,2,1,250521_185853,5,5구 볼,B,직구,144,54729,황준서,78288,최재훈,69995,서호철,2,2,2,1.48978,0.7083,3.7363608551147625,3.329,1.615,R,,
95,2,1,250521_185909,6,6구 스트라이크,T,포크,124,54729,황준서,78288,최재훈,69995,서호철,2,3,2,-0.705691,0.7083,2.2461333872870966,3.329,1.615,R,서호철 : 삼진 아웃,13
99,3,0,250521_190118,1,1구 스트라이크,T,체인지업,122,68902,신민혁,68912,김형준,65703,이도윤,0,1,0,-0.433601,0.7083,3.1343098269606045,3.181,1.543,L,,
100,3,0,250521_190133,2,2구 타격,H,커터,133,68902,신민혁,68912,김형준,65703,이도윤,0,1,0,-0.166985,0.7083,2.6805894396060967,3.181,1.543,L,이도윤 : 좌익수 플라이 아웃,13
103,3,0,250521_190208,1,1구 볼,B,직구,139,68902,신민혁,68912,김형준,78288,최재훈,1,0,1,1.25306,0.7083,1.8580869452177722,3.241,1.572,R,,
104,3,0,250521_190224,2,2구 볼,B,직구,139,68902,신민혁,68912,김형준,78288,최재훈,2,0,1,-1.03522,0.7083,2.3324391798468165,3.241,1.572,R,,
105,3,0,250521_190241,3,3구 볼,B,직구,137,68902,신민혁,68912,김형준,78288,최재훈,3,0,1,1.34212,0.7083,1.2947902509559988,3.241,1.572,R,,
106,3,0,250521_190305,4,4구 스트라이크,T,직구,137,68902,신민혁,68912,김형준,78288,최재훈,3,1,1,-0.317092,0.7083,3.045325584743986,3.241,1.572,R,,
107,3,0,250521_190321,5,5구 볼,B,직구,138,68902,신민혁,68912,김형준,78288,최재훈,4,1,1,-0.814532,0.7083,3.5877225080785347,3.241,1.572,R,최재훈 : 볼넷,13
110,3,0,250521_190406,1,1구 스트라이크,T,커터,129,68902,신민혁,68912,김형준,54795,황영묵,0,1,1,0.287051,0.7083,2.295930512182744,3.225,1.564,L,,
111,3,0,250521_190430,2,2구 볼,B,커터,133,68902,신민혁,68912,김형준,54795,황영묵,1,1,1,-0.962048,0.7083,4.0749270513168145,3.225,1.564,L,,
112,3,0,250521_190451,3,3구 스트라이크,T,커터,130,68902,신민혁,68912,김형준,54795,황영묵,1,2,1,-0.566792,0.7083,3.33404738928197,3.225,1.564,L,,
113,3,0,250521_190514,4,4구 헛스윙,S,체인지업,126,68902,신민혁,68912,김형준,54795,황영묵,1,3,1,-0.618834,0.7083,1.2714106278160346,3.225,1.564,L,황영묵 : 삼진 아웃,13
116,3,0,250521_190547,1,1구 스트라이크,T,체인지업,125,68902,신민혁,68912,김형준,55734,플로리얼,0,1,2,-0.086845,0.7083,3.469097175305581,3.422,1.66,L,,
117,3,0,250521_190610,2,2구 볼,B,커터,132,68902,신민혁,68912,김형준,55734,플로리얼,1,1,2,-0.337545,0.7083,4.156811502866242,3.422,1.66,L,,
118,3,0,250521_190632,3,3구 헛스윙,S,체인지업,125,68902,신민혁,68912,김형준,55734,플로리얼,1,2,2,0.132493,0.7083,1.6864231890008878,3.422,1.66,L,,
119,3,0,250521_190659,4,4구 파울,F,체인지업,124,68902,신민혁,68912,김형준,55734,플로리얼,1,2,2,-0.05667,0.7083,1.8443363541645454,3.422,1.66,L,,
120,3,0,250521_190729,5,5구 볼,B,커터,138,68902,신민혁,68912,김형준,55734,플로리얼,2,2,2,0.546378,0.7083,3.9296081866537884,3.422,1.66,L,,
121,3,0,250521_190751,6,6구 볼,B,체인지업,125,68902,신민혁,68912,김형준,55734,플로리얼,3,2,2,-1.18404,0.7083,2.3606126916193793,3.422,1.66,L,,
122,3,0,250521_190814,7,7구 타격,H,체인지업,124,68902,신민혁,68912,김형준,55734,플로리얼,3,2,2,-0.474612,0.7083,2.7294061895368236,3.422,1.66,L,플로리얼 : 우익수 앞 1루타,13
126,3,0,250521_190919,1,1구 파울,F,체인지업,126,68902,신민혁,68912,김형준,62700,하주석,0,1,2,-0.369419,0.7083,2.227055612187631,3.365,1.632,L,,
129,3,0,250521_191027,2,2구 볼,B,커터,131,68902,신민혁,68912,김형준,62700,하주석,1,1,2,0.993379,0.7083,3.635011965032172,3.365,1.632,L,,
130,3,0,250521_191050,3,3구 파울,F,커터,131,68902,신민혁,68912,김형준,62700,하주석,1,2,2,0.727436,0.7083,2.5102015690737947,3.365,1.632,L,,
133,3,0,250521_191153,4,4구 파울,F,체인지업,128,68902,신민혁,68912,김형준,62700,하주석,1,2,2,-0.683584,0.7083,1.4137961074659795,3.365,1.632,L,,
