seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250410_183014,1,1구 스트라이크,T,직구,145,55239,잭로그,76232,양의지,65703,이도윤,0,1,0,0.587437,0.7083,2.649220388937951,3.181,1.543,L,,
3,1,0,250410_183027,2,2구 파울,F,투심,146,55239,잭로그,76232,양의지,65703,이도윤,0,2,0,-0.233999,0.7083,2.7913245267776574,3.181,1.543,L,,
4,1,0,250410_183047,3,3구 파울,F,커터,142,55239,잭로그,76232,양의지,65703,이도윤,0,2,0,-0.656669,0.7083,3.189365548742974,3.181,1.543,L,,
5,1,0,250410_183109,4,4구 헛스윙,S,투심,146,55239,잭로그,76232,양의지,65703,이도윤,0,3,0,-0.092916,0.7083,2.4073866950027147,3.181,1.543,L,이도윤 : 삼진 아웃,13
8,1,0,250410_183141,1,1구 스트라이크,T,투심,148,55239,잭로그,76232,양의지,55734,플로리얼,0,1,1,-0.177142,0.7083,2.3662447961922632,3.422,1.66,L,,
9,1,0,250410_183156,2,2구 볼,B,슬라이더,126,55239,잭로그,76232,양의지,55734,플로리얼,1,1,1,-1.58586,0.7083,2.203813042355985,3.422,1.66,L,,
11,1,0,250410_183214,3,3구 헛스윙,S,슬라이더,127,55239,잭로그,76232,양의지,55734,플로리얼,1,2,1,-0.967142,0.7083,2.085254606247977,3.422,1.66,L,,
12,1,0,250410_183239,4,4구 볼,B,슬라이더,126,55239,잭로그,76232,양의지,55734,플로리얼,2,2,1,-2.06446,0.7083,2.173968427064516,3.422,1.66,L,,
13,1,0,250410_183256,5,5구 파울,F,투심,144,55239,잭로그,76232,양의지,55734,플로리얼,2,2,1,-0.193146,0.7083,2.4493479013117576,3.422,1.66,L,,
14,1,0,250410_183319,6,6구 파울,F,직구,149,55239,잭로그,76232,양의지,55734,플로리얼,2,2,1,-0.116325,0.7083,3.136718696994044,3.422,1.66,L,,
15,1,0,250410_183405,7,7구 헛스윙,S,슬라이더,124,55239,잭로그,76232,양의지,55734,플로리얼,2,3,1,-0.902931,0.7083,2.083077947171785,3.422,1.66,L,플로리얼 : 삼진 아웃,13
18,1,0,250410_183435,1,1구 스트라이크,T,투심,145,55239,잭로그,76232,양의지,53764,문현빈,0,1,2,-0.578005,0.7083,2.869727732180165,3.17,1.537,L,,
19,1,0,250410_183449,2,2구 헛스윙,S,투심,147,55239,잭로그,76232,양의지,53764,문현빈,0,2,2,-0.901074,0.7083,1.734575738114335,3.17,1.537,L,,
20,1,0,250410_183504,3,3구 파울,F,슬라이더,127,55239,잭로그,76232,양의지,53764,문현빈,0,2,2,-1.25526,0.7083,2.127111325123245,3.17,1.537,L,,
21,1,0,250410_183527,4,4구 볼,B,투심,148,55239,잭로그,76232,양의지,53764,문현빈,1,2,2,-1.33282,0.7083,1.017279333466864,3.17,1.537,L,,
22,1,0,250410_183544,5,5구 파울,F,직구,149,55239,잭로그,76232,양의지,53764,문현빈,1,2,2,0.038886,0.7083,3.911164225506532,3.17,1.537,L,,
23,1,0,250410_183608,6,6구 볼,B,슬라이더,125,55239,잭로그,76232,양의지,53764,문현빈,2,2,2,1.08114,0.7083,2.1282779159415126,3.17,1.537,L,,
24,1,0,250410_183627,7,7구 파울,F,투심,145,55239,잭로그,76232,양의지,53764,문현빈,2,2,2,0.141082,0.7083,2.7914879371661643,3.17,1.537,L,,
25,1,0,250410_183656,8,8구 타격,H,커터,143,55239,잭로그,76232,양의지,53764,문현빈,2,2,2,-0.524086,0.7083,2.8560384595616854,3.17,1.537,L,문현빈 : 좌익수 앞 1루타,13
28,1,0,250410_183735,1,1구 스트라이크,T,투심,145,55239,잭로그,76232,양의지,69737,노시환,0,1,2,0.016454,0.7083,2.7678408878750798,3.349,1.624,R,,
29,1,0,250410_183754,2,2구 볼,B,슬라이더,126,55239,잭로그,76232,양의지,69737,노시환,1,1,2,-1.59009,0.7083,2.0801420059523767,3.349,1.624,R,,
31,1,0,250410_183819,3,3구 볼,B,직구,148,55239,잭로그,76232,양의지,69737,노시환,2,1,2,-1.37668,0.7083,2.768596539555433,3.349,1.624,R,,
32,1,0,250410_183839,4,4구 헛스윙,S,투심,145,55239,잭로그,76232,양의지,69737,노시환,2,2,2,0.097582,0.7083,3.2740203895667106,3.349,1.624,R,,
