seqno,inning,half,pitch_id,pitch_num,event_text,pitch_result,pitch_type,speed,pitcher_code,pitcher_name,catcher_code,catcher_name,batter_code,batter_name,balls,strikes,outs,cross_plate_x,cross_plate_y_plane,plate_z,top_sz,bottom_sz,stance,plate_result_text,plate_result_type
2,1,0,250709_183024,1,1구 스트라이크,T,투심,144,65056,엄상백,78288,최재훈,61353,고종욱,0,1,0,-0.03766,0.7083,1.8902757585438867,3.446,1.671,L,,
3,1,0,250709_183059,2,2구 헛스윙,S,체인지업,130,65056,엄상백,78288,최재훈,61353,고종욱,0,2,0,-0.883118,0.7083,1.5591386877125961,3.446,1.671,L,,
4,1,0,250709_183118,3,3구 볼,B,체인지업,129,65056,엄상백,78288,최재훈,61353,고종욱,1,2,0,0.439229,0.7083,0.2994315447232858,3.446,1.671,L,,
5,1,0,250709_183141,4,4구 헛스윙,S,체인지업,131,65056,엄상백,78288,최재훈,61353,고종욱,1,3,0,-1.3743,0.7083,2.4786645959245157,3.446,1.671,L,고종욱 : 삼진 아웃,13
8,1,0,250709_183214,1,1구 볼,B,투심,145,65056,엄상백,78288,최재훈,64646,박찬호,1,0,1,-1.1231,0.7083,2.1171666754596696,3.243,1.573,R,,
9,1,0,250709_183229,2,2구 스트라이크,T,체인지업,133,65056,엄상백,78288,최재훈,64646,박찬호,1,1,1,-0.658164,0.7083,3.261515984055608,3.243,1.573,R,,
10,1,0,250709_183245,3,3구 볼,B,커브,122,65056,엄상백,78288,최재훈,64646,박찬호,2,1,1,-1.04509,0.7083,2.8607309069986666,3.243,1.573,R,,
11,1,0,250709_183302,4,4구 헛스윙,S,체인지업,133,65056,엄상백,78288,최재훈,64646,박찬호,2,2,1,-0.900138,0.7083,3.1628523067024035,3.243,1.573,R,,
12,1,0,250709_183323,5,5구 파울,F,직구,146,65056,엄상백,78288,최재훈,64646,박찬호,2,2,1,-0.474429,0.7083,2.595028347159775,3.243,1.573,R,,
13,1,0,250709_183349,6,6구 타격,H,직구,145,65056,엄상백,78288,최재훈,64646,박찬호,2,2,1,-0.699262,0.7083,3.245123979165601,3.243,1.573,R,박찬호 : 우익수 플라이 아웃,13
16,1,0,250709_183425,1,1구 볼,B,커브,124,65056,엄상백,78288,최재훈,69636,오선우,1,0,2,-0.080922,0.7083,4.346431853871248,3.353,1.626,L,,
17,1,0,250709_183440,2,2구 파울,F,투심,145,65056,엄상백,78288,최재훈,69636,오선우,1,1,2,0.570126,0.7083,2.62005973016225,3.353,1.626,L,,
18,1,0,250709_183502,3,3구 파울,F,체인지업,132,65056,엄상백,78288,최재훈,69636,오선우,1,2,2,-0.902112,0.7083,2.8648775858077458,3.353,1.626,L,,
19,1,0,250709_183528,4,4구 볼,B,커터,141,65056,엄상백,78288,최재훈,69636,오선우,2,2,2,-2.0697,0.7083,4.573671739783165,3.353,1.626,L,,
20,1,0,250709_183548,5,5구 볼,B,직구,147,65056,엄상백,78288,최재훈,69636,오선우,3,2,2,-1.39364,0.7083,2.1196301110232185,3.353,1.626,L,,
21,1,0,250709_183609,6,6구 스트라이크,T,체인지업,134,65056,엄상백,78288,최재훈,69636,오선우,3,3,2,0.588522,0.7083,2.4497016732201327,3.353,1.626,L,오선우 : 삼진 아웃,13
25,1,1,250709_183859,1,1구 스트라이크,T,직구,139,77637,양현종,68646,한준수,68700,이원석,0,1,0,0.801593,0.7083,2.816590785900897,3.254,1.578,R,,
26,1,1,250709_183914,2,2구 번트헛스윙,V,직구,138,77637,양현종,68646,한준수,68700,이원석,0,2,0,0.732756,0.7083,2.219383237119024,3.254,1.578,R,,
27,1,1,250709_183941,3,3구 헛스윙,S,체인지업,128,77637,양현종,68646,한준수,68700,이원석,0,3,0,0.517623,0.7083,1.6048970426861278,3.254,1.578,R,이원석 : 삼진 아웃,13
30,1,1,250709_184011,1,1구 볼,B,슬라이더,130,77637,양현종,68646,한준수,55703,리베라토,1,0,1,-1.43013,0.7083,1.8665750001179,3.417,1.657,L,,
31,1,1,250709_184026,2,2구 볼,B,슬라이더,129,77637,양현종,68646,한준수,55703,리베라토,2,0,1,-1.19718,0.7083,0.40874162398914127,3.417,1.657,L,,
32,1,1,250709_184052,3,3구 스트라이크,T,직구,140,77637,양현종,68646,한준수,55703,리베라토,2,1,1,-0.415931,0.7083,1.5763795506077694,3.417,1.657,L,,
33,1,1,250709_184108,4,4구 타격,H,직구,141,77637,양현종,68646,한준수,55703,리베라토,2,1,1,-0.371483,0.7083,1.6336187384241148,3.417,1.657,L,리베라토 : 좌익수 플라이 아웃,13
36,1,1,250709_184147,1,1구 스트라이크,T,직구,142,77637,양현종,68646,한준수,53764,문현빈,0,1,2,0.030209,0.7083,2.5112837204495655,3.17,1.537,L,,
37,1,1,250709_184209,2,2구 스트라이크,T,체인지업,129,77637,양현종,68646,한준수,53764,문현빈,0,2,2,-0.11485,0.7083,1.5279875180709817,3.17,1.537,L,,
38,1,1,250709_184227,3,3구 볼,B,슬라이더,134,77637,양현종,68646,한준수,53764,문현빈,1,2,2,-1.99311,0.7083,-0.1327289448730773,3.17,1.537,L,,
39,1,1,250709_184252,4,4구 헛스윙,S,슬라이더,133,77637,양현종,68646,한준수,53764,문현빈,1,3,2,-0.880399,0.7083,0.8725888914878777,3.17,1.537,L,문현빈 : 포수 스트라이크 낫 아웃 (포수->1루수 1루 터치아웃),13
43,2,0,250709_184459,1,1구 볼,B,직구,144,65056,엄상백,78288,최재훈,55645,위즈덤,1,0,0,-1.17079,0.7083,2.573134710474873,3.453,1.675,R,,
44,2,0,250709_184516,2,2구 스트라이크,T,체인지업,131,65056,엄상백,78288,최재훈,55645,위즈덤,1,1,0,-0.097309,0.7083,3.3258121415516078,3.453,1.675,R,,
45,2,0,250709_184532,3,3구 볼,B,직구,144,65056,엄상백,78288,최재훈,55645,위즈덤,2,1,0,-1.01027,0.7083,3.094939110496929,3.453,1.675,R,,
46,2,0,250709_184551,4,4구 파울,F,체인지업,131,65056,엄상백,78288,최재훈,55645,위즈덤,2,2,0,-0.033087,0.7083,1.7773795384430082,3.453,1.675,R,,
47,2,0,250709_184620,5,5구 볼,B,투심,145,65056,엄상백,78288,최재훈,55645,위즈덤,3,2,0,-0.604686,0.7083,4.9417768874295085,3.453,1.675,R,,
48,2,0,250709_184642,6,6구 볼,B,투심,145,65056,엄상백,78288,최재훈,55645,위즈덤,4,2,0,-0.465748,0.7083,3.6508030714889044,3.453,1.675,R,위즈덤 : 볼넷,13
