season_id,year,game_type,team_code,team_name,player_id,player_name,back_number,position,ranking,is_qualified,hitter_hra,hitter_rbi,hitter_run,hitter_hr,hitter_hit,hitter_h2,hitter_h3,hitter_game_count,hitter_ab,hitter_sb,hitter_cs,hitter_bb,hitter_hp,hitter_kk,hitter_gd,hitter_obp,hitter_slg,hitter_ops,hitter_isop,hitter_babip,hitter_woba,hitter_wrc_plus,hitter_wpa,hitter_war
2024,2024,REGULAR_SEASON,HT,KIA,52667,윤도현,16,내야수,,False,0.4074074074074074,8,5,1,11,2,0,6,27,1,,0,0,9,,0.407,0.593,1.0,0.186,0.588,0.431,156.3,-0.017,0.37
2024,2024,REGULAR_SEASON,HT,KIA,54614,김두현,0,내야수,,False,0.4,0,2,0,2,0,0,3,5,0,,0,1,0,,0.5,0.4,0.9,0.0,0.4,0.425,152.9,-0.058,0.0
2024,2024,REGULAR_SEASON,HT,KIA,78168,서건창,14,내야수,,False,0.3103448275862069,26,40,1,63,14,1,94,203,3,,36,3,31,,0.416,0.404,0.82,0.09400000000000003,0.356,0.376,121.0,0.653,1.58
2024,2024,REGULAR_SEASON,HT,KIA,67609,박정우,1,외야수,,False,0.3076923076923077,11,17,0,20,3,1,66,65,0,,4,0,14,,0.348,0.385,0.733,0.07700000000000001,0.392,0.327,90.6,-0.196,0.28
2024,2024,REGULAR_SEASON,HT,KIA,68646,한준수,25,포수,,False,0.30662020905923343,41,39,7,88,22,0,115,287,0,,21,2,48,,0.351,0.456,0.807,0.14900000000000002,0.34,0.352,103.9,-0.56,1.5699999999999998
2024,2024,REGULAR_SEASON,HT,KIA,69727,변우혁,29,내야수,,False,0.30357142857142855,21,22,5,51,9,2,69,168,1,,16,2,48,,0.369,0.47,0.839,0.16599999999999998,0.397,0.371,119.0,-0.456,1.18
2024,2024,REGULAR_SEASON,HT,KIA,50600,홍종표,10,내야수,,False,0.29523809523809524,11,27,0,31,4,3,100,105,5,,6,1,31,,0.339,0.39,0.729,0.09500000000000003,0.419,0.332,94.6,-0.745,0.49
2024,2024,REGULAR_SEASON,HT,KIA,62947,나성범,47,외야수,,False,0.2914438502673797,80,51,21,109,17,1,102,374,0,,38,4,98,,0.357,0.511,0.868,0.22000000000000003,0.336,0.376,120.2,1.193,2.9699999999999998
2024,2024,REGULAR_SEASON,HT,KIA,69636,오선우,56,내야수,,False,0.2857142857142857,1,0,0,2,0,0,3,7,0,,0,0,3,,0.286,0.286,0.572,0.0,0.5,0.257,44.8,-0.027,-0.09
2024,2024,REGULAR_SEASON,HT,KIA,65610,황대인,34,내야수,,False,0.2857142857142857,3,1,0,2,1,0,3,7,0,,0,0,1,,0.286,0.429,0.715,0.14300000000000002,0.333,0.306,75.1,-0.007,0.01
2024,2024,REGULAR_SEASON,HT,KIA,50657,박민,2,내야수,,False,0.27586206896551724,2,5,0,8,4,0,16,29,0,,1,0,7,,0.3,0.414,0.714,0.13799999999999996,0.364,0.34,97.2,-0.083,-0.13
2024,2024,REGULAR_SEASON,HT,KIA,63722,한승택,45,포수,,False,0.2727272727272727,2,2,0,3,0,0,20,11,0,,4,0,1,,0.467,0.273,0.74,0.0,0.3,0.372,118.6,0.185,0.07
2024,2024,REGULAR_SEASON,HT,KIA,78122,김태군,42,포수,,False,0.26382978723404255,34,24,7,62,7,0,105,235,0,,12,11,24,,0.328,0.383,0.711,0.119,0.268,0.312,80.0,-1.21,0.32
2024,2024,REGULAR_SEASON,HT,KIA,64560,이창진,8,외야수,,False,0.2617801047120419,18,36,1,50,10,0,103,191,4,,45,2,36,,0.401,0.33,0.731,0.068,0.31,0.341,98.5,-0.387,0.43
2024,2024,REGULAR_SEASON,HT,KIA,61353,고종욱,57,외야수,,False,0.25,4,3,1,8,2,0,28,32,0,,4,0,6,,0.333,0.406,0.739,0.15600000000000003,0.28,0.354,106.6,0.137,0.14
2024,2024,REGULAR_SEASON,HT,KIA,66614,김규성,14,내야수,,False,0.25,2,5,0,3,1,0,27,12,1,,2,0,4,,0.357,0.333,0.69,0.08300000000000002,0.375,0.299,71.0,-0.035,-0.08
2024,2024,REGULAR_SEASON,HT,KIA,68330,예진원,61,외야수,,False,0.21052631578947367,0,2,0,4,1,0,22,19,0,,2,0,8,,0.286,0.263,0.549,0.05200000000000002,0.364,0.256,43.4,-0.193,-0.1
2024,2024,REGULAR_SEASON,HT,KIA,65464,최정용,23,내야수,,False,0.18181818181818182,1,0,0,2,0,0,6,11,0,,1,0,4,,0.25,0.182,0.432,0.0,0.286,0.21,14.3,-0.124,-0.12
2024,2024,REGULAR_SEASON,HT,KIA,65653,김호령,27,외야수,,False,0.13559322033898305,4,12,1,8,2,0,64,59,3,,8,0,25,,0.239,0.22,0.459,0.08399999999999999,0.212,0.219,20.1,-0.214,-0.59
2024,2024,REGULAR_SEASON,HT,KIA,53609,곽도규,0,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,54645,김민주,49,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,63894,김사윤,21,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,66492,김승현,24,,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,62951,이형범,28,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,66609,전상현,51,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,50662,정해영,62,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,52639,최지민,39,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,HT,KIA,52641,황동하,41,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,67025,로하스,0,외야수,7,True,0.32867132867132864,112,108,32,188,39,1,144,572,2,,88,6,115,,0.421,0.568,0.989,0.23899999999999993,0.364,0.426,144.3,4.492,6.55
2024,2024,REGULAR_SEASON,KT,KT,68050,강백호,50,내야수,32,True,0.28909090909090907,96,92,26,159,27,0,144,550,6,,59,3,127,,0.36,0.48,0.84,0.191,0.333,0.372,112.7,0.106,3.1
2024,2024,REGULAR_SEASON,KT,KT,64166,배정대,27,외야수,40,True,0.2747524752475248,59,49,7,111,25,1,113,404,9,,50,4,114,,0.355,0.394,0.749,0.119,0.359,0.337,92.6,-0.709,1.27
2024,2024,REGULAR_SEASON,KT,KT,78548,장성우,22,포수,45,True,0.2679425837320574,81,53,19,112,19,0,131,418,5,,60,1,86,,0.355,0.45,0.805,0.182,0.29,0.351,101.5,0.695,2.39
2024,2024,REGULAR_SEASON,KT,KT,76313,황재균,10,,50,True,0.25963488843813387,58,60,13,128,22,0,137,493,4,,34,2,95,,0.309,0.383,0.692,0.123,0.297,0.306,73.5,-1.877,-0.5
2024,2024,REGULAR_SEASON,KT,KT,73113,박경수,6,,,False,0.6666666666666666,1,2,0,2,1,0,5,3,0,,0,0,1,,0.667,1.0,1.667,0.33299999999999996,1.0,0.713,332.9,-0.002,0.12
2024,2024,REGULAR_SEASON,KT,KT,52002,김병준,57,외야수,,False,0.35714285714285715,1,9,0,5,0,0,35,14,0,,2,0,2,,0.438,0.357,0.795,0.0,0.417,0.429,152.1,-0.056,0.45
2024,2024,REGULAR_SEASON,KT,KT,64004,김민혁,53,외야수,,False,0.35327635327635326,34,47,1,124,14,3,115,351,4,,35,1,45,,0.41,0.419,0.829,0.066,0.399,0.378,118.6,-0.557,2.06
2024,2024,REGULAR_SEASON,KT,KT,50066,강현우,55,포수,,False,0.3076923076923077,8,4,1,8,1,0,18,26,0,,8,0,10,,0.471,0.462,0.933,0.15400000000000003,0.467,0.399,133.0,0.357,0.27
2024,2024,REGULAR_SEASON,KT,KT,68089,조대현,42,포수,,False,0.3055555555555556,3,2,0,11,2,0,26,36,0,,3,0,12,,0.35,0.361,0.711,0.05499999999999999,0.44,0.283,58.5,-0.347,0.17
2024,2024,REGULAR_SEASON,KT,KT,50054,천성호,53,내야수,,False,0.2948717948717949,17,41,1,69,8,3,75,234,7,,18,1,43,,0.346,0.368,0.714,0.07300000000000001,0.356,0.341,96.3,-0.488,1.3
2024,2024,REGULAR_SEASON,KT,KT,64504,오윤석,4,내야수,,False,0.29310344827586204,27,33,6,51,12,2,73,174,0,,18,4,41,,0.369,0.489,0.858,0.196,0.349,0.375,118.0,-0.122,1.52
2024,2024,REGULAR_SEASON,KT,KT,62556,신본기,56,,,False,0.2786885245901639,19,18,3,34,3,0,84,122,2,,16,3,28,,0.371,0.377,0.748,0.09799999999999998,0.333,0.331,89.8,-1.104,0.53
2024,2024,REGULAR_SEASON,KT,KT,79402,김상수,7,내야수,,False,0.2764227642276423,45,60,4,102,18,4,113,369,3,,37,6,59,,0.351,0.379,0.73,0.10299999999999998,0.319,0.33,89.0,-0.931,1.27
2024,2024,REGULAR_SEASON,KT,KT,64006,심우준,7,내야수,,False,0.26627218934911245,28,22,3,45,4,0,53,169,7,,17,1,29,,0.337,0.343,0.68,0.07700000000000001,0.307,0.321,83.2,-0.48,0.61
2024,2024,REGULAR_SEASON,KT,KT,64007,문상철,24,내야수,,False,0.2564841498559078,58,50,17,89,11,0,125,347,6,,45,7,86,,0.351,0.435,0.786,0.179,0.291,0.355,102.9,-0.299,1.54
2024,2024,REGULAR_SEASON,KT,KT,67006,안치영,8,외야수,,False,0.25,3,12,0,11,0,0,31,44,0,,2,0,12,,0.283,0.25,0.533,0.0,0.344,0.236,28.5,-0.491,-0.34
2024,2024,REGULAR_SEASON,KT,KT,64868,조용호,23,,,False,0.2483221476510067,13,17,0,37,5,0,60,149,5,,13,0,25,,0.309,0.282,0.591,0.033999999999999975,0.298,0.274,53.0,-0.863,-0.55
2024,2024,REGULAR_SEASON,KT,KT,75334,오재일,36,,,False,0.24324324324324326,45,33,11,72,18,1,105,296,0,,36,2,88,,0.321,0.422,0.743,0.179,0.296,0.325,84.5,-1.373,0.45
2024,2024,REGULAR_SEASON,KT,KT,62558,김준태,44,포수,,False,0.24,3,6,0,6,2,0,23,25,0,,5,0,6,,0.367,0.32,0.687,0.08000000000000002,0.316,0.323,84.1,-0.11,0.09
2024,2024,REGULAR_SEASON,KT,KT,53058,정준영,58,외야수,,False,0.22580645161290322,3,9,0,14,2,0,43,62,0,,8,1,16,,0.324,0.258,0.582,0.032,0.304,0.28,56.7,-0.806,-0.36
2024,2024,REGULAR_SEASON,KT,KT,51003,권동진,52,내야수,,False,0.2222222222222222,0,3,0,2,0,0,9,9,0,,1,0,2,,0.3,0.222,0.522,0.0,0.286,0.252,38.8,-0.148,-0.06
2024,2024,REGULAR_SEASON,KT,KT,67005,홍현빈,51,외야수,,False,0.2222222222222222,2,5,0,4,0,1,28,18,0,,3,0,7,,0.333,0.333,0.666,0.11100000000000002,0.364,0.334,92.5,0.395,-0.01
2024,2024,REGULAR_SEASON,KT,KT,69056,박민석,2,내야수,,False,0.21428571428571427,0,6,0,3,0,0,20,14,0,,0,0,7,,0.214,0.214,0.428,0.0,0.429,0.193,0.7,-0.368,-0.3
2024,2024,REGULAR_SEASON,KT,KT,64012,송민섭,28,,,False,0.21428571428571427,1,8,0,3,0,0,36,14,0,,3,2,6,,0.421,0.214,0.635,0.0,0.375,0.318,81.4,0.015,-0.1
2024,2024,REGULAR_SEASON,KT,KT,52001,안현민,23,외야수,,False,0.2,2,5,1,5,0,1,16,25,0,,2,1,10,,0.276,0.4,0.676,0.2,0.267,0.29,64.1,-0.055,0.08
2024,2024,REGULAR_SEASON,KT,KT,50092,윤준혁,31,내야수,,False,0.17647058823529413,0,3,0,3,2,0,13,17,0,,1,0,6,,0.222,0.294,0.516,0.118,0.273,0.228,23.0,-0.088,-0.17
2024,2024,REGULAR_SEASON,KT,KT,68504,이호연,36,내야수,,False,0.14634146341463414,0,3,0,6,1,0,27,41,0,,1,0,12,,0.167,0.171,0.338,0.025000000000000022,0.207,0.15,-26.5,-0.87,-0.51
2024,2024,REGULAR_SEASON,KT,KT,51005,김건형,0,,,False,0.125,1,2,0,3,1,0,13,24,0,,1,0,8,,0.16,0.167,0.327,0.04200000000000001,0.188,0.224,20.9,-0.034,-0.21
2024,2024,REGULAR_SEASON,KT,KT,64115,장준원,56,내야수,,False,0.07142857142857142,0,1,0,1,0,0,17,14,0,,4,0,5,,0.278,0.071,0.349,0.0,0.111,0.21,12.3,-0.254,-0.13
2024,2024,REGULAR_SEASON,KT,KT,53006,강건,99,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,69064,강민성,5,내야수,,False,0.0,0,0,0,0,0,0,1,1,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-122.6,0.0,-0.01
2024,2024,REGULAR_SEASON,KT,KT,68043,김민,1,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,51097,김영현,48,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,66047,박세진,41,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,60559,박시영,62,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,52060,박영현,60,투수,,False,0.0,0,0,0,0,0,0,6,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,50109,성재헌,15,,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,69041,손동현,41,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,73117,우규민,12,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,69068,이선우,61,,,False,0.0,0,0,0,0,0,0,3,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,KT,KT,65060,주권,38,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,66108,홍창기,51,외야수,6,True,0.33587786259541985,73,96,5,176,18,3,139,524,10,,96,12,93,,0.447,0.41,0.857,0.07399999999999995,0.398,0.399,136.8,1.81,4.79
2024,2024,REGULAR_SEASON,LG,LG,53123,오스틴,23,내야수,11,True,0.3187855787476281,132,99,32,168,32,3,140,527,12,,61,3,82,,0.384,0.573,0.957,0.25399999999999995,0.319,0.408,146.2,1.349,5.5
2024,2024,REGULAR_SEASON,LG,LG,69102,문보경,2,내야수,22,True,0.30057803468208094,101,80,22,156,35,3,144,519,7,,65,2,112,,0.372,0.507,0.879,0.20600000000000002,0.337,0.379,127.9,0.92,3.83
2024,2024,REGULAR_SEASON,LG,LG,65207,신민재,4,내야수,25,True,0.2971576227390181,40,78,0,115,11,6,128,387,32,,64,5,47,,0.401,0.357,0.758,0.06,0.335,0.349,104.0,0.978,2.6
2024,2024,REGULAR_SEASON,LG,LG,76290,김현수,10,외야수,26,True,0.2940038684719536,69,61,8,152,36,2,137,517,6,,47,9,76,,0.357,0.418,0.775,0.124,0.326,0.343,103.2,-1.428,2.36
2024,2024,REGULAR_SEASON,LG,LG,79365,박동원,27,포수,42,True,0.271889400921659,80,58,20,118,22,0,130,434,1,,55,0,112,,0.349,0.461,0.81,0.189,0.317,0.356,113.7,-1.005,3.3
2024,2024,REGULAR_SEASON,LG,LG,62415,박해민,17,외야수,47,True,0.26348547717842324,56,72,6,127,16,6,144,482,43,,46,11,101,,0.336,0.359,0.695,0.09599999999999997,0.315,0.318,86.9,-2.476,1.23
2024,2024,REGULAR_SEASON,LG,LG,52154,이주헌,63,포수,,False,0.6666666666666666,3,0,0,4,2,0,3,6,0,,0,0,2,,0.667,1.0,1.667,0.33299999999999996,1.0,0.713,345.6,0.242,0.22
2024,2024,REGULAR_SEASON,LG,LG,54164,김대원,64,내야수,,False,0.5,0,5,0,2,0,0,19,4,2,,0,0,1,,0.5,0.5,1.0,0.0,0.667,0.45,170.2,0.072,0.05
2024,2024,REGULAR_SEASON,LG,LG,54112,최명경,116,외야수,,False,0.3333333333333333,0,0,0,1,0,0,1,3,0,,0,0,1,,0.333,0.333,0.666,0.0,0.5,0.3,73.7,0.003,0.0
2024,2024,REGULAR_SEASON,LG,LG,68119,문성주,8,외야수,,False,0.31475409836065577,48,47,0,96,16,2,96,305,13,,49,3,38,,0.411,0.38,0.791,0.065,0.356,0.367,117.5,0.659,2.27
2024,2024,REGULAR_SEASON,LG,LG,52103,최원영,3,외야수,,False,0.2702702702702703,5,18,1,10,2,0,57,37,6,,1,3,7,,0.341,0.405,0.746,0.135,0.31,0.357,114.1,-0.273,-0.04
2024,2024,REGULAR_SEASON,LG,LG,69105,김성진,36,내야수,,False,0.26666666666666666,2,1,1,4,0,0,14,15,0,,1,0,4,,0.313,0.467,0.78,0.2,0.3,0.336,104.5,-0.15,0.08
2024,2024,REGULAR_SEASON,LG,LG,69100,구본혁,6,내야수,,False,0.25663716814159293,43,48,2,87,14,2,133,339,8,,38,4,51,,0.335,0.327,0.662,0.07,0.293,0.307,79.6,-1.217,0.68
