season_id,year,game_type,team_code,team_name,player_id,player_name,back_number,position,ranking,is_qualified,hitter_hra,hitter_rbi,hitter_run,hitter_hr,hitter_hit,hitter_h2,hitter_h3,hitter_game_count,hitter_ab,hitter_sb,hitter_cs,hitter_bb,hitter_hp,hitter_kk,hitter_gd,hitter_obp,hitter_slg,hitter_ops,hitter_isop,hitter_babip,hitter_woba,hitter_wrc_plus,hitter_wpa,hitter_war
2026,2026,REGULAR_SEASON,HH,한화,50707,최인호,41,외야수,,False,0.33333333333333337,0,1,0,1,0,0,3,3,0,,0,0,1,,0.333,0.333,0.666,0.0,0.5,0.3,67.5,0.001,0.0
2026,2026,REGULAR_SEASON,HH,한화,66704,김태연,25,외야수,,False,0.2,0,1,0,1,0,0,4,5,0,,0,1,2,,0.333,0.2,0.533,0.0,0.333,0.275,52.4,-0.145,-0.02
2026,2026,REGULAR_SEASON,HH,한화,52764,허인서,59,포수,,False,0.14285714285714285,3,2,1,1,0,0,6,7,0,,2,1,3,,0.364,0.571,0.935,0.42799999999999994,0.0,0.376,119.4,-0.117,0.08
2026,2026,REGULAR_SEASON,HH,한화,53754,김서현,44,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,HH,한화,77532,손아섭,31,외야수,,False,0.0,0,0,0,0,0,0,1,1,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-125.5,-0.045,-0.03
2026,2026,REGULAR_SEASON,HH,한화,68700,이원석,37,외야수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,HH,한화,56793,최유빈,93,내야수,,False,0.0,0,1,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,HH,한화,54795,황영묵,95,내야수,,False,0.0,0,3,0,0,0,0,5,3,0,,2,0,0,,0.4,0.0,0.4,0.0,0.0,0.288,61.9,-0.017,-0.06
2026,2026,REGULAR_SEASON,HT,KIA,56632,데일,32,내야수,18,True,0.3235294117647059,3,6,0,11,3,0,9,34,0,,4,0,5,,0.395,0.412,0.807,0.08799999999999997,0.379,0.363,112.7,-0.087,0.15
2026,2026,REGULAR_SEASON,HT,KIA,78603,김선빈,3,내야수,23,True,0.3125,5,5,0,10,1,0,10,32,0,,11,0,2,,0.488,0.344,0.832,0.030999999999999972,0.333,0.394,121.8,0.031,0.31
2026,2026,REGULAR_SEASON,HT,KIA,65653,김호령,27,외야수,25,True,0.3076923076923077,3,4,0,12,4,0,10,39,2,,3,1,6,,0.372,0.41,0.782,0.10199999999999998,0.364,0.376,120.8,-0.11,0.58
2026,2026,REGULAR_SEASON,HT,KIA,56626,카스트로,26,외야수,31,True,0.2857142857142857,12,8,1,12,4,0,10,42,0,,3,0,10,,0.326,0.452,0.778,0.16600000000000004,0.344,0.334,93.7,-0.01,0.08
2026,2026,REGULAR_SEASON,HT,KIA,62947,나성범,47,외야수,44,True,0.25,8,3,2,9,0,0,9,36,0,,2,1,11,,0.3,0.417,0.717,0.16699999999999998,0.292,0.31,78.5,-0.141,-0.05
2026,2026,REGULAR_SEASON,HT,KIA,52605,김도영,5,내야수,46,True,0.24324324324324326,5,8,2,9,2,0,10,37,1,,8,0,7,,0.378,0.459,0.837,0.21600000000000003,0.25,0.353,84.8,-0.157,0.14
2026,2026,REGULAR_SEASON,HT,KIA,55636,박재현,15,외야수,,False,0.33333333333333337,2,4,0,4,1,0,8,12,1,,1,0,2,,0.385,0.417,0.802,0.08399999999999996,0.4,0.358,109.7,-0.015,0.07
2026,2026,REGULAR_SEASON,HT,KIA,67609,박정우,1,외야수,,False,0.33333333333333337,1,0,0,1,0,0,6,3,0,,0,0,2,,0.333,0.333,0.666,0.0,1.0,0.3,72.2,0.031,-0.01
2026,2026,REGULAR_SEASON,HT,KIA,68646,한준수,25,포수,,False,0.29411764705882354,3,3,1,5,2,0,10,17,0,,9,0,3,,0.519,0.588,1.107,0.294,0.286,0.444,148.0,-0.109,0.23
2026,2026,REGULAR_SEASON,HT,KIA,52634,박상준,50,내야수,,False,0.25,0,1,0,3,0,0,4,12,0,,4,0,2,,0.438,0.25,0.688,0.0,0.3,0.349,103.7,-0.136,0.05
2026,2026,REGULAR_SEASON,HT,KIA,50657,박민,2,내야수,,False,0.22222222222222224,1,0,0,2,0,0,5,9,0,,0,0,2,,0.222,0.222,0.444,0.0,0.286,0.2,6.9,-0.241,-0.07
2026,2026,REGULAR_SEASON,HT,KIA,78122,김태군,42,포수,,False,0.21428571428571427,0,0,0,3,1,0,6,14,0,,0,0,2,,0.214,0.286,0.5,0.07199999999999998,0.25,0.217,17.5,-0.156,-0.1
2026,2026,REGULAR_SEASON,HT,KIA,52667,윤도현,16,내야수,,False,0.16666666666666669,0,1,0,3,0,0,5,18,1,,1,0,7,,0.211,0.167,0.378,0.0,0.273,0.18,-6.2,-0.126,-0.17
2026,2026,REGULAR_SEASON,HT,KIA,69636,오선우,56,내야수,,False,0.11111111111111112,1,1,1,2,0,0,6,18,0,,2,0,8,,0.2,0.278,0.478,0.16700000000000004,0.111,0.215,16.3,-0.177,-0.15
2026,2026,REGULAR_SEASON,HT,KIA,61353,고종욱,57,외야수,,False,0.0,0,0,0,0,0,0,3,4,1,,2,0,2,,0.333,0.0,0.333,0.0,0.0,0.24,32.6,-0.011,-0.02
2026,2026,REGULAR_SEASON,HT,KIA,66614,김규성,14,내야수,,False,0.0,0,1,0,0,0,0,8,1,1,,1,0,0,,0.5,0.0,0.5,0.0,0.0,0.24,32.6,-0.046,0.0
2026,2026,REGULAR_SEASON,HT,KIA,64560,이창진,8,외야수,,False,0.0,0,0,0,0,0,0,1,2,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-123.7,-0.029,-0.06
2026,2026,REGULAR_SEASON,HT,KIA,55926,정현창,12,내야수,,False,0.0,1,0,0,0,0,0,7,6,0,,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,-123.7,-0.13,-0.16
2026,2026,REGULAR_SEASON,KT,KT,52001,안현민,23,외야수,8,True,0.37142857142857144,8,11,2,13,2,1,9,35,1,,8,3,10,,0.522,0.657,1.179,0.28600000000000003,0.478,0.503,202.7,0.735,0.77
2026,2026,REGULAR_SEASON,KT,KT,78548,장성우,22,포수,14,True,0.33333333333333337,11,8,3,12,3,0,10,36,0,,6,0,8,,0.419,0.667,1.086,0.334,0.346,0.47,180.4,0.223,0.6
2026,2026,REGULAR_SEASON,KT,KT,76290,김현수,10,외야수,17,True,0.32558139534883723,9,7,0,14,4,0,10,43,0,,7,0,3,,0.42,0.419,0.839,0.09299999999999997,0.35,0.398,134.0,0.275,0.36
2026,2026,REGULAR_SEASON,KT,KT,56006,이강민,6,내야수,28,True,0.2972972972972973,4,3,0,11,1,0,10,37,0,,1,1,9,,0.333,0.324,0.657,0.027000000000000024,0.393,0.324,85.4,-0.178,0.02
2026,2026,REGULAR_SEASON,KT,KT,66606,최원준,3,외야수,30,True,0.28888888888888886,5,8,0,13,4,1,10,45,0,,7,0,8,,0.385,0.422,0.807,0.133,0.351,0.361,110.1,0.485,0.02
2026,2026,REGULAR_SEASON,KT,KT,56034,힐리어드,34,내야수,43,True,0.25641025641025644,10,9,3,10,1,1,10,39,1,,6,0,13,,0.333,0.564,0.897,0.30799999999999994,0.269,0.364,112.1,-0.207,0.36
2026,2026,REGULAR_SEASON,KT,KT,79402,김상수,7,내야수,51,True,0.2285714285714286,2,2,0,8,1,0,9,35,0,,4,1,4,,0.325,0.257,0.582,0.027999999999999997,0.258,0.279,56.6,-0.542,-0.08
2026,2026,REGULAR_SEASON,KT,KT,51003,권동진,52,내야수,,False,1.0,0,5,0,1,0,0,4,1,0,,1,0,0,,1.0,1.0,2.0,0.0,1.0,0.81,401.4,0.123,0.09
2026,2026,REGULAR_SEASON,KT,KT,67644,이정훈,33,외야수,,False,0.6,2,1,0,3,0,0,4,5,0,,1,0,0,,0.667,0.6,1.267,0.0,0.6,0.57,245.1,0.135,0.14
2026,2026,REGULAR_SEASON,KT,KT,79240,허경민,13,내야수,,False,0.6,4,2,1,6,0,0,3,10,0,,1,1,1,,0.667,0.9,1.567,0.30000000000000004,0.625,0.66,303.4,0.37,0.32
2026,2026,REGULAR_SEASON,KT,KT,64504,오윤석,4,내야수,,False,0.44,7,6,0,11,4,0,8,25,0,,1,0,4,,0.462,0.6,1.062,0.15999999999999998,0.524,0.496,197.4,0.179,0.45
2026,2026,REGULAR_SEASON,KT,KT,53036,류현인,9,내야수,,False,0.24,3,3,0,6,2,0,10,25,0,,1,1,5,,0.296,0.32,0.616,0.08000000000000002,0.3,0.314,79.0,-0.178,-0.05
2026,2026,REGULAR_SEASON,KT,KT,63722,한승택,45,포수,,False,0.09090909090909091,1,2,0,2,0,0,8,22,0,,5,1,10,,0.286,0.091,0.377,0.0,0.167,0.22,18.1,-0.203,-0.13
2026,2026,REGULAR_SEASON,KT,KT,65048,김민수,26,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,KT,KT,52060,박영현,60,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,KT,KT,64166,배정대,27,외야수,,False,0.0,0,0,0,0,0,0,5,6,0,,1,0,3,,0.143,0.0,0.143,0.0,0.0,0.103,-57.8,-0.18,-0.12
2026,2026,REGULAR_SEASON,KT,KT,67006,안치영,8,외야수,,False,0.0,0,1,0,0,0,0,3,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,KT,KT,73117,우규민,12,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,KT,KT,66706,장진혁,51,외야수,,False,0.0,0,1,0,0,0,0,4,2,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-124.8,-0.183,-0.1
2026,2026,REGULAR_SEASON,KT,KT,68089,조대현,42,포수,,False,0.0,0,1,0,0,0,0,2,0,0,,1,0,0,,1.0,0.0,0.0,0.0,0.0,0.72,344.0,0.028,0.03
2026,2026,REGULAR_SEASON,LG,LG,68119,문성주,8,외야수,5,True,0.3939393939393939,4,1,0,13,1,0,10,33,1,,5,0,4,,0.462,0.424,0.886,0.02999999999999997,0.433,0.393,121.4,-0.161,0.32
2026,2026,REGULAR_SEASON,LG,LG,53123,오스틴,23,내야수,7,True,0.375,6,11,3,15,2,0,10,40,0,,7,0,4,,0.458,0.65,1.108,0.275,0.353,0.485,201.1,0.372,0.85
2026,2026,REGULAR_SEASON,LG,LG,69102,문보경,2,내야수,36,True,0.27586206896551724,4,4,1,8,2,0,9,29,0,,8,1,5,,0.436,0.448,0.884,0.172,0.292,0.387,120.5,-0.107,0.23
2026,2026,REGULAR_SEASON,LG,LG,79109,오지환,10,내야수,38,True,0.26666666666666666,9,1,1,8,2,0,9,30,0,,2,1,4,,0.333,0.433,0.766,0.16599999999999998,0.28,0.337,100.5,0.38,0.19
2026,2026,REGULAR_SEASON,LG,LG,79365,박동원,27,포수,53,True,0.22580645161290322,7,6,1,7,1,0,10,31,0,,8,0,10,,0.375,0.355,0.73,0.12899999999999998,0.286,0.336,99.6,-0.459,0.13
2026,2026,REGULAR_SEASON,LG,LG,62415,박해민,17,외야수,54,True,0.22222222222222224,2,3,0,8,2,0,10,36,2,,1,2,5,,0.282,0.278,0.56,0.05600000000000002,0.258,0.253,41.9,-0.082,0.18
2026,2026,REGULAR_SEASON,LG,LG,65207,신민재,4,내야수,61,True,0.18421052631578946,2,2,0,7,0,0,10,38,2,,4,0,11,,0.262,0.184,0.446,0.0,0.259,0.209,13.8,-0.593,-0.25
2026,2026,REGULAR_SEASON,LG,LG,66108,홍창기,51,외야수,64,True,0.1794871794871795,2,5,0,7,2,0,10,39,2,,10,0,10,,0.347,0.231,0.578,0.05200000000000002,0.241,0.289,65.9,-0.067,0.07
2026,2026,REGULAR_SEASON,LG,LG,50054,천성호,53,내야수,,False,0.4347826086956522,3,4,1,10,3,0,9,23,1,,4,0,5,,0.519,0.696,1.215,0.26099999999999995,0.529,0.517,218.1,0.114,0.43
2026,2026,REGULAR_SEASON,LG,LG,52154,이주헌,63,포수,,False,0.4,0,1,0,2,0,0,5,5,0,,0,0,0,,0.4,0.4,0.8,0.0,0.4,0.36,112.9,-0.016,0.04
2026,2026,REGULAR_SEASON,LG,LG,51100,이영빈,7,내야수,,False,0.33333333333333337,0,1,0,1,0,0,4,3,0,,0,0,1,,0.333,0.333,0.666,0.0,0.5,0.3,73.7,0.011,0.01
2026,2026,REGULAR_SEASON,LG,LG,52103,최원영,3,외야수,,False,0.33333333333333337,1,3,0,1,1,0,7,3,1,,0,0,0,,0.333,0.667,1.0,0.334,0.333,0.413,144.2,0.043,0.04
2026,2026,REGULAR_SEASON,LG,LG,69100,구본혁,6,내야수,,False,0.14285714285714285,3,2,0,3,0,0,10,21,0,,2,0,4,,0.217,0.143,0.36,0.0,0.176,0.211,15.1,-0.087,-0.14
2026,2026,REGULAR_SEASON,LG,LG,68106,이재원,52,외야수,,False,0.11111111111111112,1,0,0,1,0,0,7,9,0,,2,0,5,,0.273,0.111,0.384,0.0,0.25,0.213,16.2,-0.06,-0.09
2026,2026,REGULAR_SEASON,LG,LG,68110,송찬의,55,외야수,,False,0.0,0,0,0,0,0,0,1,1,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-122.5,-0.026,-0.03
2026,2026,REGULAR_SEASON,LT,롯데,62931,노진혁,52,내야수,6,True,0.3870967741935484,8,4,3,12,6,0,10,31,0,,6,0,6,,0.474,0.871,1.345,0.484,0.391,0.534,225.1,0.33,0.71
2026,2026,REGULAR_SEASON,LT,롯데,54529,레이예스,29,외야수,21,True,0.3157894736842105,8,5,3,12,1,0,10,38,1,,8,1,6,,0.447,0.579,1.026,0.26299999999999996,0.31,0.437,152.5,0.343,0.49
2026,2026,REGULAR_SEASON,LT,롯데,78513,전준우,8,외야수,35,True,0.2777777777777778,3,4,1,10,1,0,10,36,0,,6,0,4,,0.372,0.389,0.761,0.11099999999999999,0.281,0.363,111.1,-0.137,0.16
2026,2026,REGULAR_SEASON,LT,롯데,52568,한태양,6,내야수,41,True,0.25925925925925924,0,3,0,7,2,0,9,27,1,,5,1,6,,0.394,0.333,0.727,0.07400000000000001,0.333,0.343,95.1,-0.292,0.12
2026,2026,REGULAR_SEASON,LT,롯데,50150,손호영,33,외야수,49,True,0.2413793103448276,3,8,2,7,2,0,10,29,0,,4,0,6,,0.333,0.517,0.85,0.276,0.238,0.362,113.7,-0.036,0.21
2026,2026,REGULAR_SEASON,LT,롯데,68205,전민재,13,내야수,54,True,0.22222222222222224,2,1,0,6,0,0,10,27,1,,3,0,7,,0.29,0.222,0.512,0.0,0.286,0.236,26.6,-0.4,-0.17
2026,2026,REGULAR_SEASON,LT,롯데,61102,유강남,27,포수,56,True,0.2,3,1,1,6,0,0,9,30,0,,0,0,8,,0.194,0.3,0.494,0.09999999999999998,0.227,0.208,11.5,-0.42,-0.22
2026,2026,REGULAR_SEASON,LT,롯데,52591,윤동희,91,외야수,56,True,0.2,6,3,3,8,2,0,10,40,0,,3,0,9,,0.256,0.475,0.731,0.27499999999999997,0.179,0.319,75.6,-0.427,0.07
2026,2026,REGULAR_SEASON,LT,롯데,68525,한동희,25,내야수,,False,0.375,3,5,0,9,2,0,6,24,1,,2,0,4,,0.423,0.458,0.881,0.08300000000000002,0.45,0.393,126.3,-0.145,0.21
2026,2026,REGULAR_SEASON,LT,롯데,50500,황성빈,0,외야수,,False,0.33333333333333337,1,5,0,9,1,0,10,27,4,,0,0,6,,0.333,0.37,0.703,0.03699999999999998,0.429,0.334,89.0,-0.119,0.1
2026,2026,REGULAR_SEASON,LT,롯데,62802,박승욱,53,내야수,,False,0.25,0,0,0,1,0,0,9,4,0,,0,0,2,,0.25,0.25,0.5,0.0,0.5,0.225,18.9,-0.185,-0.03
2026,2026,REGULAR_SEASON,LT,롯데,51528,손성빈,28,포수,,False,0.16666666666666669,1,0,0,1,0,0,8,6,0,,1,0,1,,0.25,0.167,0.417,0.0,0.167,0.18,-9.5,-0.013,-0.08
2026,2026,REGULAR_SEASON,LT,롯데,77564,김민성,16,내야수,,False,0.125,2,1,1,1,0,0,6,8,0,,2,0,1,,0.3,0.5,0.8,0.375,0.0,0.339,104.2,-0.032,0.04
2026,2026,REGULAR_SEASON,LT,롯데,69508,신윤후,3,외야수,,False,0.0,0,0,0,0,0,0,3,1,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-126.0,-0.002,-0.03
2026,2026,REGULAR_SEASON,LT,롯데,67588,윤성빈,55,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,LT,롯데,56563,이서준,63,내야수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2026,REGULAR_SEASON,LT,롯데,54598,이호준,30,내야수,,False,0.0,0,1,0,0,0,0,6,3,0,,2,0,2,,0.4,0.0,0.4,0.0,0.0,0.288,61.5,-0.007,0.0
2026,2026,REGULAR_SEASON,LT,롯데,68507,장두성,7,외야수,,False,0.0,0,1,0,0,0,0,9,5,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.153,-26.1,-0.266,-0.08
2026,2026,REGULAR_SEASON,NC,NC,62907,박민우,2,내야수,9,True,0.36585365853658536,8,9,1,15,5,0,10,41,4,,6,0,7,,0.447,0.561,1.008,0.19500000000000006,0.424,0.457,172.5,0.531,0.72
2026,2026,REGULAR_SEASON,NC,NC,51344,김휘집,44,내야수,14,True,0.33333333333333337,8,4,0,12,1,0,10,36,1,,4,1,9,,0.415,0.361,0.776,0.02799999999999997,0.444,0.36,111.5,0.335,0.19
2026,2026,REGULAR_SEASON,NC,NC,69992,최정원,14,내야수,20,True,0.32,1,3,0,8,0,0,10,25,4,,5,2,3,,0.469,0.32,0.789,0.0,0.364,0.342,99.5,-0.182,0.34
2026,2026,REGULAR_SEASON,NC,NC,79215,박건우,37,외야수,26,True,0.3055555555555555,9,5,3,11,3,0,10,36,0,,6,0,12,,0.405,0.639,1.044,0.333,0.381,0.431,141.8,0.519,0.35
2026,2026,REGULAR_SEASON,NC,NC,54944,데이비슨,24,내야수,46,True,0.24324324324324326,5,3,1,9,2,0,10,37,1,,5,0,11,,0.333,0.378,0.711,0.135,0.32,0.32,83.3,-0.354,0.06
2026,2026,REGULAR_SEASON,NC,NC,68912,김형준,25,포수,60,True,0.1935483870967742,3,3,1,6,0,0,10,31,0,,6,1,16,,0.342,0.29,0.632,0.09599999999999997,0.357,0.303,72.8,-0.321,0.09
2026,2026,REGULAR_SEASON,NC,NC,51907,김주원,7,내야수,66,True,0.15,1,4,1,6,1,0,10,40,3,,6,2,7,,0.292,0.25,0.542,0.1,0.156,0.282,58.7,-0.507,0.06
2026,2026,REGULAR_SEASON,NC,NC,51903,김정호,42,포수,,False,0.5,0,0,0,1,0,0,3,2,0,,0,0,0,,0.5,0.5,1.0,0.0,0.5,0.45,171.4,0.023,0.03
2026,2026,REGULAR_SEASON,NC,NC,63963,권희동,36,외야수,,False,0.33333333333333337,1,2,0,1,0,0,2,3,0,,2,0,1,,0.6,0.333,0.933,0.0,0.5,0.468,181.6,0.046,0.08
2026,2026,REGULAR_SEASON,NC,NC,69995,서호철,5,내야수,,False,0.23529411764705885,2,4,1,4,2,0,10,17,0,,1,0,4,,0.278,0.529,0.807,0.29400000000000004,0.25,0.387,124.7,0.124,0.11
2026,2026,REGULAR_SEASON,NC,NC,64101,한석현,33,외야수,,False,0.22222222222222224,2,1,0,2,1,0,7,9,0,,0,0,2,,0.222,0.333,0.555,0.11100000000000002,0.286,0.238,30.0,-0.116,-0.05
2026,2026,REGULAR_SEASON,NC,NC,56909,신재인,9,내야수,,False,0.1764705882352941,3,2,2,3,0,0,7,17,0,,3,0,3,,0.3,0.529,0.829,0.35300000000000004,0.083,0.348,98.5,0.177,0.04
2026,2026,REGULAR_SEASON,NC,NC,63260,이우성,55,외야수,,False,0.17391304347826086,0,2,0,4,0,0,8,23,0,,1,0,7,,0.208,0.174,0.382,0.0,0.25,0.18,-6.1,-0.393,-0.28
2026,2026,REGULAR_SEASON,NC,NC,56949,고준휘,49,외야수,,False,0.0,0,0,0,0,0,0,3,3,0,,1,0,1,,0.25,0.0,0.25,0.0,0.0,0.18,-6.9,-0.021,-0.04
2026,2026,REGULAR_SEASON,NC,NC,50902,김한별,13,내야수,,False,0.0,1,0,0,0,0,0,5,1,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-124.1,0.0,-0.08
2026,2026,REGULAR_SEASON,NC,NC,68904,오영수,34,내야수,,False,0.0,0,0,0,0,0,0,3,3,0,,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,-124.1,-0.131,-0.08
2026,2026,REGULAR_SEASON,NC,NC,67905,천재환,23,외야수,,False,0.0,0,4,0,0,0,0,9,10,0,,4,0,2,,0.286,0.0,0.286,0.0,0.0,0.206,9.8,-0.082,-0.18
2026,2026,REGULAR_SEASON,NC,NC,56904,허윤,4,내야수,,False,0.0,0,3,0,0,0,0,6,1,3,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-124.1,0.166,0.03
2026,2026,REGULAR_SEASON,OB,두산,64646,박찬호,7,내야수,39,True,0.2631578947368421,3,7,0,10,2,0,10,38,3,,6,0,6,,0.364,0.316,0.68,0.05299999999999999,0.313,0.311,81.5,-0.385,0.18
2026,2026,REGULAR_SEASON,OB,두산,51203,안재석,62,내야수,42,True,0.25806451612903225,3,9,1,8,3,0,9,31,0,,5,0,6,,0.351,0.452,0.803,0.194,0.28,0.348,109.8,-0.204,0.18
2026,2026,REGULAR_SEASON,OB,두산,56251,카메론,24,외야수,46,True,0.24324324324324326,2,3,1,9,5,0,10,37,0,,0,1,10,,0.263,0.459,0.722,0.21600000000000003,0.308,0.305,83.6,0.102,0.01
2026,2026,REGULAR_SEASON,OB,두산,79231,정수빈,31,외야수,59,True,0.19444444444444445,2,3,0,7,0,0,10,36,3,,9,0,7,,0.356,0.194,0.55,0.0,0.241,0.278,58.6,-0.178,-0.04
2026,2026,REGULAR_SEASON,OB,두산,64153,양석환,53,내야수,68,True,0.125,3,3,1,4,1,0,9,32,0,,4,0,7,,0.216,0.25,0.466,0.125,0.12,0.199,-1.7,-0.415,-0.47
2026,2026,REGULAR_SEASON,OB,두산,76232,양의지,25,포수,71,True,0.11764705882352942,2,3,0,4,1,0,10,34,0,,3,3,2,,0.244,0.147,0.391,0.028999999999999998,0.121,0.204,11.2,-0.386,-0.38
2026,2026,REGULAR_SEASON,OB,두산,55252,박준순,52,내야수,,False,0.39285714285714285,6,2,1,11,1,1,8,28,0,,0,1,6,,0.414,0.607,1.021,0.21399999999999997,0.476,0.438,167.4,0.038,0.23
2026,2026,REGULAR_SEASON,OB,두산,53554,김민석,2,외야수,,False,0.3684210526315789,5,5,1,7,0,1,7,19,0,,5,0,3,,0.5,0.632,1.132,0.264,0.4,0.522,222.1,0.517,0.39
2026,2026,REGULAR_SEASON,OB,두산,66209,조수행,51,외야수,,False,0.33333333333333337,0,0,0,1,0,0,6,3,1,,0,0,0,,0.333,0.333,0.666,0.0,0.333,0.3,72.5,0.081,0.01
2026,2026,REGULAR_SEASON,OB,두산,63123,강승호,23,내야수,,False,0.2608695652173913,2,2,0,6,0,0,8,23,0,,2,1,8,,0.346,0.261,0.607,0.0,0.4,0.292,67.5,-0.185,-0.04
2026,2026,REGULAR_SEASON,OB,두산,50204,박지훈,37,내야수,,False,0.22727272727272727,5,3,0,5,0,1,10,22,1,,3,1,2,,0.346,0.318,0.664,0.091,0.25,0.321,86.6,-0.248,0.02
2026,2026,REGULAR_SEASON,OB,두산,53296,윤준호,27,포수,,False,0.22222222222222224,2,0,0,2,0,0,5,9,0,,1,0,2,,0.273,0.222,0.495,0.0,0.25,0.229,26.7,0.046,-0.05
